4096 x 4096 sparse matrix, nnz = 7674
(415,1231)	100.0
(415,1945)	6.0
(415,1946)	3.0
(415,1990)	6.0
(415,1997)	23.0
(416,1603)	3.0
(416,1609)	9.0
(417,1233)	10.0
(417,1254)	6.0
(417,1303)	6.0
(417,1609)	3.0
(418,1301)	3.0
(418,1368)	3.0
(418,1578)	10.0
(418,1867)	12.0
(418,2184)	13.0
(420,1875)	3.0
(420,2016)	100.0
(420,2017)	3.0
(420,2134)	16.0
(421,1586)	10.0
(421,1587)	3.0
(421,1588)	3.0
(421,1589)	3.0
(421,2014)	6.0
(422,1367)	3.0
(422,1595)	6.0
(422,1596)	3.0
(422,1600)	3.0
(422,1602)	3.0
(422,1611)	12.0
(422,2007)	3.0
(423,1604)	3.0
(423,1758)	3.0
(423,1886)	3.0
(424,1921)	6.0
(424,2012)	6.0
(425,1366)	3.0
(425,1612)	3.0
(425,1613)	20.0
(425,1915)	9.0
(425,1916)	6.0
(425,1925)	13.0
(425,2185)	6.0
(426,1611)	3.0
(426,1612)	6.0
(426,1892)	16.0
(426,1913)	3.0
(426,2025)	3.0
(427,1207)	3.0
(427,1236)	10.0
(427,1256)	3.0
(427,1289)	3.0
(427,2139)	9.0
(428,1365)	3.0
(428,1755)	6.0
(428,1851)	3.0
(428,1863)	3.0
(428,1929)	3.0
(428,1931)	6.0
(428,2136)	3.0
(429,1349)	3.0
(429,1364)	3.0
(429,1933)	12.0
(429,2116)	3.0
(430,1207)	100.0
(430,1237)	3.0
(430,1614)	6.0
(430,1753)	106.0
(430,1768)	3.0
(430,1778)	3.0
(430,1934)	3.0
(430,2025)	3.0
(431,1347)	3.0
(431,1768)	19.0
(431,1773)	3.0
(431,1938)	3.0
(432,1256)	110.0
(432,1751)	6.0
(432,2026)	3.0
(432,2120)	3.0
(433,1344)	3.0
(433,1614)	13.0
(434,1238)	13.0
(434,1256)	6.0
(434,1741)	9.0
(434,1795)	6.0
(434,1945)	6.0
(435,1343)	6.0
(435,1543)	10.0
(436,1209)	106.0
(436,1846)	3.0
(437,1278)	6.0
(437,1341)	12.0
(437,1614)	213.0
(437,1626)	6.0
(438,1209)	3.0
(438,1277)	3.0
(438,1340)	3.0
(438,1542)	12.0
(438,1821)	6.0
(438,2149)	110.0
(439,1192)	3.0
(439,1277)	3.0
(439,1819)	3.0
(439,1957)	32.0
(439,2127)	3.0
(440,1275)	20.0
(441,1816)	3.0
(442,1273)	100.0
(442,1635)	3.0
(442,1636)	3.0
(442,1807)	3.0
(442,1844)	16.0
(442,1964)	16.0
(443,1256)	3.0
(443,1354)	3.0
(443,1615)	3.0
(444,1243)	3.0
(444,1256)	3.0
(444,1641)	3.0
(444,1843)	3.0
(446,1186)	6.0
(446,1243)	3.0
(446,1270)	15.0
(446,1616)	3.0
(446,1840)	6.0
(446,1973)	3.0
(446,2031)	3.0
(446,2133)	6.0
(447,1181)	3.0
(447,1243)	3.0
(447,1329)	3.0
(447,1644)	18.0
(447,1645)	3.0
(447,1974)	103.0
(447,1976)	3.0
(447,2037)	3.0
(447,2161)	3.0
(448,1210)	10.0
(448,1645)	3.0
(448,1670)	3.0
(448,1671)	6.0
(448,1674)	16.0
(448,1727)	3.0
(448,1977)	126.0
(449,23)	3.0
(449,1647)	29.0
(449,1649)	15.0
(449,1651)	3.0
(449,1652)	3.0
(449,1675)	3.0
(450,1211)	29.0
(450,1257)	3.0
(450,1266)	3.0
(450,1325)	10.0
(450,1618)	3.0
(450,1619)	3.0
(450,1662)	3.0
(450,1676)	9.0
(450,1981)	6.0
(450,2140)	3.0
(451,1192)	3.0
(451,1325)	3.0
(451,1621)	3.0
(451,1657)	6.0
(451,1658)	3.0
(451,1660)	18.0
(451,1662)	3.0
(451,1851)	3.0
(452,30)	3.0
(452,1211)	9.0
(452,1363)	3.0
(452,1677)	6.0
(453,1322)	3.0
(453,1597)	3.0
(454,1212)	6.0
(454,1242)	3.0
(454,1725)	9.0
(455,1354)	3.0
(455,1679)	3.0
(455,1831)	3.0
(455,2140)	3.0
(456,1257)	3.0
(456,1263)	6.0
(456,1319)	3.0
(456,2140)	6.0
(456,2145)	3.0
(457,1332)	3.0
(457,1624)	3.0
(457,1679)	3.0
(458,1197)	3.0
(458,1257)	3.0
(458,1262)	6.0
(458,1316)	9.0
(458,1624)	3.0
(458,1680)	3.0
(458,2149)	6.0
(459,1214)	3.0
(459,1243)	6.0
(459,1261)	6.0
(459,1681)	6.0
(459,1721)	6.0
(459,2139)	9.0
(459,2151)	6.0
(460,1681)	9.0
(460,1837)	3.0
(460,1838)	3.0
(460,2138)	3.0
(460,2152)	6.0
(461,2135)	23.0
(462,1257)	9.0
(462,1309)	6.0
(462,1394)	9.0
(462,1682)	6.0
(462,1717)	12.0
(462,2155)	10.0
(463,1199)	3.0
(463,1716)	3.0
(463,1834)	3.0
(463,2133)	3.0
(464,1627)	6.0
(464,1683)	3.0
(464,2005)	15.0
(465,1215)	20.0
(465,1712)	6.0
(465,1865)	3.0
(465,2005)	18.0
(465,2006)	9.0
(466,1244)	3.0
(466,1279)	3.0
(467,1257)	3.0
(467,1329)	3.0
(467,1354)	3.0
(467,1629)	3.0
(467,2281)	9.0
(468,1276)	3.0
(468,1707)	3.0
(468,1868)	6.0
(468,2010)	3.0
(469,1257)	6.0
(470,1248)	3.0
(470,1249)	3.0
(470,1688)	15.0
(470,2012)	6.0
(471,1630)	3.0
(471,1820)	6.0
(471,2164)	3.0
(471,2280)	3.0
(472,1246)	9.0
(472,1350)	3.0
(472,1631)	6.0
(473,1251)	6.0
(473,1631)	3.0
(473,1704)	3.0
(473,2052)	3.0
(474,1363)	6.0
(475,1343)	3.0
(476,1697)	3.0
(476,2054)	3.0
(476,2135)	9.0
(476,2279)	12.0
(477,1633)	3.0
(477,2022)	3.0
(478,1250)	3.0
(478,1258)	3.0
(478,1828)	9.0
(478,2022)	6.0
(478,2023)	3.0
(479,1250)	3.0
(479,1334)	12.0
(479,1529)	12.0
(479,1695)	6.0
(479,1870)	3.0
(479,2309)	3.0
(480,1250)	3.0
(480,1261)	3.0
(480,1262)	106.0
(480,1326)	3.0
(480,1696)	3.0
(480,1870)	3.0
(480,1871)	3.0
(481,1874)	10.0
(482,1250)	3.0
(482,1257)	12.0
(482,1259)	3.0
(482,1635)	3.0
(482,2029)	3.0
(482,2274)	6.0
(483,1250)	3.0
(483,1254)	6.0
(483,1325)	3.0
(483,2059)	3.0
(483,2135)	6.0
(484,1240)	3.0
(484,1248)	3.0
(484,1310)	6.0
(484,1407)	12.0
(484,1689)	3.0
(485,1238)	3.0
(485,1241)	6.0
(485,1308)	3.0
(485,1688)	3.0
(485,1701)	6.0
(485,2308)	3.0
(486,1230)	3.0
(486,1233)	6.0
(486,1235)	3.0
(486,1307)	3.0
(486,1409)	3.0
(486,1636)	16.0
(486,1702)	3.0
(486,2305)	3.0
(487,1256)	3.0
(487,1357)	6.0
(487,1637)	10.0
(487,1686)	3.0
(487,2139)	6.0
(488,57)	9.0
(488,1305)	3.0
(488,1637)	10.0
(488,1879)	3.0
(488,2305)	3.0
(489,1256)	21.0
(489,1685)	3.0
(489,1816)	3.0
(490,1416)	19.0
(490,1417)	3.0
(490,1431)	10.0
(490,1451)	6.0
(490,1476)	6.0
(490,1482)	106.0
(490,1491)	3.0
(490,1513)	13.0
(490,1517)	110.0
(490,1524)	9.0
(490,1529)	6.0
(491,57)	6.0
(491,2041)	3.0
(492,1639)	3.0
(492,1709)	6.0
(492,2043)	3.0
(493,1325)	3.0
(493,1640)	3.0
(493,1681)	3.0
(493,2066)	3.0
(494,763)	3.0
(494,1255)	3.0
(494,1814)	3.0
(494,2046)	116.0
(495,1534)	3.0
(495,1710)	6.0
(495,2069)	3.0
(496,1162)	19.0
(496,1219)	12.0
(496,1701)	20.0
(496,2049)	6.0
(496,2069)	3.0
(497,1536)	3.0
(498,1359)	100.0
(498,1537)	3.0
(498,3846)	3.0
(499,753)	3.0
(499,1522)	3.0
(499,1712)	12.0
(499,3853)	6.0
(500,1642)	12.0
(501,1285)	3.0
(501,1676)	3.0
(501,2302)	3.0
(502,1244)	9.0
(502,1248)	100.0
(502,1254)	3.0
(502,1266)	3.0
(502,1273)	12.0
(502,1674)	110.0
(502,2076)	3.0
(502,2229)	6.0
(503,1674)	6.0
(503,1715)	9.0
(503,3779)	3.0
(504,1251)	3.0
(504,1538)	6.0
(504,1644)	3.0
(504,1673)	203.0
(504,1703)	9.0
(504,1883)	3.0
(504,3773)	3.0
(504,3775)	6.0
(504,3793)	3.0
(505,1325)	3.0
(505,1811)	3.0
(505,2061)	3.0
(505,2219)	3.0
(505,3771)	3.0
(505,3860)	6.0
(506,1325)	3.0
(506,1538)	3.0
(506,1717)	6.0
(506,2228)	10.0
(506,3865)	406.0
(507,1704)	3.0
(507,2087)	3.0
(507,2088)	3.0
(507,2090)	6.0
(508,2082)	10.0
(508,2094)	3.0
(509,1719)	3.0
(509,1889)	20.0
(509,2068)	3.0
(509,2071)	3.0
(510,1255)	100.0
(510,1519)	3.0
(510,1656)	6.0
(510,2225)	6.0
(510,2476)	3.0
(510,2478)	6.0
(510,3825)	6.0
(510,3829)	3.0
(510,3831)	6.0
(511,762)	10.0
(511,1890)	10.0
(511,2096)	6.0
(511,2223)	3.0
(512,763)	3.0
(512,1537)	10.0
(512,1811)	3.0
(512,3829)	3.0
(512,3871)	12.0
(512,3872)	3.0
(513,1219)	3.0
(513,2089)	3.0
(513,2221)	6.0
(514,1518)	100.0
(514,1664)	9.0
(514,1898)	6.0
(515,1561)	6.0
(515,3874)	13.0
(516,51)	9.0
(516,1219)	3.0
(517,764)	9.0
(517,1219)	100.0
(517,1828)	3.0
(517,1987)	3.0
(517,2083)	3.0
(517,2116)	3.0
(517,2119)	3.0
(517,2132)	3.0
(517,2136)	3.0
(517,2137)	3.0
(518,1828)	12.0
(518,2123)	3.0
(518,2131)	6.0
(518,2169)	6.0
(519,1257)	3.0
(519,1323)	3.0
(519,2126)	6.0
(520,1219)	9.0
(520,1513)	3.0
(520,1991)	3.0
(520,3880)	100.0
(521,763)	3.0
(522,1190)	3.0
(522,2212)	3.0
(522,2242)	3.0
(523,744)	20.0
(523,2000)	3.0
(523,2243)	6.0
(523,2245)	22.0
(523,2247)	9.0
(523,2252)	3.0
(523,2253)	3.0
(523,2256)	3.0
(524,1541)	3.0
(524,2150)	3.0
(524,2283)	6.0
(524,2287)	3.0
(524,2291)	6.0
(525,1542)	3.0
(525,1673)	3.0
(525,1810)	3.0
(525,1909)	3.0
(525,2157)	3.0
(525,2226)	6.0
(525,2293)	3.0
(526,1730)	9.0
(526,2152)	6.0
(526,2159)	9.0
(526,2260)	6.0
(526,3886)	3.0
(527,1543)	3.0
(527,2169)	3.0
(527,2222)	13.0
(527,2265)	3.0
(527,2266)	3.0
(527,2267)	100.0
(527,3826)	6.0
(528,2024)	100.0
(528,2026)	3.0
(528,2301)	3.0
(528,2542)	9.0
(529,2162)	3.0
(529,2303)	3.0
(529,2410)	3.0
(530,1139)	3.0
(530,1184)	3.0
(530,1224)	6.0
(530,1707)	6.0
(530,1828)	3.0
(530,2540)	6.0
(531,1356)	6.0
(531,1547)	9.0
(531,2166)	16.0
(531,2219)	3.0
(531,2536)	15.0
(532,1547)	18.0
(532,1735)	3.0
(532,1806)	9.0
(532,1828)	6.0
(532,2042)	3.0
(532,2168)	3.0
(532,2169)	3.0
(532,2305)	3.0
(533,60)	3.0
(533,1224)	6.0
(533,1806)	6.0
(533,2217)	6.0
(533,2506)	3.0
(533,3825)	6.0
(533,3887)	3.0
(534,766)	10.0
(534,1257)	3.0
(534,1737)	6.0
(534,2066)	6.0
(534,2171)	3.0
(534,2216)	21.0
(534,2552)	9.0
(534,3875)	3.0
(535,2047)	3.0
(535,2174)	18.0
(535,2213)	3.0
(535,2214)	6.0
(535,3874)	3.0
(536,1354)	3.0
(536,1553)	3.0
(536,2048)	3.0
(536,2175)	3.0
(537,1353)	12.0
(537,1555)	3.0
(537,2049)	10.0
(537,2067)	3.0
(537,2111)	3.0
(537,2176)	6.0
(538,2050)	3.0
(538,2313)	6.0
(539,2051)	3.0
(539,2178)	32.0
(540,1256)	18.0
(540,1560)	10.0
(540,2182)	6.0
(540,2184)	3.0
(540,2185)	6.0
(540,2186)	3.0
(541,1562)	15.0
(541,1563)	3.0
(541,2187)	6.0
(541,2188)	3.0
(542,1689)	3.0
(542,2190)	21.0
(542,2191)	9.0
(542,2195)	3.0
(542,2197)	3.0
(542,3825)	3.0
(543,1568)	6.0
(543,1688)	3.0
(543,1805)	3.0
(543,2061)	3.0
(544,2406)	12.0
(544,2507)	3.0
(544,2551)	9.0
(545,1491)	3.0
(545,1570)	10.0
(545,1692)	3.0
(545,2058)	3.0
(546,2424)	3.0
(547,1571)	28.0
(547,1572)	9.0
(547,1582)	6.0
(547,1803)	6.0
(547,2111)	6.0
(547,2193)	3.0
(547,3824)	3.0
(548,66)	3.0
(548,1180)	3.0
(548,1573)	10.0
(548,1574)	3.0
(548,1575)	6.0
(548,2053)	3.0
(548,3874)	3.0
(549,66)	3.0
(549,1573)	3.0
(549,1574)	3.0
(549,2394)	3.0
(550,1110)	3.0
(550,1799)	3.0
(550,1825)	3.0
(550,2304)	9.0
(551,1696)	3.0
(551,1747)	3.0
(551,2329)	6.0
(551,2386)	6.0
(551,3832)	6.0
(552,1589)	6.0
(552,1696)	3.0
(552,1698)	62.0
(553,1592)	3.0
(553,2378)	9.0
(554,1486)	100.0
(555,1255)	3.0
(555,2374)	9.0
(555,3750)	3.0
(555,3906)	3.0
(556,1348)	123.0
(556,1600)	6.0
(556,1748)	103.0
(556,2371)	3.0
(556,2572)	10.0
(556,3753)	3.0
(556,3763)	3.0
(557,2045)	3.0
(557,2573)	3.0
(557,2574)	3.0
(557,3746)	30.0
(557,3787)	3.0
(557,3823)	3.0
(558,3756)	3.0
(558,3884)	3.0
(559,3792)	3.0
(560,828)	3.0
(560,1255)	6.0
(560,1750)	3.0
(560,3743)	3.0
(560,3910)	3.0
(561,2360)	100.0
(561,2362)	9.0
(561,3775)	6.0
(561,3776)	15.0
(562,2359)	3.0
(562,3775)	6.0
(563,1772)	3.0
(563,2357)	6.0
(563,3643)	3.0
(563,3647)	3.0
(563,3730)	3.0
(563,3758)	6.0
(563,3814)	6.0
(563,3912)	3.0
(564,1257)	3.0
(564,1669)	3.0
(564,2157)	3.0
(564,2355)	9.0
(564,3639)	6.0
(564,3640)	9.0
(564,3886)	3.0
(566,1481)	3.0
(566,1605)	3.0
(566,1609)	6.0
(566,2127)	3.0
(566,2351)	103.0
(566,3634)	120.0
(566,3635)	6.0
(566,3656)	29.0
(566,3657)	3.0
(566,3806)	6.0
(567,1258)	9.0
(567,1604)	100.0
(567,2143)	3.0
(567,2344)	6.0
(567,2346)	6.0
(567,2577)	3.0
(567,3632)	3.0
(567,3633)	6.0
(567,3662)	100.0
(567,3716)	6.0
(568,1239)	12.0
(568,1258)	3.0
(568,1754)	3.0
(568,1755)	3.0
(568,2105)	3.0
(568,2346)	6.0
(568,2588)	16.0
(568,3626)	6.0
(568,3629)	3.0
(568,3631)	9.0
(568,3736)	6.0
(568,3800)	3.0
(569,1755)	206.0
(569,1808)	15.0
(569,2037)	19.0
(569,3617)	6.0
(569,3620)	9.0
(569,3621)	119.0
(569,3624)	3.0
(569,3669)	9.0
(569,3712)	203.0
(569,3718)	3.0
(569,3803)	3.0
(570,64)	3.0
(570,1721)	6.0
(570,1756)	9.0
(570,1807)	3.0
(570,2517)	3.0
(570,2591)	9.0
(571,1258)	3.0
(571,1600)	9.0
(571,1800)	6.0
(571,2508)	3.0
(571,2516)	3.0
(571,2592)	6.0
(571,2596)	3.0
(571,2599)	9.0
(571,3721)	3.0
(571,3916)	100.0
(572,1600)	3.0
(572,2184)	10.0
(572,2199)	3.0
(572,3707)	3.0
(573,1599)	6.0
(573,2115)	3.0
(573,2602)	3.0
(573,3677)	6.0
(573,3678)	3.0
(574,2604)	3.0
(574,2605)	18.0
(574,3603)	3.0
(574,3607)	9.0
(574,3669)	6.0
(574,3722)	3.0
(575,65)	3.0
(575,1725)	6.0
(575,1760)	21.0
(575,2038)	3.0
(575,3730)	3.0
(576,66)	6.0
(576,1762)	12.0
(576,3594)	3.0
(576,3595)	3.0
(576,3684)	6.0
(576,3721)	3.0
(577,1475)	3.0
(577,2177)	3.0
(577,3661)	3.0
(577,3662)	9.0
(577,3700)	3.0
(578,2196)	3.0
(578,2611)	6.0
(578,3604)	3.0
(578,3661)	12.0
(578,3699)	12.0
(578,3704)	3.0
(578,3705)	6.0
(578,3721)	3.0
(578,3722)	3.0
(578,3723)	3.0
(578,3724)	3.0
(579,549)	3.0
(579,1243)	6.0
(579,1728)	6.0
(579,1767)	3.0
(579,3592)	12.0
(579,3604)	6.0
(579,3758)	3.0
(580,1259)	3.0
(580,2204)	3.0
(580,3592)	6.0
(581,559)	3.0
(581,581)	19.0
(581,1595)	6.0
(581,2175)	3.0
(581,2204)	9.0
(581,3507)	3.0
(581,3721)	9.0
(582,542)	3.0
(582,564)	3.0
(582,1343)	6.0
(582,1611)	12.0
(582,1729)	6.0
(582,2175)	3.0
(582,2205)	3.0
(582,2618)	3.0
(582,3520)	3.0
(582,3606)	3.0
(583,1260)	3.0
(583,3729)	3.0
(584,585)	3.0
(584,1302)	6.0
(584,3524)	6.0
(584,3646)	9.0
(585,3525)	10.0
(585,3689)	3.0
(585,3719)	6.0
(586,1730)	3.0
(586,1777)	6.0
(586,1803)	3.0
(586,2209)	6.0
(586,3511)	103.0
(586,3512)	18.0
(586,3513)	6.0
(586,3688)	3.0
(587,515)	3.0
(587,529)	3.0
(587,589)	3.0
(587,1947)	3.0
(587,2627)	3.0
(587,2743)	6.0
(587,3510)	3.0
(587,3515)	3.0
(587,3530)	3.0
(587,3729)	3.0
(588,503)	3.0
(588,1732)	9.0
(588,2210)	3.0
(588,3509)	3.0
(589,1611)	3.0
(589,1732)	3.0
(589,2211)	9.0
(589,2631)	9.0
(589,3533)	3.0
(589,3623)	6.0
(589,3626)	3.0
(589,3628)	3.0
(590,2632)	3.0
(590,3534)	3.0
(590,3678)	3.0
(590,3679)	3.0
(591,1245)	446.0
(591,1342)	6.0
(591,1735)	31.0
(591,2214)	3.0
(591,2464)	3.0
(591,3677)	12.0
(591,3731)	12.0
(592,2214)	18.0
(592,2636)	3.0
(592,2637)	6.0
(592,2638)	3.0
(592,3543)	3.0
(592,3576)	6.0
(592,3592)	3.0
(592,3596)	3.0
(592,3607)	3.0
(592,3608)	6.0
(593,1246)	9.0
(593,2637)	3.0
(593,3543)	3.0
(593,3544)	3.0
(593,3545)	6.0
(593,3757)	3.0
(594,1529)	3.0
(594,2649)	3.0
(594,2653)	3.0
(594,3549)	3.0
(594,3573)	3.0
(594,3603)	3.0
(594,3605)	6.0
(594,3607)	3.0
(594,3732)	6.0
(595,596)	10.0
(595,1803)	10.0
(595,2217)	3.0
(595,3503)	3.0
(595,3504)	3.0
(595,3571)	3.0
(595,3581)	3.0
(595,3582)	3.0
(595,3607)	3.0
(595,3676)	9.0
(596,1738)	3.0
(596,2218)	12.0
(596,2635)	12.0
(596,2666)	12.0
(596,3569)	3.0
(597,1781)	9.0
(597,2221)	10.0
(597,2222)	3.0
(597,2674)	6.0
(597,3525)	26.0
(597,3560)	3.0
(597,3562)	100.0
(597,3607)	6.0
(597,3733)	3.0
(597,3756)	3.0
(598,1612)	100.0
(598,2182)	9.0
(598,2223)	33.0
(598,2226)	3.0
(598,2681)	6.0
(598,3526)	3.0
(598,3558)	3.0
(598,3577)	3.0
(599,1110)	9.0
(599,3572)	3.0
(599,3574)	3.0
(600,830)	3.0
(600,1250)	3.0
(600,1740)	6.0
(600,2377)	6.0
(600,3507)	3.0
(600,3508)	3.0
(600,3531)	6.0
(600,3711)	24.0
(601,795)	3.0
(601,810)	9.0
(601,901)	3.0
(601,1340)	6.0
(601,1741)	12.0
(601,1784)	6.0
(601,1800)	6.0
(601,2180)	3.0
(601,2190)	3.0
(601,2233)	3.0
(601,3497)	3.0
(601,3606)	3.0
(602,811)	3.0
(602,1296)	10.0
(602,1786)	3.0
(602,2235)	3.0
(602,3532)	3.0
(602,3665)	6.0
(602,3666)	9.0
(603,1788)	3.0
(603,2190)	3.0
(603,2632)	3.0
(603,3535)	3.0
(603,3562)	110.0
(603,3576)	3.0
(603,3663)	12.0
(603,3664)	6.0
(603,3735)	9.0
(604,1112)	6.0
(604,1789)	6.0
(604,2697)	3.0
(604,2721)	3.0
(604,3537)	3.0
(604,3557)	9.0
(604,3560)	3.0
(604,3660)	3.0
(604,3661)	3.0
(604,3735)	3.0
(605,71)	6.0
(605,822)	106.0
(605,902)	3.0
(605,981)	100.0
(605,1743)	3.0
(605,2214)	10.0
(605,2631)	3.0
(605,2726)	3.0
(605,3539)	3.0
(606,825)	12.0
(606,826)	3.0
(606,827)	3.0
(606,904)	18.0
(606,1252)	3.0
(606,1587)	3.0
(606,1619)	9.0
(606,2029)	9.0
(606,2191)	3.0
(606,2700)	3.0
(606,2701)	21.0
(606,2703)	3.0
(606,3516)	3.0
(606,3539)	9.0
(606,3607)	6.0
(606,3654)	6.0
(607,116)	3.0
(607,1622)	6.0
(607,1794)	3.0
(607,1956)	9.0
(607,2029)	100.0
(607,2514)	6.0
(607,3492)	213.0
(607,3608)	3.0
(607,3654)	9.0
(608,72)	6.0
(608,907)	3.0
(608,1796)	3.0
(608,2168)	19.0
(608,2515)	3.0
(608,3458)	3.0
(608,3542)	6.0
(608,3543)	6.0
(608,3548)	3.0
(608,3579)	3.0
(609,1628)	3.0
(609,3458)	9.0
(609,3544)	6.0
(609,3547)	3.0
(609,3737)	6.0
(610,1289)	3.0
(610,1339)	15.0
(610,2176)	3.0
(610,2240)	103.0
(610,2517)	3.0
(610,3522)	3.0
(610,3683)	6.0
(611,793)	6.0
(611,920)	3.0
(611,1339)	3.0
(611,1585)	3.0
(611,1631)	3.0
(611,1633)	9.0
(611,3489)	9.0
(611,3648)	121.0
(611,3739)	3.0
(612,115)	3.0
(612,1807)	3.0
(612,2225)	6.0
(612,2394)	3.0
(612,2519)	6.0
(612,2739)	16.0
(612,3488)	3.0
(612,3609)	3.0
(612,3946)	6.0
(613,1338)	3.0
(613,1638)	3.0
(613,2397)	10.0
(613,3456)	3.0
(613,3486)	3.0
(614,1269)	3.0
(614,1640)	6.0
(614,1641)	3.0
(614,3484)	3.0
(614,3485)	6.0
(614,3528)	3.0
(614,3609)	3.0
(615,1584)	13.0
(615,1643)	9.0
(615,2228)	6.0
(615,2401)	3.0
(615,3482)	3.0
(615,3557)	13.0
(615,3610)	3.0
(616,2248)	6.0
(616,2743)	3.0
(616,3479)	3.0
(616,3646)	9.0
(617,815)	13.0
(617,2164)	3.0
(617,2171)	9.0
(617,2403)	3.0
(617,2625)	6.0
(617,3475)	3.0
(617,3553)	3.0
(617,3611)	6.0
(617,3644)	100.0
(617,3947)	3.0
(618,815)	3.0
(618,1746)	3.0
(618,1803)	9.0
(618,2253)	3.0
(618,3643)	10.0
(619,835)	12.0
(619,1283)	3.0
(619,1629)	3.0
(619,1655)	10.0
(619,2252)	3.0
(619,2624)	3.0
(619,2725)	100.0
(619,2926)	3.0
(619,3474)	3.0
(619,3568)	3.0
(619,3744)	6.0
(620,1282)	29.0
(620,1657)	3.0
(620,1747)	3.0
(620,2657)	3.0
(620,2724)	3.0
(620,3473)	6.0
(620,3487)	6.0
(620,3568)	3.0
(621,2245)	3.0
(621,3571)	3.0
(622,1113)	10.0
(622,2167)	3.0
(622,3489)	13.0
(622,3642)	6.0
(623,1628)	13.0
(623,1664)	3.0
(623,1806)	3.0
(623,2162)	3.0
(623,2524)	3.0
(624,77)	13.0
(624,1667)	100.0
(624,2098)	3.0
(624,2162)	3.0
(624,3468)	3.0
(624,3747)	9.0
(625,913)	3.0
(625,1678)	3.0
(625,2159)	10.0
(625,2160)	3.0
(625,2622)	3.0
(625,3452)	3.0
(625,3454)	18.0
(625,3457)	3.0
(625,3463)	3.0
(626,615)	6.0
(626,671)	9.0
(626,1752)	29.0
(626,1770)	6.0
(626,1807)	9.0
(626,2157)	6.0
(626,2952)	3.0
(626,3450)	6.0
(626,3703)	9.0
(627,78)	3.0
(627,3437)	6.0
(627,3610)	9.0
(627,3703)	3.0
(628,104)	10.0
(628,1753)	3.0
(628,1756)	3.0
(628,2262)	21.0
(628,2706)	6.0
(628,2887)	3.0
(628,3444)	3.0
(628,3445)	3.0
(628,3574)	6.0
(629,2263)	3.0
(629,2528)	3.0
(629,2710)	9.0
(629,3441)	3.0
(629,3702)	6.0
(630,807)	6.0
(630,2098)	3.0
(630,2729)	3.0
(630,3420)	116.0
(630,3432)	3.0
(630,3494)	3.0
(631,691)	3.0
(631,806)	3.0
(631,2160)	3.0
(631,2172)	3.0
(631,2173)	3.0
(631,2279)	3.0
(631,2282)	9.0
(631,3431)	3.0
(631,3438)	9.0
(631,3576)	25.0
(631,3702)	3.0
(631,3790)	3.0
(632,840)	245.0
(632,1432)	3.0
(632,1691)	13.0
(632,1762)	6.0
(632,2097)	6.0
(632,2677)	3.0
(632,3415)	29.0
(632,3437)	6.0
(632,3457)	3.0
(633,770)	3.0
(633,841)	3.0
(633,2160)	6.0
(633,3390)	3.0
(633,3395)	6.0
(633,3397)	3.0
(633,3398)	3.0
(633,3399)	3.0
(633,3401)	9.0
(633,3403)	6.0
(633,3414)	3.0
(633,3428)	6.0
(633,3435)	3.0
(633,3436)	9.0
(633,3456)	3.0
(633,3701)	3.0
(633,3749)	3.0
(634,1256)	6.0
(634,2272)	3.0
(634,3404)	3.0
(634,3412)	12.0
(634,3425)	3.0
(634,3493)	16.0
(634,3701)	6.0
(635,1598)	3.0
(635,1816)	3.0
(635,2621)	13.0
(635,2759)	6.0
(635,3387)	6.0
(635,3406)	6.0
(635,3410)	6.0
(635,3426)	12.0
(635,3609)	3.0
(636,1768)	13.0
(636,2166)	6.0
(636,2981)	3.0
(636,3385)	6.0
(636,3386)	6.0
(636,3498)	3.0
(636,3701)	6.0
(637,1790)	3.0
(637,2158)	12.0
(637,2279)	6.0
(637,3427)	3.0
(637,3494)	3.0
(637,3498)	3.0
(637,3609)	3.0
(638,114)	6.0
(638,2087)	3.0
(638,2106)	3.0
(638,2112)	21.0
(638,2153)	6.0
(638,2161)	100.0
(638,2280)	9.0
(638,2765)	3.0
(638,3369)	3.0
(638,3371)	3.0
(638,3372)	6.0
(638,3374)	6.0
(638,3376)	3.0
(638,3383)	15.0
(639,804)	3.0
(639,2086)	6.0
(639,2114)	6.0
(639,2144)	13.0
(639,2152)	3.0
(639,3365)	3.0
(639,3366)	3.0
(639,3378)	3.0
(639,3381)	3.0
(639,3750)	6.0
(639,3778)	3.0
(640,1255)	3.0
(640,1625)	6.0
(640,1825)	3.0
(640,2282)	3.0
(640,2769)	3.0
(640,3364)	9.0
(640,3370)	12.0
(641,2141)	10.0
(641,2354)	3.0
(641,2620)	6.0
(641,2755)	3.0
(641,3006)	3.0
(641,3420)	3.0
(641,3455)	3.0
(641,3456)	9.0
(641,3499)	3.0
(641,3578)	6.0
(641,3701)	3.0
(641,3751)	15.0
(641,3887)	3.0
(642,85)	3.0
(642,2140)	3.0
(642,2284)	3.0
(642,2351)	3.0
(642,2758)	6.0
(642,3348)	12.0
(642,3349)	3.0
(642,3351)	3.0
(642,3353)	3.0
(642,3358)	6.0
(642,3359)	15.0
(642,3578)	23.0
(643,713)	10.0
(643,1255)	3.0
(643,1819)	3.0
(643,2138)	3.0
(643,3370)	6.0
(643,3580)	9.0
(643,3609)	3.0
(643,3753)	100.0
(644,118)	6.0
(644,1410)	3.0
(644,1419)	9.0
(644,1822)	30.0
(644,2619)	120.0
