16384 x 16384 sparse matrix, nnz = 8179
(1490,5160)	3.0
(1492,4846)	3.0
(1494,7351)	3.0
(1495,4848)	9.0
(1495,4882)	3.0
(1495,8435)	3.0
(1497,6331)	6.0
(1498,4850)	3.0
(1498,6532)	13.0
(1499,4875)	3.0
(1503,5103)	6.0
(1504,6532)	3.0
(1506,6084)	3.0
(1507,6219)	3.0
(1509,6086)	3.0
(1510,5169)	3.0
(1512,6532)	3.0
(1513,4851)	3.0
(1513,6084)	6.0
(1514,5070)	9.0
(1515,5047)	3.0
(1515,6536)	3.0
(1522,4835)	6.0
(1523,5187)	3.0
(1523,6533)	6.0
(1528,4826)	3.0
(1531,6103)	13.0
(1532,8457)	3.0
(1533,6104)	6.0
(1536,7141)	3.0
(1540,6202)	3.0
(1541,5517)	3.0
(1541,6114)	3.0
(1542,7129)	3.0
(1543,8208)	3.0
(1544,5008)	3.0
(1544,5515)	3.0
(1547,6539)	9.0
(1549,6128)	3.0
(1550,4634)	6.0
(1551,6132)	3.0
(1551,8202)	12.0
(1552,5201)	3.0
(1553,6399)	3.0
(1555,5008)	3.0
(1555,5508)	3.0
(1556,6397)	6.0
(1556,6539)	3.0
(1557,8743)	3.0
(1558,7120)	3.0
(1559,5505)	3.0
(1559,6527)	3.0
(1561,5504)	3.0
(1561,6141)	13.0
(1561,7397)	6.0
(1563,5205)	6.0
(1563,6143)	3.0
(1564,8020)	3.0
(1564,8477)	3.0
(1565,5205)	3.0
(1565,6146)	6.0
(1565,6534)	3.0
(1565,8477)	3.0
(1566,5008)	3.0
(1570,7114)	3.0
(1570,8024)	3.0
(1572,6156)	6.0
(1577,6163)	3.0
(1577,8262)	3.0
(1578,8286)	10.0
(1578,8484)	6.0
(1579,8289)	9.0
(1579,8290)	3.0
(1580,6914)	3.0
(1581,6563)	6.0
(1582,6168)	12.0
(1583,6566)	6.0
(1584,6170)	6.0
(1585,8181)	3.0
(1586,8487)	3.0
(1587,8033)	3.0
(1587,8180)	10.0
(1588,5490)	6.0
(1588,6798)	130.0
(1588,6835)	3.0
(1590,6776)	3.0
(1591,6896)	3.0
(1592,5489)	9.0
(1592,6176)	3.0
(1592,6896)	36.0
(1593,6546)	3.0
(1594,4830)	3.0
(1594,6846)	16.0
(1594,7050)	3.0
(1595,5487)	3.0
(1596,6181)	6.0
(1596,6819)	3.0
(1596,8492)	3.0
(1597,6891)	3.0
(1598,6515)	25.0
(1599,6764)	3.0
(1599,6857)	3.0
(1599,7445)	3.0
(1600,6195)	6.0
(1602,6501)	12.0
(1603,7451)	3.0
(1603,8328)	3.0
(1604,6628)	3.0
(1604,6634)	3.0
(1604,7090)	3.0
(1605,7089)	3.0
(1606,7088)	3.0
(1607,4835)	3.0
(1607,6613)	3.0
(1608,8175)	10.0
(1609,6602)	6.0
(1610,6597)	3.0
(1611,6218)	6.0
(1611,6733)	6.0
(1612,47)	3.0
(1612,6730)	6.0
(1613,6219)	6.0
(1614,8733)	3.0
(1615,8500)	3.0
(1616,5479)	3.0
(1616,6221)	3.0
(1617,8500)	3.0
(1620,6224)	12.0
(1621,6400)	110.0
(1622,6226)	3.0
(1622,8502)	3.0
(1624,8502)	3.0
(1626,8161)	9.0
(1627,6230)	3.0
(1627,8346)	12.0
(1628,4846)	3.0
(1628,6237)	6.0
(1628,8157)	3.0
(1628,8160)	3.0
(1629,6239)	6.0
(1631,7066)	3.0
(1631,7875)	6.0
(1632,4822)	3.0
(1633,8141)	18.0
(1635,8723)	36.0
(1636,4911)	3.0
(1639,4811)	3.0
(1639,6257)	9.0
(1641,6259)	3.0
(1642,6260)	13.0
(1643,5474)	3.0
(1646,7736)	3.0
(1646,7741)	3.0
(1646,7746)	3.0
(1647,7057)	3.0
(1647,8361)	3.0
(1649,5014)	3.0
(1649,5217)	3.0
(1649,7698)	3.0
(1649,8735)	3.0
(1650,5474)	3.0
(1651,6272)	9.0
(1653,7764)	3.0
(1653,7797)	100.0
(1654,7943)	6.0
(1656,6424)	3.0
(1656,7688)	6.0
(1656,8737)	9.0
(1657,7784)	3.0
(1657,7958)	6.0
(1659,4810)	3.0
(1659,4924)	100.0
(1659,7779)	6.0
(1659,7987)	23.0
(1663,6409)	3.0
(1664,6433)	9.0
(1666,6435)	3.0
(1667,5210)	6.0
(1668,4930)	10.0
(1668,5016)	6.0
(1670,5202)	3.0
(1670,7467)	12.0
(1672,5469)	3.0
(1672,6312)	10.0
(1672,8733)	13.0
(1677,8533)	16.0
(1678,7498)	3.0
(1678,8066)	3.0
(1679,8064)	100.0
(1682,6342)	10.0
(1683,6348)	3.0
(1683,6351)	3.0
(1684,6356)	3.0
(1684,8055)	6.0
(1685,5465)	3.0
(1686,6379)	6.0
(1686,6382)	3.0
(1686,6443)	3.0
(1686,8027)	3.0
(1687,6398)	3.0
(1687,6444)	9.0
(1688,6408)	3.0
(1690,6414)	3.0
(1692,7031)	3.0
(1692,7543)	3.0
(1696,7683)	3.0
(1696,7684)	3.0
(1696,8046)	6.0
(1697,6447)	3.0
(1698,5461)	3.0
(1699,7664)	3.0
(1699,8737)	6.0
(1700,6449)	20.0
(1700,7659)	3.0
(1700,7660)	6.0
(1700,7661)	3.0
(1700,7697)	13.0
(1701,7566)	16.0
(1701,7649)	3.0
(1702,6441)	3.0
(1703,6445)	3.0
(1703,6447)	3.0
(1704,8099)	3.0
(1707,4826)	3.0
(1707,5021)	3.0
(1707,5153)	3.0
(1707,8553)	6.0
(1707,8555)	3.0
(1708,4942)	10.0
(1709,7019)	6.0
(1709,7452)	3.0
(1709,7716)	3.0
(1711,5457)	3.0
(1711,8544)	3.0
(1712,7404)	3.0
(1712,7724)	6.0
(1713,8461)	3.0
(1714,5393)	3.0
(1714,7729)	12.0
(1716,5455)	3.0
(1717,4946)	3.0
(1717,6454)	6.0
(1717,7736)	3.0
(1718,7010)	106.0
(1719,4828)	100.0
(1719,7070)	3.0
(1719,8100)	3.0
(1720,7109)	3.0
(1723,5385)	3.0
(1723,7072)	19.0
(1723,7750)	3.0
(1724,7091)	3.0
(1725,5022)	110.0
(1726,7002)	6.0
(1726,8104)	3.0
(1727,8480)	3.0
(1731,6456)	13.0
(1732,5376)	3.0
(1733,4952)	13.0
(1735,7180)	6.0
(1735,7777)	6.0
(1736,5022)	6.0
(1736,6964)	9.0
(1737,5371)	6.0
(1740,6171)	10.0
(1742,4834)	106.0
(1743,7381)	3.0
(1745,6454)	213.0
(1746,5362)	12.0
(1746,6503)	6.0
(1748,5110)	6.0
(1749,4833)	3.0
(1750,5358)	3.0
(1751,5108)	3.0
(1751,7281)	6.0
(1752,6167)	12.0
(1752,8595)	110.0
(1753,5105)	3.0
(1755,7276)	3.0
(1755,7826)	32.0
(1756,4766)	3.0
(1756,8506)	3.0
(1759,5100)	20.0
(1764,7263)	3.0
(1765,7376)	3.0
(1766,6539)	3.0
(1766,6542)	3.0
(1767,5092)	100.0
(1768,7225)	3.0
(1768,7374)	13.0
(1768,7856)	16.0
(1769,5023)	3.0
(1769,6458)	3.0
(1772,5415)	3.0
(1773,4969)	3.0
(1773,5023)	3.0
(1774,6563)	3.0
(1775,7369)	3.0
(1781,4741)	3.0
(1781,5079)	15.0
(1781,6462)	3.0
(1782,7360)	3.0
(1782,7889)	3.0
(1783,4741)	3.0
(1783,7357)	3.0
(1783,8531)	6.0
(1784,4970)	3.0
(1784,8124)	3.0
(1785,6574)	9.0
(1785,7894)	103.0
(1785,8147)	3.0
(1786,6575)	9.0
(1786,8644)	3.0
(1787,5314)	3.0
(1788,4721)	3.0
(1788,4970)	3.0
(1788,6578)	3.0
(1788,7901)	3.0
(1789,4838)	10.0
(1789,6580)	3.0
(1789,6680)	3.0
(1789,6682)	6.0
(1790,6905)	3.0
(1790,7908)	126.0
(1791,6695)	3.0
(1792,6696)	13.0
(1793,6588)	29.0
(1793,6697)	3.0
(1794,6593)	12.0
(1794,6594)	3.0
(1795,6603)	3.0
(1796,91)	3.0
(1796,6608)	3.0
(1797,6471)	3.0
(1797,7924)	6.0
(1798,5026)	3.0
(1798,6474)	3.0
(1799,4841)	29.0
(1799,5063)	3.0
(1799,5300)	10.0
(1799,6647)	3.0
(1799,6704)	9.0
(1800,8560)	3.0
(1801,4767)	3.0
(1801,5298)	3.0
(1801,6645)	3.0
(1802,6625)	3.0
(1803,6628)	3.0
(1803,6631)	3.0
(1803,6639)	18.0
(1803,7402)	3.0
(1804,6481)	3.0
(1805,6708)	6.0
(1806,4842)	9.0
(1808,120)	3.0
(1808,5452)	3.0
(1811,5285)	3.0
(1811,6386)	3.0
(1814,4967)	3.0
(1815,4845)	6.0
(1816,6897)	9.0
(1817,8558)	3.0
(1818,5414)	3.0
(1819,7323)	3.0
(1820,6713)	3.0
(1821,5273)	3.0
(1821,8580)	3.0
(1822,5051)	3.0
(1824,5028)	3.0
(1824,5050)	3.0
(1824,8559)	6.0
(1826,5327)	3.0
(1826,6716)	3.0
(1828,6494)	3.0
(1829,4787)	3.0
(1829,5028)	3.0
(1829,8593)	6.0
(1830,5045)	3.0
(1830,5046)	3.0
(1831,5261)	9.0
(1831,6496)	3.0
(1831,6719)	3.0
(1833,4971)	6.0
(1833,5043)	6.0
(1833,6881)	6.0
(1834,6721)	6.0
(1834,8601)	6.0
(1835,4853)	3.0
(1836,8555)	9.0
(1837,6722)	9.0
(1837,7351)	3.0
(1838,8551)	3.0
(1838,8608)	6.0
(1840,7347)	3.0
(1843,8538)	10.0
(1844,8537)	13.0
(1845,6867)	6.0
(1845,8620)	10.0
(1846,5027)	9.0
(1846,5234)	6.0
(1846,6866)	6.0
(1847,6726)	6.0
(1848,5574)	9.0
(1849,4794)	3.0
(1849,7335)	3.0
(1850,6861)	3.0
(1851,8532)	3.0
(1853,6508)	6.0
(1855,6731)	3.0
(1855,8017)	12.0
(1856,8018)	3.0
(1857,4858)	20.0
(1857,8019)	18.0
(1859,7460)	3.0
(1859,8022)	9.0
(1860,6845)	6.0
(1862,4976)	3.0
(1863,5114)	3.0
(1865,5316)	3.0
(1866,9121)	9.0
(1867,5416)	3.0
(1868,5026)	3.0
(1868,6514)	3.0
(1869,7472)	6.0
(1870,5104)	3.0
(1872,6828)	3.0
(1872,8037)	3.0
(1874,5026)	6.0
(1877,4996)	3.0
(1879,4990)	3.0
(1879,8046)	6.0
(1880,6749)	15.0
(1881,6519)	3.0
(1881,8656)	3.0
(1883,9120)	3.0
(1884,7278)	6.0
(1885,4983)	9.0
(1886,5397)	3.0
(1887,6522)	6.0
(1890,6524)	3.0
(1890,6815)	3.0
(1891,8208)	3.0
(1892,5003)	6.0
(1895,5452)	6.0
(1897,5371)	3.0
(1902,8216)	3.0
(1902,9116)	12.0
(1903,6787)	3.0
(1904,8537)	9.0
(1905,6531)	3.0
(1908,8086)	3.0
(1909,5000)	3.0
(1909,8088)	6.0
(1910,8090)	3.0
(1911,5029)	3.0
(1911,7310)	9.0
(1913,5336)	12.0
(1914,5000)	3.0
(1914,6114)	12.0
(1914,6779)	6.0
(1915,9233)	3.0
(1916,7480)	3.0
(1917,5000)	3.0
(1917,5302)	3.0
(1918,6784)	3.0
(1919,5047)	106.0
(1919,7480)	3.0
(1920,5044)	3.0
(1920,7481)	3.0
(1921,7493)	10.0
(1925,5000)	3.0
(1926,5028)	12.0
(1926,6538)	3.0
(1926,9096)	6.0
(1927,5034)	3.0
(1928,8115)	3.0
(1930,4999)	3.0
(1930,5015)	6.0
(1930,5300)	3.0
(1930,8233)	3.0
(1930,8537)	3.0
(1931,8537)	3.0
(1934,4992)	3.0
(1935,5237)	6.0
(1935,6756)	3.0
(1936,4959)	3.0
(1936,5626)	12.0
(1937,4951)	3.0
(1937,6801)	6.0
(1938,4964)	6.0
(1939,9231)	3.0
(1940,5229)	3.0
(1940,6749)	3.0
(1941,4937)	3.0
(1941,5633)	3.0
(1942,5227)	3.0
(1942,6806)	3.0
(1943,4917)	3.0
(1943,4931)	3.0
(1943,9220)	3.0
(1944,4929)	3.0
(1944,6544)	16.0
(1945,5426)	6.0
(1945,6744)	3.0
(1948,5024)	3.0
(1948,6546)	10.0
(1948,8553)	6.0
(1949,7513)	3.0
(1949,9217)	3.0
(1950,226)	9.0
(1950,5219)	3.0
(1952,6548)	10.0
(1954,5023)	21.0
(1954,6740)	3.0
(1954,7261)	3.0
(1957,6068)	110.0
(1957,6093)	6.0
(1957,6094)	3.0
(1958,5963)	3.0
(1958,6049)	10.0
(1958,6052)	3.0
(1958,6114)	6.0
(1959,5902)	6.0
(1959,5925)	106.0
(1960,5661)	19.0
(1960,5665)	3.0
(1960,5721)	10.0
(1960,5802)	6.0
(1961,228)	6.0
(1961,8162)	3.0
(1965,6556)	3.0
(1967,8171)	3.0
(1968,6833)	6.0
(1970,8264)	3.0
(1971,5298)	3.0
(1972,6560)	3.0
(1972,6721)	3.0
(1973,7256)	3.0
(1974,8182)	116.0
(1975,3049)	3.0
(1976,5018)	3.0
(1977,6134)	3.0
(1980,6839)	6.0
(1980,8274)	3.0
(1981,6802)	20.0
(1981,8194)	6.0
(1981,8275)	3.0
(1982,4874)	12.0
(1983,4645)	19.0
(1986,6143)	3.0
(1991,6148)	3.0
(1992,5434)	100.0
(1992,15384)	3.0
(1993,3012)	3.0
(1993,6845)	3.0
(1994,15410)	6.0
(1995,6846)	9.0
(1996,6088)	3.0
(1997,6566)	6.0
(2000,6568)	6.0
(2001,9205)	3.0
(2002,5138)	3.0
(2003,6701)	3.0
(2005,4973)	9.0
(2005,4990)	100.0
(2005,5090)	12.0
(2006,8915)	6.0
(2007,8303)	3.0
(2008,5013)	3.0
(2008,5061)	3.0
(2008,6696)	110.0
(2009,6857)	9.0
(2010,6694)	6.0
(2010,15114)	3.0
(2013,5003)	3.0
(2013,6150)	3.0
(2013,6692)	3.0
(2014,6576)	3.0
(2014,6692)	200.0
(2014,6811)	3.0
(2014,15100)	6.0
(2014,15171)	3.0
(2016,6150)	3.0
(2016,6812)	6.0
(2016,7529)	3.0
(2016,15092)	3.0
(2017,8241)	3.0
(2018,5297)	3.0
(2018,15084)	3.0
(2019,7243)	3.0
(2019,15437)	6.0
(2020,8873)	3.0
(2022,5297)	3.0
(2023,6149)	3.0
(2023,6867)	6.0
(2024,8911)	10.0
(2024,15460)	406.0
(2025,6814)	3.0
(2025,8360)	3.0
(2026,8357)	3.0
(2028,8345)	3.0
(2028,8351)	3.0
(2029,8328)	10.0
(2032,8376)	3.0
(2033,7554)	20.0
(2034,6874)	3.0
(2034,8270)	3.0
(2035,8284)	3.0
(2037,6074)	3.0
(2037,8897)	6.0
(2037,15299)	6.0
(2038,6622)	6.0
(2038,15324)	3.0
(2039,5019)	100.0
(2039,9910)	6.0
(2039,15316)	3.0
(2039,15321)	3.0
(2040,9901)	3.0
(2041,7559)	10.0
(2042,3046)	10.0
(2044,8384)	6.0
(2044,8890)	3.0
(2045,7243)	3.0
(2045,15483)	3.0
(2046,15316)	3.0
(2046,15484)	9.0
(2047,3049)	3.0
(2047,6147)	10.0
(2047,15485)	3.0
(2050,8354)	3.0
(2050,8883)	6.0
(2051,4874)	3.0
(2053,7592)	6.0
(2054,6069)	100.0
(2056,6654)	9.0
(2057,15495)	13.0
(2058,6244)	6.0
(2062,4875)	3.0
(2064,201)	9.0
(2065,7312)	3.0
(2065,8474)	3.0
(2065,8543)	3.0
(2065,8547)	3.0
(2066,3054)	3.0
(2066,4875)	100.0
(2066,8461)	3.0
(2067,7948)	3.0
(2068,3053)	6.0
(2068,8331)	3.0
(2068,8526)	3.0
(2069,8522)	3.0
(2070,8491)	3.0
(2070,8521)	3.0
(2071,7312)	12.0
(2072,8676)	6.0
(2074,5290)	3.0
(2074,8504)	6.0
(2075,5027)	3.0
(2077,7964)	3.0
(2077,15518)	100.0
(2078,6049)	3.0
(2080,4874)	9.0
(2083,3051)	3.0
(2086,4759)	3.0
(2087,8968)	3.0
(2088,8847)	3.0
(2089,7997)	3.0
(2089,8971)	6.0
(2090,8987)	9.0
(2091,2975)	20.0
(2091,9006)	3.0
(2091,9009)	3.0
(2091,9024)	3.0
(2092,8979)	22.0
(2093,6163)	3.0
(2093,8597)	3.0
(2093,9129)	6.0
(2095,9147)	3.0
(2096,9162)	6.0
(2097,6689)	3.0
(2097,8903)	6.0
(2097,9170)	3.0
(2099,6167)	3.0
(2099,8628)	3.0
(2100,7238)	3.0
(2100,7636)	3.0
(2101,15541)	3.0
(2102,8635)	9.0
(2103,8606)	6.0
(2104,6918)	9.0
(2104,9039)	6.0
(2105,9057)	3.0
(2106,9061)	3.0
(2106,9067)	100.0
(2106,15303)	6.0
(2107,6171)	3.0
(2108,8673)	3.0
(2108,8887)	13.0
(2111,9202)	3.0
(2112,8095)	100.0
(2112,8103)	3.0
(2112,10167)	9.0
(2114,8645)	3.0
(2114,9637)	3.0
(2115,9210)	3.0
(2117,4553)	3.0
(2119,7311)	3.0
(2119,10158)	6.0
(2120,4734)	3.0
(2120,4894)	6.0
(2120,6826)	6.0
(2121,5421)	6.0
(2122,8664)	16.0
(2123,10141)	15.0
(2124,6185)	9.0
(2124,8873)	3.0
(2125,7222)	3.0
(2125,8669)	3.0
(2126,6188)	18.0
(2126,7222)	6.0
(2126,7309)	6.0
(2128,6938)	3.0
(2128,8167)	3.0
(2128,8675)	3.0
(2128,9219)	3.0
(2129,239)	3.0
(2129,10022)	3.0
(2129,15546)	3.0
(2130,4895)	6.0
(2130,15300)	6.0
(2131,7223)	3.0
(2132,7223)	3.0
(2132,8865)	6.0
(2133,8864)	9.0
(2134,3064)	10.0
(2134,5028)	3.0
(2134,6945)	6.0
(2135,8263)	6.0
(2135,8862)	9.0
(2135,10208)	9.0
(2135,15498)	3.0
(2136,8684)	3.0
(2136,8861)	3.0
(2137,8693)	6.0
(2137,8694)	3.0
(2138,8696)	9.0
(2139,8185)	3.0
(2139,8852)	3.0
(2139,8853)	6.0
(2140,15496)	3.0
(2141,5413)	3.0
(2141,6210)	3.0
(2143,8700)	3.0
(2144,8191)	3.0
(2145,8265)	3.0
(2146,6217)	3.0
(2146,8194)	10.0
(2146,8443)	3.0
(2147,5411)	12.0
(2148,8704)	6.0
(2150,9252)	6.0
(2151,8199)	3.0
(2153,8709)	3.0
(2153,8710)	20.0
(2154,8711)	3.0
(2155,8202)	3.0
(2155,8712)	6.0
(2157,8726)	6.0
(2157,8734)	3.0
(2158,6238)	10.0
(2158,8740)	6.0
(2159,5024)	9.0
(2159,8743)	3.0
(2160,5024)	9.0
(2161,8746)	6.0
(2162,6247)	3.0
(2163,6247)	12.0
(2163,8751)	3.0
(2164,6249)	3.0
(2165,8757)	21.0
(2166,8780)	3.0
(2166,8785)	3.0
(2167,8762)	3.0
(2167,8764)	6.0
(2168,6756)	3.0
(2168,15298)	3.0
(2169,6751)	3.0
(2170,6270)	3.0
(2170,7220)	3.0
(2170,8242)	3.0
(2171,6271)	3.0
(2174,10028)	3.0
(2174,10204)	9.0
(2175,9621)	12.0
(2177,6279)	10.0
(2179,8229)	3.0
(2180,5963)	3.0
(2180,6767)	3.0
(2183,9694)	3.0
(2185,6284)	28.0
(2185,6286)	9.0
(2185,7211)	6.0
(2185,8442)	6.0
(2185,15295)	3.0
(2186,8772)	3.0
(2187,6325)	6.0
(2189,263)	3.0
(2190,4718)	3.0
(2191,6298)	6.0
(2191,8212)	3.0
(2191,15496)	3.0
(2192,6292)	10.0
(2192,6295)	3.0
(2193,6292)	3.0
(2193,6293)	3.0
(2195,9573)	3.0
(2196,264)	3.0
(2197,4438)	3.0
(2197,9214)	9.0
(2198,7297)	3.0
(2199,7194)	3.0
(2201,6783)	3.0
(2201,15328)	6.0
(2202,9314)	6.0
(2203,6986)	3.0
(2204,9541)	6.0
(2206,6784)	3.0
(2207,6356)	6.0
(2208,6790)	62.0
(2211,6367)	3.0
(2212,9511)	3.0
(2212,9512)	6.0
(2213,5942)	100.0
(2218,5019)	3.0
(2219,14998)	3.0
(2220,9493)	3.0
(2220,9495)	6.0
(2220,15624)	3.0
(2221,6991)	103.0
(2222,5389)	123.0
(2222,6400)	6.0
(2222,9482)	3.0
(2223,10287)	10.0
(2223,15049)	3.0
(2224,15009)	3.0
(2225,8178)	3.0
(2225,14984)	6.0
(2225,15289)	3.0
(2226,14983)	3.0
(2227,10292)	3.0
(2227,10293)	3.0
(2227,14982)	21.0
(2227,15145)	3.0
(2232,15023)	3.0
(2232,15534)	3.0
(2235,15165)	3.0
(2237,5020)	6.0
(2239,3311)	3.0
(2240,6999)	3.0
(2240,14970)	3.0
(2240,15638)	3.0
(2241,9448)	9.0
(2242,15103)	15.0
(2244,9439)	100.0
(2244,15100)	6.0
(2245,9434)	3.0
(2245,15098)	6.0
(2249,9428)	6.0
(2249,14571)	3.0
(2249,14917)	3.0
(2251,7088)	3.0
(2251,14587)	3.0
(2251,15254)	6.0
(2252,15029)	6.0
(2252,15646)	3.0
(2253,8628)	3.0
(2253,14556)	6.0
(2253,14557)	9.0
(2254,6673)	3.0
(2255,5026)	3.0
(2255,9419)	9.0
(2255,15541)	3.0
(2261,5921)	3.0
(2261,6434)	6.0
(2261,9401)	100.0
(2261,9403)	3.0
(2262,6418)	3.0
(2262,14538)	6.0
(2263,14624)	29.0
(2263,14625)	3.0
(2263,15222)	6.0
(2264,8506)	3.0
(2264,14534)	120.0
(2265,6416)	100.0
(2265,14647)	100.0
(2266,14531)	3.0
(2267,5029)	9.0
(2267,9374)	3.0
(2267,9375)	3.0
(2267,14530)	3.0
(2267,14862)	6.0
(2268,8571)	3.0
(2268,9384)	6.0
(2268,10308)	3.0
(2268,14527)	3.0
(2269,4953)	12.0
(2269,9381)	6.0
(2269,15197)	3.0
(2270,7016)	3.0
(2270,7017)	3.0
(2271,5030)	3.0
(2271,8418)	3.0
(2271,10349)	16.0
(2271,14513)	3.0
(2271,14522)	9.0
(2272,14502)	6.0
(2272,14943)	6.0
(2273,14496)	3.0
(2273,14673)	9.0
(2273,14869)	3.0
(2274,7020)	200.0
(2274,8146)	19.0
(2274,14480)	9.0
(2274,14482)	119.0
(2274,14846)	203.0
(2275,7020)	6.0
(2275,14468)	6.0
(2276,7229)	15.0
(2276,15212)	3.0
(2277,255)	3.0
(2279,10065)	3.0
(2280,6881)	6.0
(2280,7024)	9.0
(2280,7227)	3.0
(2280,10362)	9.0
(2281,7197)	6.0
(2281,10063)	3.0
(2282,5030)	3.0
(2282,6400)	9.0
(2282,15661)	100.0
(2283,10367)	6.0
(2283,10382)	3.0
(2283,14882)	3.0
(2284,10029)	3.0
(2284,10395)	6.0
(2284,10396)	3.0
(2285,6398)	3.0
(2285,8736)	10.0
(2285,8796)	3.0
(2286,14828)	3.0
(2290,10406)	3.0
(2290,14710)	3.0
(2291,8460)	3.0
(2291,14705)	6.0
(2292,6393)	6.0
(2294,14425)	3.0
(2294,14428)	6.0
(2294,14885)	3.0
(2295,10414)	3.0
(2295,14410)	3.0
(2295,14676)	6.0
(2296,10417)	18.0
(2297,6900)	6.0
(2297,7040)	21.0
(2298,260)	3.0
(2298,14918)	3.0
(2299,8151)	3.0
(2302,14373)	3.0
(2303,261)	6.0
(2303,7047)	12.0
(2303,14379)	3.0
(2304,14736)	6.0
(2304,14884)	3.0
(2305,5900)	3.0
(2305,14646)	9.0
(2306,8706)	3.0
(2307,14643)	3.0
(2307,14799)	3.0
(2309,8781)	3.0
(2309,14642)	12.0
(2309,14886)	3.0
(2310,14795)	12.0
(2310,14818)	6.0
(2310,14894)	3.0
(2311,10443)	6.0
(2311,14815)	3.0
(2311,14882)	3.0
(2311,14890)	3.0
(2312,14415)	3.0
(2314,2195)	3.0
(2314,14367)	12.0
(2314,14416)	6.0
(2314,15030)	3.0
(2315,4972)	6.0
(2315,6909)	6.0
(2315,7065)	3.0
(2317,5035)	3.0
(2318,14366)	6.0
(2320,8813)	3.0
(2321,2233)	3.0
(2321,2322)	19.0
(2321,14884)	9.0
(2322,8699)	3.0
(2323,8816)	9.0
(2323,14028)	3.0
(2324,6377)	6.0
(2325,2165)	3.0
(2325,2253)	3.0
(2325,8699)	3.0
(2326,5372)	6.0
(2326,10471)	3.0
(2326,14422)	3.0
(2327,6441)	12.0
(2327,8819)	3.0
(2328,6914)	6.0
(2328,14077)	3.0
(2330,5040)	3.0
(2332,14914)	3.0
(2333,14094)	6.0
(2334,2338)	3.0
(2334,5205)	6.0
(2334,14581)	9.0
(2337,14100)	10.0
(2338,14753)	3.0
(2338,14874)	6.0
(2342,6920)	3.0
(2342,7105)	6.0
(2342,7211)	3.0
(2343,8833)	6.0
(2343,14043)	103.0
(2343,14046)	15.0
(2343,14047)	3.0
(2343,14049)	6.0
(2344,14751)	3.0
(2345,10505)	3.0
(2345,14039)	3.0
(2345,14916)	3.0
(2346,2113)	3.0
(2346,10969)	6.0
(2346,14057)	3.0
(2347,2057)	3.0
(2347,2356)	3.0
(2347,14117)	3.0
(2348,7787)	3.0
(2349,14035)	3.0
(2350,2010)	3.0
(2350,8839)	3.0
(2351,6927)	9.0
(2353,6443)	3.0
(2353,14489)	6.0
(2353,14504)	3.0
(2354,6928)	3.0
(2354,8842)	9.0
(2354,14512)	3.0
(2355,10522)	9.0
(2355,14130)	3.0
(2357,10527)	3.0
(2358,14135)	3.0
(2359,14716)	3.0
(2360,14712)	3.0
(2362,5366)	6.0
(2362,8853)	3.0
(2362,14707)	12.0
(2362,14922)	3.0
(2363,6937)	31.0
(2364,4977)	446.0
(2364,9853)	3.0
(2364,14923)	9.0
(2365,8855)	18.0
(2365,10542)	3.0
(2365,14367)	3.0
(2365,14384)	3.0
(2366,10545)	6.0
(2366,14429)	6.0
(2367,10549)	3.0
(2368,14169)	3.0
(2368,14302)	6.0
(2368,14428)	3.0
(2369,10548)	3.0
(2369,14171)	3.0
(2370,4982)	9.0
(2370,14174)	3.0
(2370,14177)	6.0
(2372,15027)	3.0
(2373,6113)	3.0
(2373,10594)	3.0
(2373,14292)	3.0
(2373,14926)	6.0
(2374,14409)	3.0
(2375,14194)	3.0
(2375,14420)	6.0
(2376,10611)	3.0
(2376,14427)	3.0
(2377,2384)	10.0
(2377,14014)	3.0
(2378,7209)	10.0
(2378,8865)	3.0
(2378,14284)	3.0
(2378,14427)	3.0
(2378,14703)	9.0
(2379,14326)	3.0
(2380,14010)	3.0
(2380,14323)	3.0
(2382,6951)	3.0
(2382,10540)	12.0
(2382,14274)	3.0
(2383,8870)	12.0
(2383,10664)	12.0
(2385,14425)	6.0
(2385,14931)	3.0
(2387,8884)	10.0
(2387,10695)	6.0
(2387,14098)	6.0
(2387,15024)	3.0
(2388,7122)	9.0
(2388,8887)	3.0
(2388,14100)	20.0
(2388,14240)	3.0
(2388,14246)	100.0
(2389,6447)	100.0
(2389,14230)	3.0
(2390,8728)	3.0
(2390,8892)	33.0
(2390,10722)	6.0
(2390,14103)	3.0
(2391,8727)	6.0
(2392,8901)	3.0
(2392,14305)	3.0
(2393,4438)	9.0
(2394,14296)	3.0
(2396,14285)	3.0
(2397,3319)	3.0
(2397,5000)	3.0
(2397,6957)	6.0
(2397,14028)	3.0
(2397,14841)	24.0
(2398,14029)	3.0
(2400,9506)	6.0
(2400,14122)	6.0
(2401,5360)	6.0
(2401,7197)	6.0
(2401,14424)	3.0
(2402,3603)	3.0
(2402,8718)	3.0
(2402,13986)	3.0
(2403,3178)	3.0
(2403,6961)	12.0
(2403,8757)	3.0
(2404,3237)	9.0
(2404,7136)	6.0
(2404,8932)	3.0
(2405,3243)	3.0
(2405,5181)	10.0
(2405,14128)	3.0
(2406,14664)	9.0
(2407,8937)	3.0
(2408,7143)	3.0
(2408,14659)	6.0
(2409,8760)	3.0
(2409,10528)	3.0
(2410,14301)	3.0
(2410,14652)	12.0
(2410,14653)	6.0
(2411,14247)	110.0
(2412,7151)	3.0
