32768 x 32768 sparse matrix, nnz = 8235
(4776,28491)	100.0
(4778,12893)	100.0
(4778,28459)	3.0
(4779,17784)	33.0
(4780,17455)	3.0
(4780,21443)	6.0
(4780,28206)	3.0
(4781,17454)	6.0
(4783,17801)	3.0
(4783,28609)	3.0
(4786,8876)	9.0
(4787,28592)	3.0
(4791,28569)	3.0
(4793,6637)	3.0
(4793,13913)	6.0
(4793,28055)	3.0
(4794,10000)	3.0
(4794,29681)	24.0
(4795,28057)	3.0
(4799,19012)	6.0
(4800,28243)	6.0
(4802,10719)	6.0
(4802,14394)	6.0
(4802,28848)	3.0
(4803,7206)	3.0
(4804,17435)	3.0
(4804,27972)	3.0
(4805,6355)	3.0
(4805,17514)	3.0
(4806,13921)	12.0
(4807,14272)	6.0
(4807,17863)	3.0
(4808,6474)	9.0
(4809,28256)	3.0
(4810,6485)	3.0
(4810,10361)	10.0
(4812,29328)	9.0
(4814,17873)	3.0
(4815,14285)	3.0
(4815,29317)	6.0
(4817,17520)	3.0
(4817,21055)	3.0
(4819,29306)	6.0
(4820,28602)	3.0
(4820,29303)	12.0
(4822,28494)	110.0
(4823,14301)	3.0
(4823,29874)	9.0
(4824,28279)	3.0
(4825,28476)	3.0
(4825,29874)	3.0
(4826,28453)	9.0
(4827,29284)	3.0
(4828,21576)	3.0
(4828,29279)	3.0
(4829,14312)	6.0
(4830,28289)	3.0
(4831,8893)	6.0
(4831,21765)	3.0
(4833,7215)	3.0
(4833,13938)	3.0
(4834,6569)	106.0
(4837,7845)	100.0
(4837,17711)	10.0
(4839,21042)	3.0
(4839,28305)	3.0
(4840,564)	6.0
(4840,21808)	3.0
(4842,10013)	3.0
(4842,28310)	3.0
(4843,6597)	12.0
(4843,6616)	3.0
(4843,21595)	3.0
(4843,28312)	6.0
(4844,12949)	6.0
(4844,16231)	9.0
(4844,21607)	21.0
(4844,28127)	3.0
(4845,12950)	3.0
(4845,21618)	3.0
(4846,6602)	3.0
(4846,7226)	18.0
(4846,12690)	3.0
(4846,29230)	6.0
(4847,28856)	6.0
(4848,17522)	3.0
(4849,921)	3.0
(4849,27933)	213.0
(4849,29228)	3.0
(4851,14348)	3.0
(4851,20109)	6.0
(4851,29226)	6.0
(4853,12972)	6.0
(4854,15648)	9.0
(4854,16227)	100.0
(4854,28858)	3.0
(4857,17343)	6.0
(4858,20115)	3.0
(4859,28335)	6.0
(4860,28629)	3.0
(4861,17344)	13.0
(4862,572)	6.0
(4862,14363)	3.0
(4862,28384)	3.0
(4863,7252)	3.0
(4863,27661)	3.0
(4863,28341)	6.0
(4865,28346)	3.0
(4867,28373)	3.0
(4868,28352)	3.0
(4869,27662)	9.0
(4869,29896)	6.0
(4871,13019)	3.0
(4874,20130)	3.0
(4875,17406)	3.0
(4876,28172)	3.0
(4877,10310)	3.0
(4879,10707)	15.0
(4880,17916)	103.0
(4880,29463)	6.0
(4881,27908)	9.0
(4882,10706)	3.0
(4882,13047)	3.0
(4883,7359)	3.0
(4883,29181)	121.0
(4884,29907)	3.0
(4886,13058)	9.0
(4887,6344)	6.0
(4888,12678)	3.0
(4889,27899)	3.0
(4890,31561)	6.0
(4892,920)	3.0
(4892,20147)	6.0
(4892,21906)	16.0
(4892,28865)	3.0
(4893,17797)	6.0
(4894,14453)	3.0
(4895,19147)	3.0
(4897,27887)	3.0
(4902,13100)	3.0
(4904,10703)	3.0
(4904,19174)	10.0
(4904,27645)	3.0
(4905,27873)	6.0
(4907,27868)	3.0
(4907,28869)	3.0
(4909,10148)	3.0
(4909,13119)	6.0
(4909,28219)	3.0
(4910,13122)	3.0
(4913,17824)	6.0
(4913,28873)	3.0
(4914,12670)	13.0
(4915,27852)	3.0
(4917,13139)	9.0
(4918,19208)	3.0
(4920,28455)	13.0
(4921,27832)	3.0
(4921,29168)	9.0
(4922,17978)	6.0
(4923,21938)	3.0
(4929,17366)	6.0
(4929,19217)	3.0
(4929,29152)	100.0
(4930,28422)	3.0
(4932,6519)	13.0
(4932,31570)	3.0
(4933,27799)	3.0
(4934,17305)	3.0
(4934,17363)	3.0
(4934,20995)	6.0
(4936,28883)	6.0
(4937,6517)	3.0
(4938,29142)	10.0
(4939,14424)	9.0
(4940,18020)	3.0
(4943,13965)	3.0
(4945,21794)	100.0
(4945,27788)	3.0
(4949,18016)	3.0
(4949,28537)	3.0
(4950,6676)	12.0
(4950,13028)	3.0
(4950,29952)	6.0
(4951,10261)	3.0
(4952,13233)	10.0
(4952,20991)	3.0
(4952,23408)	3.0
(4953,13974)	3.0
(4953,28542)	3.0
(4954,21253)	3.0
(4955,27780)	6.0
(4956,10256)	29.0
(4957,27890)	6.0
(4960,13255)	3.0
(4960,21787)	3.0
(4961,17959)	3.0
(4967,28568)	3.0
(4969,8902)	10.0
(4969,27905)	13.0
(4969,29131)	6.0
(4970,17335)	3.0
(4978,13305)	3.0
(4978,14441)	3.0
(4979,13022)	13.0
(4984,17290)	3.0
(4984,20187)	3.0
(4985,16780)	3.0
(4986,17291)	3.0
(4988,13333)	100.0
(4989,29972)	9.0
(4990,613)	13.0
(4990,27744)	3.0
(4993,7302)	3.0
(4994,17273)	3.0
(4995,20969)	3.0
(4995,27630)	18.0
(4997,17269)	10.0
(4997,27698)	3.0
(4998,13417)	3.0
(4998,27612)	3.0
(5000,27649)	3.0
(5001,4913)	6.0
(5002,14009)	29.0
(5002,23613)	3.0
(5004,27599)	6.0
(5005,14160)	6.0
(5005,14451)	9.0
(5006,5365)	9.0
(5006,17254)	3.0
(5007,17252)	3.0
(5007,29621)	9.0
(5009,618)	3.0
(5010,27495)	3.0
(5013,27490)	3.0
(5014,29618)	3.0
(5016,28873)	9.0
(5017,18090)	9.0
(5017,21648)	6.0
(5017,23095)	3.0
(5020,14023)	3.0
(5020,27558)	3.0
(5022,18094)	12.0
(5023,831)	10.0
(5023,14043)	3.0
(5023,27547)	3.0
(5023,28592)	6.0
(5027,21676)	9.0
(5030,18099)	3.0
(5030,29615)	6.0
(5031,20221)	3.0
(5031,27524)	3.0
(5033,27355)	116.0
(5034,27951)	3.0
(5035,21830)	3.0
(5039,16780)	3.0
(5040,6449)	6.0
(5040,27449)	3.0
(5041,18230)	3.0
(5042,17275)	3.0
(5043,6447)	3.0
(5043,28601)	25.0
(5044,17382)	3.0
(5044,30318)	3.0
(5045,27441)	3.0
(5045,27503)	9.0
(5045,29610)	3.0
(5046,18249)	9.0
(5048,5527)	3.0
(5048,17371)	3.0
(5049,6719)	245.0
(5049,27651)	3.0
(5051,16776)	6.0
(5052,11453)	3.0
(5052,21412)	3.0
(5052,27315)	29.0
(5053,14091)	6.0
(5053,27493)	6.0
(5054,13523)	13.0
(5057,6722)	3.0
(5058,6160)	3.0
(5058,27486)	3.0
(5058,29607)	3.0
(5059,17279)	6.0
(5059,27305)	3.0
(5060,27202)	9.0
(5060,27418)	6.0
(5060,27483)	6.0
(5060,29989)	3.0
(5061,27180)	3.0
(5061,27185)	3.0
(5062,27174)	3.0
(5063,27118)	3.0
(5064,27157)	6.0
(5064,27219)	6.0
(5064,27478)	3.0
(5064,27648)	3.0
(5066,18176)	3.0
(5066,27295)	6.0
(5066,29605)	3.0
(5067,27225)	3.0
(5068,27292)	6.0
(5069,29604)	3.0
(5072,10045)	6.0
(5072,27397)	3.0
(5072,27942)	16.0
(5073,12783)	3.0
(5073,14523)	3.0
(5073,27094)	6.0
(5075,27241)	6.0
(5076,27279)	6.0
(5076,28867)	3.0
(5077,27401)	12.0
(5079,22066)	6.0
(5080,20961)	13.0
(5081,23843)	3.0
(5083,14138)	13.0
(5083,17326)	6.0
(5083,27082)	6.0
(5084,27979)	3.0
(5085,29607)	3.0
(5086,27079)	6.0
(5086,29608)	3.0
(5090,17257)	12.0
(5090,27415)	3.0
(5092,14314)	3.0
(5092,27950)	3.0
(5092,28866)	3.0
(5094,27982)	3.0
(5096,18226)	6.0
(5097,22116)	3.0
(5098,17284)	100.0
(5099,16844)	3.0
(5099,26988)	6.0
(5100,16890)	21.0
(5101,26971)	6.0
(5101,27060)	15.0
(5102,911)	6.0
(5102,16693)	3.0
(5102,26963)	3.0
(5103,27002)	3.0
(5104,17222)	6.0
(5104,18239)	9.0
(5104,26947)	3.0
(5106,26923)	3.0
(5107,17146)	13.0
(5107,29999)	3.0
(5108,16685)	6.0
(5108,26919)	3.0
(5108,27044)	3.0
(5109,6428)	3.0
(5109,27022)	3.0
(5110,16909)	6.0
(5110,17215)	3.0
(5110,30224)	3.0
(5111,30000)	3.0
(5113,26908)	9.0
(5113,26957)	12.0
(5115,10036)	3.0
(5115,18253)	3.0
(5115,22147)	3.0
(5118,12995)	6.0
(5119,14595)	3.0
(5121,18826)	3.0
(5121,24043)	3.0
(5121,27643)	9.0
(5121,29602)	3.0
(5121,31094)	3.0
(5123,22039)	3.0
(5124,30006)	15.0
(5126,17122)	10.0
(5126,27357)	3.0
(5126,27987)	3.0
(5127,27639)	3.0
(5128,20955)	6.0
(5128,28622)	6.0
(5130,17117)	3.0
(5131,26870)	6.0
(5132,26865)	9.0
(5133,18805)	3.0
(5133,26862)	6.0
(5135,26802)	3.0
(5135,26819)	3.0
(5135,28624)	23.0
(5136,679)	3.0
(5136,18270)	3.0
(5136,22060)	6.0
(5136,26779)	12.0
(5136,26785)	3.0
(5137,14552)	3.0
(5137,28866)	3.0
(5138,5702)	10.0
(5140,17101)	3.0
(5142,28633)	9.0
(5143,10035)	3.0
(5143,26956)	6.0
(5143,30020)	100.0
(5145,14571)	18.0
(5146,940)	6.0
(5146,29126)	3.0
(5147,11277)	3.0
(5147,14574)	12.0
(5147,30211)	3.0
(5149,11348)	9.0
(5149,20951)	120.0
(5150,24083)	3.0
(5155,18485)	3.0
(5157,16971)	3.0
(5158,16973)	3.0
(5159,12991)	100.0
(5159,23123)	9.0
(5160,24091)	3.0
(5162,28008)	3.0
(5164,16639)	9.0
(5164,26739)	12.0
(5165,27331)	10.0
(5166,24095)	3.0
(5166,27330)	3.0
(5167,28863)	3.0
(5168,30033)	3.0
(5169,26954)	6.0
(5171,17008)	3.0
(5172,18548)	3.0
(5173,12989)	3.0
(5173,26730)	3.0
(5173,29600)	3.0
(5176,11120)	9.0
(5177,17046)	13.0
(5178,17037)	6.0
(5178,26726)	6.0
(5178,27322)	3.0
(5179,18575)	3.0
(5180,30288)	3.0
(5182,26721)	3.0
(5183,11212)	3.0
(5183,29108)	3.0
(5185,14616)	3.0
(5185,16615)	6.0
(5185,21676)	3.0
(5186,11072)	3.0
(5186,22662)	3.0
(5186,22685)	9.0
(5187,26717)	3.0
(5187,28664)	6.0
(5189,971)	6.0
(5189,22278)	3.0
(5190,16609)	10.0
(5190,17159)	6.0
(5191,8006)	3.0
(5191,27554)	6.0
(5192,645)	3.0
(5192,18305)	13.0
(5192,18597)	3.0
(5192,22634)	3.0
(5193,12589)	3.0
(5193,30046)	9.0
(5194,22625)	3.0
(5196,18605)	3.0
(5199,6451)	6.0
(5199,14630)	19.0
(5200,18619)	12.0
(5201,18627)	3.0
(5201,22305)	6.0
(5204,21667)	3.0
(5204,22310)	3.0
(5205,27281)	3.0
(5206,22419)	3.0
(5206,26698)	9.0
(5207,22442)	6.0
(5208,6297)	3.0
(5208,22578)	6.0
(5208,27276)	6.0
(5209,22321)	3.0
(5209,23134)	3.0
(5209,28665)	3.0
(5211,28855)	6.0
(5213,28667)	10.0
(5214,27254)	10.0
(5215,22550)	6.0
(5217,15985)	13.0
(5219,22505)	9.0
(5219,29101)	3.0
(5220,22341)	6.0
(5221,14674)	6.0
(5222,22533)	6.0
(5223,18330)	32.0
(5223,26687)	16.0
(5225,539)	9.0
(5226,29593)	3.0
(5227,17624)	3.0
(5227,27773)	3.0
(5227,28671)	6.0
(5227,29105)	3.0
(5229,29105)	9.0
(5230,619)	3.0
(5230,26684)	9.0
(5231,24138)	9.0
(5233,666)	3.0
(5235,24142)	10.0
(5236,24197)	3.0
(5237,26683)	3.0
(5240,6454)	3.0
(5240,16058)	6.0
(5241,6507)	3.0
(5243,27217)	3.0
(5245,688)	3.0
(5245,706)	10.0
(5245,26682)	110.0
(5248,16554)	6.0
(5248,29586)	3.0
(5249,26682)	6.0
(5249,26957)	3.0
(5255,14697)	6.0
(5255,28681)	3.0
(5256,739)	3.0
(5256,24264)	6.0
(5256,30100)	3.0
(5258,28076)	15.0
(5259,743)	3.0
(5259,18359)	3.0
(5260,26680)	6.0
(5261,8864)	3.0
(5261,13693)	10.0
(5261,28841)	6.0
(5262,747)	3.0
(5264,23147)	100.0
(5265,14735)	3.0
(5265,23147)	3.0
(5267,6549)	3.0
(5267,30110)	12.0
(5269,20197)	3.0
(5270,757)	3.0
(5272,28842)	19.0
(5273,3703)	3.0
(5273,24079)	3.0
(5274,26601)	3.0
(5274,26676)	9.0
(5275,14742)	3.0
(5277,26682)	3.0
(5279,14719)	20.0
(5283,18814)	3.0
(5285,11102)	12.0
(5285,13068)	3.0
(5285,17054)	3.0
(5285,24002)	3.0
(5285,26616)	3.0
(5285,27764)	3.0
(5286,17052)	6.0
(5287,772)	6.0
(5290,774)	3.0
(5290,20916)	3.0
(5291,14732)	3.0
(5291,28703)	3.0
(5292,29090)	6.0
(5293,28663)	3.0
(5294,11093)	106.0
(5294,18823)	10.0
(5298,10926)	3.0
(5302,27163)	100.0
(5303,14748)	6.0
(5303,24432)	6.0
(5303,28713)	12.0
(5305,10691)	23.0
(5305,14970)	3.0
(5305,28715)	3.0
(5305,30374)	3.0
(5306,14177)	10.0
(5306,18386)	10.0
(5306,30096)	3.0
(5308,14860)	3.0
(5310,11077)	3.0
(5312,13721)	100.0
(5313,14846)	6.0
(5313,23936)	3.0
(5313,28841)	6.0
(5316,13736)	10.0
(5318,10698)	3.0
(5318,14771)	15.0
(5318,18843)	9.0
(5319,24493)	3.0
(5321,14807)	3.0
(5322,18848)	3.0
(5322,26639)	3.0
(5322,29073)	9.0
(5323,6266)	3.0
(5323,16130)	3.0
(5324,13784)	3.0
(5324,15123)	3.0
(5325,15100)	3.0
(5325,15135)	3.0
(5326,23189)	3.0
(5327,18854)	100.0
(5327,22371)	3.0
(5327,26635)	3.0
(5328,864)	3.0
(5328,14809)	3.0
(5328,27576)	10.0
(5328,28736)	3.0
(5328,28839)	3.0
(5329,18400)	9.0
(5330,15839)	3.0
(5331,20904)	100.0
(5331,23193)	9.0
(5332,16423)	9.0
(5333,24506)	3.0
(5335,10200)	9.0
(5335,15897)	10.0
(5336,26628)	3.0
(5338,31063)	3.0
(5339,8833)	10.0
(5340,18870)	28.0
(5343,23201)	12.0
(5343,28735)	3.0
(5344,21599)	3.0
(5346,6728)	3.0
(5346,10711)	6.0
(5346,11041)	3.0
(5346,27663)	3.0
(5346,29568)	3.0
(5347,12990)	3.0
(5348,31373)	3.0
(5349,23204)	3.0
(5350,16405)	6.0
(5350,29054)	3.0
(5351,28734)	3.0
(5352,23915)	3.0
(5353,18413)	3.0
(5354,28116)	3.0
(5357,28737)	21.0
(5358,14824)	16.0
(5358,31042)	12.0
(5359,18417)	20.0
(5359,27004)	3.0
(5360,28843)	9.0
(5362,30124)	3.0
(5363,13859)	3.0
(5363,14837)	6.0
(5363,28830)	9.0
(5366,26943)	6.0
(5367,14862)	6.0
(5367,14865)	6.0
(5367,26944)	3.0
(5368,31726)	10.0
(5369,29562)	3.0
(5370,26982)	6.0
(5371,5038)	3.0
(5373,29561)	3.0
(5375,14893)	100.0
(5377,23925)	3.0
(5378,27551)	3.0
(5378,28746)	9.0
(5382,891)	3.0
(5382,21580)	3.0
(5382,28121)	3.0
(5384,26767)	3.0
(5385,13923)	6.0
(5388,28122)	3.0
(5390,14916)	9.0
(5390,28752)	3.0
(5392,15182)	3.0
(5392,31011)	13.0
(5393,7254)	3.0
(5394,23228)	3.0
(5394,28137)	3.0
(5395,26769)	3.0
(5397,22454)	12.0
(5399,15192)	3.0
(5399,26769)	3.0
(5401,26770)	3.0
(5402,15198)	9.0
(5402,31002)	3.0
(5406,18433)	3.0
(5408,28125)	6.0
(5408,31764)	18.0
(5411,31706)	3.0
(5413,28762)	3.0
(5417,26477)	3.0
(5417,27543)	3.0
(5418,10605)	28.0
(5418,22468)	3.0
(5419,10176)	3.0
(5420,26528)	3.0
(5424,14947)	3.0
(5424,28767)	3.0
(5426,26555)	6.0
(5431,26533)	3.0
(5431,27010)	3.0
(5432,27010)	3.0
(5433,6796)	12.0
(5433,26447)	3.0
(5435,14955)	3.0
(5436,12488)	6.0
(5436,14956)	6.0
(5437,7441)	6.0
(5438,26443)	3.0
(5441,25912)	3.0
(5441,25917)	100.0
(5441,25918)	3.0
(5441,28778)	3.0
(5443,15813)	3.0
(5444,21821)	3.0
(5444,26440)	6.0
(5444,30149)	3.0
(5446,25873)	9.0
(5446,25877)	3.0
(5446,25937)	3.0
(5446,27788)	3.0
(5447,25878)	6.0
(5447,25883)	3.0
(5447,25884)	6.0
(5447,28863)	6.0
(5448,25890)	9.0
(5448,26436)	3.0
(5449,10797)	6.0
(5449,31823)	3.0
(5450,14968)	113.0
(5450,25861)	6.0
(5451,26430)	6.0
(5453,25856)	12.0
(5453,26422)	9.0
(5454,10936)	3.0
(5455,26413)	6.0
(5456,18449)	3.0
(5456,27644)	9.0
(5457,10399)	3.0
(5457,25839)	6.0
(5457,26408)	6.0
(5458,17723)	3.0
(5458,25833)	3.0
(5458,26402)	15.0
(5459,25961)	6.0
(5461,15217)	9.0
(5461,15234)	3.0
(5461,15237)	3.0
(5461,25963)	3.0
(5461,26391)	6.0
(5461,27786)	13.0
(5461,31849)	3.0
(5462,15240)	3.0
(5462,25964)	6.0
(5463,25965)	12.0
(5463,26555)	12.0
(5463,31971)	3.0
(5464,25770)	15.0
(5464,25776)	6.0
(5465,25968)	3.0
(5465,31965)	3.0
(5466,25794)	3.0
(5466,25969)	6.0
(5466,29479)	103.0
(5466,32034)	3.0
(5467,25970)	3.0
(5467,29482)	6.0
(5468,5076)	3.0
(5468,25759)	9.0
(5468,28792)	3.0
(5469,10148)	9.0
(5471,28135)	3.0
(5472,25754)	10.0
(5473,15279)	3.0
(5473,31881)	3.0
(5474,18456)	10.0
(5474,26364)	3.0
(5475,15296)	6.0
(5477,31926)	3.0
(5477,31928)	3.0
(5478,28843)	39.0
(5478,30147)	3.0
(5479,26357)	6.0
(5480,30145)	3.0
(5481,27788)	6.0
(5482,14995)	3.0
(5482,15174)	3.0
(5482,22510)	3.0
(5482,30479)	3.0
(5483,26259)	9.0
(5484,18464)	6.0
(5484,26247)	6.0
(5484,26290)	3.0
(5485,26310)	3.0
(5486,26243)	3.0
(5487,25978)	9.0
(5488,26240)	200.0
(5489,16969)	3.0
(5489,25979)	9.0
(5490,25979)	6.0
(5491,20083)	9.0
(5492,26237)	3.0
(5493,5087)	3.0
(5494,25980)	6.0
(5494,28803)	15.0
(5495,25738)	6.0
(5495,25981)	3.0
(5496,25981)	3.0
(5496,26794)	3.0
(5496,32040)	100.0
(5497,26232)	9.0
(5498,16966)	3.0
(5498,19733)	3.0
(5498,28149)	3.0
(5499,28823)	3.0
(5500,25982)	15.0
(5500,30148)	3.0
(5500,32041)	123.0
(5502,32043)	6.0
(5503,26228)	12.0
(5503,29166)	3.0
(5503,29399)	3.0
(5504,18508)	3.0
(5504,29160)	3.0
(5505,29224)	3.0
(5506,31384)	3.0
(5507,7317)	3.0
(5509,27920)	3.0
(5509,29389)	3.0
(5510,15397)	33.0
(5511,15749)	10.0
(5511,28810)	3.0
(5513,15019)	6.0
(5513,25998)	6.0
(5514,15574)	3.0
(5514,15613)	3.0
(5514,25993)	6.0
(5514,26004)	6.0
(5514,26220)	3.0
(5514,29290)	6.0
(5515,15744)	3.0
(5515,26049)	6.0
(5515,26573)	3.0
(5516,26015)	3.0
(5516,26038)	6.0
(5517,26021)	6.0
(5517,26035)	3.0
(5518,15027)	3.0
(5518,15461)	9.0
(5518,26032)	3.0
(5519,18591)	3.0
(5519,22530)	16.0
(5519,29266)	3.0
(5519,29271)	3.0
(5521,15107)	20.0
(5521,19673)	3.0
(5521,26064)	3.0
(5521,26216)	6.0
(5522,15084)	9.0
(5522,26066)	9.0
(5523,15067)	3.0
(5523,26796)	6.0
(5523,32067)	25.0
(5526,15723)	3.0
(5527,28793)	3.0
(5528,15689)	6.0
(5528,18705)	23.0
(5528,18710)	9.0
(5528,18727)	3.0
(5529,15694)	3.0
(5529,18646)	10.0
(5529,18649)	3.0
(5529,18739)	3.0
(5529,18745)	6.0
(5529,18872)	6.0
(5529,21508)	3.0
(5530,7525)	12.0
(5530,18692)	9.0
(5530,18779)	3.0
(5530,18815)	3.0
(5530,18820)	3.0
(5530,18826)	3.0
(5530,18837)	9.0
(5530,18843)	3.0
(5530,18860)	10.0
(5530,32077)	3.0
(5533,25708)	6.0
(5536,25706)	6.0
(5536,27633)	3.0
(5537,26098)	3.0
(5537,26757)	6.0
(5537,26763)	6.0
(5537,26769)	3.0
(5539,26103)	10.0
(5539,32086)	3.0
(5540,26856)	3.0
(5540,28779)	12.0
(5541,16931)	100.0
(5542,6115)	3.0
(5542,13807)	3.0
(5542,26109)	6.0
(5542,26890)	9.0
(5543,26187)	6.0
(5543,26188)	3.0
(5543,29742)	3.0
(5544,6109)	3.0
(5544,10688)	3.0
(5544,13773)	3.0
(5544,26135)	3.0
(5544,26138)	3.0
(5544,26166)	6.0
(5544,26177)	3.0
(5544,26183)	6.0
(5544,26186)	3.0
(5544,26894)	3.0
(5544,26924)	9.0
(5545,25689)	3.0
(5545,31508)	3.0
(5546,26208)	15.0
(5546,26211)	3.0
(5547,10096)	12.0
(5547,25684)	3.0
(5548,8833)	12.0
(5548,26992)	100.0
(5549,27648)	9.0
(5550,26221)	6.0
(5550,31549)	3.0
(5551,10092)	6.0
(5551,29843)	3.0
(5552,25634)	3.0
(5553,10515)	3.0
(5553,25677)	16.0
(5554,1048)	100.0
(5554,25645)	3.0
(5554,27648)	16.0
(5555,23236)	3.0
(5555,31216)	3.0
(5556,24174)	3.0
(5556,25650)	3.0
(5556,25652)	3.0
(5556,26234)	3.0
(5556,26786)	3.0
(5557,26206)	3.0
(5557,26237)	3.0
(5558,25658)	3.0
(5558,25669)	9.0
(5558,27007)	3.0
(5559,25621)	3.0
(5559,25663)	9.0
(5562,25614)	3.0
(5562,27014)	3.0
(5562,27635)	3.0
(5562,27787)	3.0
(5563,26783)	6.0
(5563,27637)	3.0
(5563,30153)	6.0
(5564,10563)	6.0
(5564,10981)	3.0
(5564,25587)	3.0
(5565,25592)	6.0
(5567,15566)	103.0
(5567,25569)	3.0
(5569,15766)	6.0
(5569,26585)	3.0
(5569,26625)	3.0
(5569,26780)	3.0
(5570,26625)	3.0
(5572,10681)	3.0
(5573,27030)	3.0
(5574,4984)	3.0
(5574,26011)	6.0
(5575,27033)	100.0
(5576,18949)	3.0
(5578,17381)	3.0
(5578,25548)	3.0
(5578,27038)	3.0
(5579,10022)	6.0
(5579,25547)	3.0
(5580,31390)	6.0
(5581,25541)	3.0
(5582,20186)	26.0
(5582,28760)	3.0
(5583,16876)	6.0
(5583,25538)	3.0
(5584,9993)	3.0
(5584,22576)	6.0
(5585,16874)	6.0
(5586,18660)	3.0
(5587,16872)	3.0
(5587,25526)	3.0
(5588,7596)	3.0
(5588,30136)	3.0
(5593,25466)	3.0
(5593,25467)	9.0
(5593,25469)	112.0
(5594,9930)	19.0
(5594,10680)	3.0
(5594,16870)	3.0
(5596,10680)	3.0
(5596,25457)	3.0
(5598,30905)	6.0
(5599,26197)	10.0
(5600,9895)	9.0
(5601,26766)	9.0
(5602,26196)	3.0
(5603,22632)	3.0
(5603,27083)	3.0
(5604,32148)	3.0
(5605,30184)	6.0
(5608,16868)	15.0
(5608,28734)	3.0
(5609,24972)	3.0
(5609,27143)	6.0
(5612,9848)	9.0
(5612,10680)	3.0
(5616,30890)	3.0
(5616,32158)	3.0
(5617,26193)	3.0
(5618,25407)	3.0
(5619,22687)	3.0
(5619,27158)	3.0
(5620,7588)	6.0
(5620,30202)	6.0
(5621,24822)	6.0
(5622,22697)	6.0
(5622,30745)	3.0
(5623,16867)	6.0
(5625,22705)	3.0
(5626,22711)	3.0
(5627,32166)	3.0
(5628,27167)	3.0
(5629,21460)	3.0
(5629,25382)	6.0
(5629,25383)	3.0
(5630,9812)	3.0
(5631,10663)	9.0
(5631,26190)	3.0
(5632,10669)	103.0
(5632,10721)	3.0
(5633,20116)	3.0
(5634,25361)	6.0
(5635,10236)	3.0
(5635,23216)	3.0
(5635,28172)	3.0
(5636,26262)	3.0
(5638,22738)	6.0
(5638,24708)	3.0
(5639,15726)	6.0
(5639,26025)	15.0
(5640,25343)	3.0
(5640,32172)	3.0
(5641,25341)	3.0
(5643,18626)	3.0
(5644,25303)	3.0
(5644,25323)	3.0
(5645,25301)	100.0
(5646,25298)	6.0
(5646,30224)	6.0
(5647,25292)	3.0
(5648,9786)	6.0
(5649,25286)	3.0
(5649,26267)	3.0
(5652,26184)	3.0
(5653,16873)	3.0
(5654,25217)	3.0
(5654,25218)	3.0
(5654,26183)	3.0
(5655,25225)	3.0
(5655,27220)	6.0
(5657,15716)	10.0
(5657,30232)	6.0
(5658,24923)	3.0
(5659,25254)	3.0
(5660,24956)	3.0
(5660,27231)	12.0
(5662,926)	3.0
(5664,26653)	3.0
(5666,27241)	9.0
(5667,10678)	3.0
(5668,26752)	20.0
(5669,26029)	3.0
(5670,27255)	9.0
(5670,28791)	3.0
(5672,26276)	3.0
(5674,23937)	3.0
(5675,24984)	3.0
(5675,26277)	6.0
(5676,24985)	3.0
(5677,26168)	6.0
(5677,28882)	3.0
(5678,6433)	9.0
(5684,29640)	3.0
(5685,19055)	10.0
(5686,20110)	3.0
(5688,942)	3.0
(5689,20248)	3.0
(5691,8851)	10.0
(5692,26146)	3.0
(5692,30259)	3.0
(5692,30260)	3.0
(5693,23190)	3.0
(5693,28791)	109.0
(5693,30261)	9.0
(5694,28805)	3.0
(5695,23121)	3.0
(5696,16873)	6.0
(5696,26745)	6.0
(5696,30268)	3.0
(5697,23115)	3.0
(5698,19063)	3.0
(5698,25012)	9.0
(5698,30826)	3.0
(5699,25041)	3.0
(5699,25054)	3.0
(5701,28807)	6.0
(5701,30516)	3.0
(5703,25139)	3.0
(5704,25137)	3.0
(5705,8851)	3.0
(5705,28808)	3.0
(5706,19068)	19.0
(5706,25135)	6.0
(5707,23099)	19.0
(5707,26130)	3.0
(5707,30724)	32.0
(5708,953)	3.0
(5708,25118)	100.0
(5708,25128)	3.0
(5708,25129)	3.0
(5708,28809)	3.0
(5710,956)	13.0
(5710,10676)	3.0
(5710,19169)	6.0
(5711,20104)	3.0
(5711,28893)	3.0
(5712,958)	9.0
(5712,24831)	3.0
(5713,22814)	9.0
(5713,23195)	3.0
(5718,26740)	3.0
(5719,26567)	3.0
(5720,18515)	3.0
(5720,19187)	3.0
(5721,23930)	16.0
(5722,19078)	3.0
(5723,28811)	15.0
(5723,28897)	3.0
(5726,26117)	6.0
(5727,24512)	3.0
(5731,26049)	9.0
(5731,28812)	18.0
(5732,19084)	3.0
(5733,15720)	3.0
(5733,26289)	3.0
(5735,23224)	3.0
(5735,23225)	3.0
(5737,28913)	3.0
(5740,22888)	6.0
(5741,16881)	3.0
(5743,963)	110.0
(5743,17147)	3.0
(5743,26055)	3.0
(5744,30382)	12.0
(5746,26057)	21.0
(5747,26581)	6.0
(5747,26666)	3.0
(5748,26585)	3.0
(5749,26292)	3.0
(5749,26661)	3.0
(5749,30387)	3.0
(5749,30388)	3.0
(5750,22810)	10.0
(5750,23256)	10.0
(5750,26658)	6.0
(5750,26992)	3.0
(5751,26655)	3.0
(5751,26730)	6.0
(5751,30366)	3.0
(5753,26596)	6.0
(5754,10673)	3.0
(5754,26645)	6.0
