8192 x 8192 sparse matrix, nnz = 8041
(1238,2566)	3.0
(1238,3257)	3.0
(1238,3309)	10.0
(1238,4504)	3.0
(1238,5248)	3.0
(1238,5852)	3.0
(1238,7135)	3.0
(1238,7488)	6.0
(1239,2564)	29.0
(1239,3494)	3.0
(1239,5314)	3.0
(1239,6945)	6.0
(1239,7136)	3.0
(1240,3314)	3.0
(1240,5447)	3.0
(1240,6973)	6.0
(1241,4490)	3.0
(1242,7142)	3.0
(1243,2226)	10.0
(1243,4334)	3.0
(1243,6977)	13.0
(1243,7283)	6.0
(1245,3256)	13.0
(1245,3327)	3.0
(1245,3611)	3.0
(1246,4323)	3.0
(1246,5047)	3.0
(1247,3334)	100.0
(1247,4195)	3.0
(1247,4323)	3.0
(1248,154)	13.0
(1248,6936)	3.0
(1248,7493)	9.0
(1249,1826)	3.0
(1249,4319)	3.0
(1249,5243)	3.0
(1249,6908)	18.0
(1250,3355)	3.0
(1250,4318)	10.0
(1250,6903)	3.0
(1250,6913)	3.0
(1250,6925)	3.0
(1251,1229)	6.0
(1251,3503)	29.0
(1251,5904)	3.0
(1251,6900)	6.0
(1252,1342)	9.0
(1252,3540)	6.0
(1252,3613)	9.0
(1252,4313)	3.0
(1252,4314)	3.0
(1252,7406)	9.0
(1253,155)	3.0
(1253,6874)	3.0
(1254,6873)	3.0
(1254,7219)	9.0
(1254,7405)	3.0
(1255,3506)	3.0
(1255,4523)	9.0
(1255,5412)	6.0
(1255,5774)	3.0
(1255,6890)	3.0
(1256,208)	10.0
(1256,3511)	3.0
(1256,4524)	12.0
(1256,6887)	3.0
(1256,7148)	6.0
(1257,5419)	9.0
(1258,4525)	3.0
(1258,5056)	3.0
(1258,6881)	3.0
(1258,7404)	6.0
(1259,5458)	3.0
(1259,6839)	116.0
(1259,6988)	3.0
(1260,1613)	6.0
(1260,4195)	3.0
(1260,6863)	3.0
(1261,1612)	3.0
(1261,4319)	3.0
(1261,4346)	3.0
(1261,4558)	3.0
(1261,7151)	25.0
(1261,7580)	3.0
(1262,1382)	3.0
(1262,4343)	3.0
(1262,4563)	9.0
(1262,6861)	3.0
(1262,6876)	9.0
(1262,7403)	3.0
(1263,1680)	245.0
(1263,2864)	3.0
(1263,4194)	6.0
(1263,5353)	3.0
(1263,6829)	29.0
(1263,6913)	3.0
(1264,3381)	13.0
(1264,3523)	6.0
(1264,6874)	6.0
(1265,1540)	3.0
(1265,1681)	3.0
(1265,4320)	6.0
(1265,6801)	9.0
(1265,6827)	3.0
(1265,6855)	6.0
(1265,6871)	6.0
(1265,6872)	3.0
(1265,7402)	3.0
(1265,7498)	3.0
(1266,6780)	3.0
(1266,6790)	6.0
(1266,6794)	3.0
(1266,6795)	3.0
(1266,6797)	3.0
(1266,6805)	6.0
(1266,6870)	3.0
(1266,6912)	3.0
(1267,4544)	3.0
(1267,6807)	3.0
(1267,6823)	6.0
(1267,6824)	6.0
(1267,7402)	3.0
(1268,2512)	6.0
(1268,6850)	3.0
(1268,6986)	16.0
(1268,7401)	3.0
(1269,3196)	3.0
(1269,3631)	3.0
(1269,6774)	6.0
(1269,6811)	6.0
(1269,6820)	6.0
(1269,7217)	3.0
(1270,5241)	13.0
(1270,5517)	6.0
(1270,6851)	12.0
(1271,3535)	13.0
(1271,4332)	6.0
(1271,5961)	3.0
(1271,6771)	6.0
(1271,6995)	3.0
(1272,6770)	6.0
(1272,7402)	6.0
(1273,3579)	3.0
(1273,4315)	12.0
(1273,6854)	3.0
(1273,6988)	3.0
(1273,7217)	3.0
(1274,4557)	6.0
(1274,6996)	3.0
(1275,4211)	3.0
(1275,4223)	21.0
(1275,4321)	100.0
(1275,5529)	3.0
(1275,6747)	6.0
(1276,228)	6.0
(1276,4174)	3.0
(1276,4306)	6.0
(1276,4560)	9.0
(1276,6737)	3.0
(1276,6741)	3.0
(1276,6743)	6.0
(1276,6751)	3.0
(1276,6765)	15.0
(1277,4172)	6.0
(1277,4287)	13.0
(1277,6730)	3.0
(1277,6731)	3.0
(1277,6761)	3.0
(1277,7500)	3.0
(1278,1607)	3.0
(1278,4228)	6.0
(1278,4304)	3.0
(1278,6756)	3.0
(1278,7500)	3.0
(1278,7556)	3.0
(1279,2509)	3.0
(1279,4564)	3.0
(1279,5537)	3.0
(1279,6727)	9.0
(1279,6740)	12.0
(1280,3249)	6.0
(1280,3649)	3.0
(1281,4707)	3.0
(1281,5510)	3.0
(1281,6011)	3.0
(1281,6911)	9.0
(1281,7401)	3.0
(1281,7502)	15.0
(1281,7774)	3.0
(1282,4281)	10.0
(1282,5239)	6.0
(1282,6840)	3.0
(1282,6910)	3.0
(1282,6997)	3.0
(1282,7156)	6.0
(1283,4280)	3.0
(1283,6717)	9.0
(1283,6718)	6.0
(1284,170)	3.0
(1284,4568)	3.0
(1284,4702)	3.0
(1284,5515)	6.0
(1284,6695)	12.0
(1284,6697)	3.0
(1284,6701)	3.0
(1284,6705)	3.0
(1284,6716)	6.0
(1284,7156)	23.0
(1285,1426)	10.0
(1285,3638)	3.0
(1285,4276)	3.0
(1285,7217)	3.0
(1286,2509)	3.0
(1286,6739)	6.0
(1286,7159)	9.0
(1286,7505)	100.0
(1287,235)	6.0
(1287,2820)	3.0
(1287,3643)	18.0
(1287,3644)	12.0
(1287,7282)	3.0
(1287,7553)	3.0
(1288,2837)	9.0
(1288,5238)	120.0
(1288,6021)	3.0
(1289,4622)	3.0
(1290,3248)	100.0
(1290,4243)	3.0
(1290,4244)	3.0
(1290,5781)	9.0
(1290,6023)	3.0
(1291,4160)	9.0
(1291,6685)	12.0
(1291,7002)	3.0
(1292,6024)	3.0
(1292,6833)	13.0
(1292,7216)	3.0
(1292,7509)	3.0
(1293,4252)	3.0
(1293,4637)	3.0
(1293,6739)	6.0
(1294,2780)	9.0
(1294,3248)	3.0
(1294,6683)	3.0
(1294,7400)	3.0
(1295,4260)	6.0
(1295,4262)	13.0
(1295,4644)	3.0
(1295,6682)	6.0
(1295,6831)	3.0
(1295,7572)	3.0
(1296,2803)	3.0
(1296,6681)	3.0
(1296,7277)	3.0
(1297,2768)	3.0
(1297,3654)	3.0
(1297,4154)	6.0
(1297,5419)	3.0
(1297,5666)	3.0
(1297,5672)	9.0
(1297,6680)	3.0
(1297,7166)	6.0
(1298,162)	3.0
(1298,243)	6.0
(1298,2002)	3.0
(1298,4153)	10.0
(1298,4290)	6.0
(1298,4577)	13.0
(1298,4650)	3.0
(1298,5570)	3.0
(1298,5659)	3.0
(1298,6889)	6.0
(1299,3148)	3.0
(1299,4652)	3.0
(1299,5657)	3.0
(1299,7512)	9.0
(1300,1613)	6.0
(1300,3658)	19.0
(1300,4655)	12.0
(1301,4657)	3.0
(1301,5417)	3.0
(1301,5577)	6.0
(1301,5578)	3.0
(1302,1575)	3.0
(1302,5605)	3.0
(1302,5611)	6.0
(1302,5645)	6.0
(1302,6675)	9.0
(1302,6819)	6.0
(1302,6821)	3.0
(1303,5581)	3.0
(1303,5784)	3.0
(1303,7167)	3.0
(1303,7214)	6.0
(1304,5638)	6.0
(1304,6814)	10.0
(1304,7167)	10.0
(1305,3997)	13.0
(1305,5586)	6.0
(1305,5627)	9.0
(1305,7276)	3.0
(1306,3669)	6.0
(1306,4583)	32.0
(1306,5634)	6.0
(1306,6672)	16.0
(1307,135)	9.0
(1307,4406)	3.0
(1307,6944)	3.0
(1307,7168)	6.0
(1307,7277)	3.0
(1307,7399)	3.0
(1308,155)	3.0
(1308,6035)	9.0
(1308,6671)	9.0
(1308,7277)	9.0
(1309,167)	3.0
(1309,6036)	10.0
(1309,6050)	3.0
(1310,1614)	3.0
(1310,4015)	6.0
(1310,6671)	3.0
(1311,1627)	3.0
(1311,6805)	3.0
(1312,172)	3.0
(1312,177)	10.0
(1312,4139)	6.0
(1312,6671)	110.0
(1312,7397)	3.0
(1313,6671)	6.0
(1313,6740)	3.0
(1314,185)	3.0
(1314,3675)	6.0
(1314,6066)	6.0
(1314,7171)	3.0
(1314,7525)	3.0
(1315,186)	3.0
(1315,4590)	3.0
(1315,6670)	6.0
(1315,7019)	15.0
(1316,187)	3.0
(1316,2216)	3.0
(1316,3424)	10.0
(1316,5787)	100.0
(1316,7211)	6.0
(1317,1638)	3.0
(1317,3684)	3.0
(1317,5787)	3.0
(1317,7528)	12.0
(1318,190)	3.0
(1318,5050)	3.0
(1318,7211)	19.0
(1319,926)	3.0
(1319,3686)	3.0
(1319,6020)	3.0
(1319,6651)	3.0
(1319,6669)	9.0
(1320,3680)	20.0
(1320,6671)	3.0
(1321,4704)	3.0
(1322,193)	6.0
(1322,2776)	12.0
(1322,3267)	3.0
(1322,4263)	6.0
(1322,4264)	3.0
(1322,6001)	3.0
(1322,6654)	3.0
(1322,6941)	3.0
(1323,194)	3.0
(1323,3683)	3.0
(1323,5229)	3.0
(1323,7176)	3.0
(1323,7273)	6.0
(1324,2774)	106.0
(1324,4706)	10.0
(1324,7166)	3.0
(1325,2732)	3.0
(1326,3687)	6.0
(1326,6108)	6.0
(1326,6791)	100.0
(1326,7179)	12.0
(1327,2673)	23.0
(1327,3545)	10.0
(1327,3715)	3.0
(1327,3743)	3.0
(1327,4597)	10.0
(1327,7179)	3.0
(1327,7524)	3.0
(1327,7594)	3.0
(1328,2770)	3.0
(1328,3431)	100.0
(1329,3434)	10.0
(1329,3712)	6.0
(1329,5984)	3.0
(1329,7211)	6.0
(1330,2675)	3.0
(1330,3693)	15.0
(1330,4711)	9.0
(1330,6124)	3.0
(1331,1567)	3.0
(1331,3446)	3.0
(1331,3702)	3.0
(1331,3781)	3.0
(1331,4033)	3.0
(1331,4712)	3.0
(1331,6660)	3.0
(1331,7269)	9.0
(1332,216)	3.0
(1332,3703)	3.0
(1332,3775)	3.0
(1332,3784)	3.0
(1332,4714)	100.0
(1332,5593)	3.0
(1332,5798)	3.0
(1332,6659)	3.0
(1332,6894)	10.0
(1332,7184)	3.0
(1332,7210)	3.0
(1333,3960)	3.0
(1333,4106)	9.0
(1333,4600)	9.0
(1333,5226)	100.0
(1333,5799)	9.0
(1334,2550)	9.0
(1334,3975)	10.0
(1334,6127)	3.0
(1334,6657)	3.0
(1335,2209)	10.0
(1335,4718)	28.0
(1335,7766)	3.0
(1336,5400)	3.0
(1336,5801)	12.0
(1336,7184)	3.0
(1337,1682)	3.0
(1337,2678)	6.0
(1337,2761)	3.0
(1337,3248)	3.0
(1337,6916)	3.0
(1337,7392)	3.0
(1337,7844)	3.0
(1338,4102)	6.0
(1338,5801)	3.0
(1338,5979)	3.0
(1338,7184)	3.0
(1338,7264)	3.0
(1339,4604)	3.0
(1339,7029)	3.0
(1340,3706)	16.0
(1340,4605)	20.0
(1340,6751)	3.0
(1340,7185)	21.0
(1340,7211)	9.0
(1340,7761)	12.0
(1341,3465)	3.0
(1341,3710)	6.0
(1341,7208)	9.0
(1341,7531)	3.0
(1342,3716)	6.0
(1342,3717)	6.0
(1342,6736)	9.0
(1342,7932)	10.0
(1343,1260)	3.0
(1343,6746)	6.0
(1343,7391)	3.0
(1344,3724)	100.0
(1344,7391)	3.0
(1345,5982)	3.0
(1345,6888)	3.0
(1345,7187)	9.0
(1346,223)	3.0
(1346,5395)	3.0
(1346,6692)	3.0
(1346,7031)	3.0
(1347,3481)	6.0
(1347,7031)	3.0
(1348,3729)	9.0
(1348,3796)	3.0
(1348,7188)	3.0
(1348,7753)	13.0
(1349,1814)	3.0
(1349,5807)	3.0
(1349,6693)	3.0
(1349,7035)	3.0
(1350,3798)	3.0
(1350,5614)	12.0
(1350,6693)	3.0
(1351,3800)	9.0
(1351,6693)	3.0
(1351,7751)	3.0
(1352,4609)	3.0
(1352,7032)	6.0
(1352,7941)	18.0
(1353,7927)	3.0
(1354,7191)	3.0
(1355,2544)	3.0
(1355,2652)	28.0
(1355,5617)	3.0
(1355,6620)	3.0
(1355,6632)	3.0
(1355,6886)	3.0
(1356,3737)	3.0
(1356,7192)	3.0
(1357,6639)	6.0
(1358,6634)	3.0
(1358,6753)	6.0
(1359,1699)	12.0
(1359,3122)	6.0
(1359,3739)	9.0
(1359,6612)	3.0
(1360,1861)	6.0
(1360,6611)	3.0
(1361,3954)	3.0
(1361,5456)	3.0
(1361,6478)	3.0
(1361,6480)	103.0
(1361,6610)	6.0
(1361,7195)	3.0
(1361,7538)	3.0
(1362,6469)	9.0
(1362,6470)	9.0
(1362,6471)	9.0
(1362,6473)	9.0
(1362,6485)	3.0
(1362,6609)	3.0
(1362,6947)	3.0
(1362,7216)	6.0
(1363,2700)	6.0
(1363,3742)	113.0
(1363,6466)	6.0
(1363,6608)	6.0
(1363,7956)	3.0
(1364,2734)	3.0
(1364,4613)	3.0
(1364,6464)	12.0
(1364,6604)	6.0
(1364,6606)	9.0
(1364,6911)	9.0
(1365,2600)	3.0
(1365,4431)	3.0
(1365,6459)	3.0
(1365,6460)	6.0
(1365,6491)	6.0
(1365,6601)	15.0
(1365,6602)	6.0
(1366,3805)	9.0
(1366,3809)	3.0
(1366,3810)	6.0
(1366,6443)	15.0
(1366,6444)	6.0
(1366,6491)	9.0
(1366,6492)	12.0
(1366,6598)	6.0
(1366,6639)	12.0
(1366,6947)	13.0
(1366,7963)	3.0
(1366,7993)	3.0
(1367,1269)	3.0
(1367,6440)	9.0
(1367,6449)	3.0
(1367,6492)	3.0
(1367,6493)	9.0
(1367,7198)	3.0
(1367,7370)	103.0
(1367,7371)	6.0
(1367,7992)	3.0
(1367,8009)	3.0
(1368,2537)	9.0
(1368,6439)	10.0
(1368,7034)	3.0
(1369,3820)	3.0
(1369,3824)	6.0
(1369,4614)	10.0
(1369,6591)	3.0
(1369,7971)	3.0
(1370,6590)	6.0
(1370,7211)	39.0
(1370,7537)	6.0
(1370,7982)	6.0
(1371,3749)	3.0
(1371,3794)	3.0
(1371,4616)	6.0
(1371,5628)	3.0
(1371,6562)	6.0
(1371,6565)	9.0
(1371,6573)	3.0
(1371,6947)	6.0
(1371,7620)	3.0
(1372,6495)	9.0
(1372,6560)	200.0
(1372,6561)	3.0
(1372,6578)	3.0
(1373,4243)	3.0
(1373,5021)	9.0
(1373,6495)	15.0
(1373,6560)	3.0
(1374,1272)	3.0
(1374,6435)	6.0
(1374,6495)	6.0
(1374,6496)	6.0
(1374,6699)	3.0
(1374,7201)	15.0
(1374,8010)	100.0
(1375,4242)	3.0
(1375,4934)	3.0
(1375,6496)	15.0
(1375,6558)	9.0
(1375,7038)	3.0
(1375,7206)	3.0
(1375,7537)	3.0
(1375,8011)	123.0
(1376,4627)	3.0
(1376,6557)	12.0
(1376,7290)	3.0
(1376,7292)	3.0
(1376,7350)	3.0
(1376,8011)	6.0
(1377,1830)	3.0
(1377,7306)	3.0
(1377,7846)	3.0
(1378,3850)	33.0
(1378,3938)	10.0
(1378,6980)	3.0
(1378,7203)	3.0
(1378,7348)	3.0
(1379,3755)	6.0
(1379,3894)	3.0
(1379,3904)	3.0
(1379,3936)	3.0
(1379,6499)	6.0
(1379,6500)	6.0
(1379,6501)	6.0
(1379,6504)	3.0
(1379,6510)	6.0
(1379,6513)	6.0
(1379,6555)	3.0
(1379,6644)	3.0
(1379,7323)	6.0
(1380,3757)	3.0
(1380,3866)	9.0
(1380,4648)	3.0
(1380,5633)	16.0
(1380,6506)	6.0
(1380,6508)	3.0
(1380,6509)	3.0
(1380,7317)	3.0
(1380,7318)	3.0
(1381,3767)	3.0
(1381,3771)	9.0
(1381,3777)	20.0
(1381,4919)	3.0
(1381,6516)	3.0
(1381,6517)	9.0
(1381,6554)	6.0
(1381,6699)	6.0
(1381,8017)	25.0
(1382,3923)	6.0
(1382,3931)	3.0
(1382,4677)	23.0
(1382,4678)	9.0
(1382,4682)	3.0
(1382,7199)	3.0
(1383,1882)	12.0
(1383,3924)	3.0
(1383,4662)	10.0
(1383,4663)	3.0
(1383,4673)	9.0
(1383,4685)	3.0
(1383,4687)	6.0
(1383,4695)	3.0
(1383,4704)	3.0
(1383,4705)	3.0
(1383,4707)	3.0
(1383,4710)	9.0
(1383,4711)	3.0
(1383,4715)	10.0
(1383,4718)	6.0
(1383,5377)	3.0
(1383,8020)	3.0
(1384,6427)	12.0
(1384,6909)	3.0
(1385,6525)	3.0
(1385,6526)	10.0
(1385,6690)	6.0
(1385,6691)	6.0
(1385,6693)	3.0
(1385,6714)	3.0
(1385,7195)	12.0
(1385,8022)	3.0
(1386,1528)	3.0
(1386,1529)	3.0
(1386,2672)	3.0
(1386,3444)	3.0
(1386,3452)	3.0
(1386,4233)	100.0
(1386,6528)	6.0
(1386,6534)	3.0
(1386,6535)	3.0
(1386,6542)	6.0
(1386,6545)	3.0
(1386,6546)	6.0
(1386,6547)	12.0
(1386,6723)	9.0
(1386,6724)	3.0
(1386,6731)	9.0
(1386,7436)	3.0
(1387,2209)	12.0
(1387,2524)	12.0
(1387,6421)	3.0
(1387,6423)	3.0
(1387,6552)	15.0
(1387,6553)	3.0
(1387,6748)	100.0
(1387,7877)	3.0
(1388,2523)	6.0
(1388,6409)	3.0
(1388,6556)	6.0
(1388,6912)	9.0
(1388,7461)	3.0
(1388,7888)	3.0
(1389,262)	100.0
(1389,2629)	3.0
(1389,5809)	3.0
(1389,6044)	3.0
(1389,6412)	3.0
(1389,6413)	6.0
(1389,6420)	16.0
(1389,6559)	3.0
(1389,6697)	3.0
(1389,6912)	16.0
(1389,7804)	3.0
(1390,6406)	3.0
(1390,6415)	3.0
(1390,6416)	9.0
(1390,6418)	9.0
(1390,6552)	3.0
(1390,6560)	3.0
(1390,6752)	3.0
(1391,2641)	6.0
(1391,2746)	3.0
(1391,6397)	3.0
(1391,6404)	3.0
(1391,6696)	6.0
(1391,6754)	3.0
(1391,6909)	3.0
(1391,6910)	3.0
(1391,6947)	3.0
(1391,7539)	6.0
(1392,3892)	103.0
(1392,6393)	3.0
(1392,6398)	6.0
(1393,2671)	3.0
(1393,3942)	6.0
(1393,6647)	3.0
(1393,6657)	6.0
(1393,6695)	3.0
(1394,1246)	3.0
(1394,4738)	3.0
(1394,6503)	6.0
(1394,6758)	3.0
(1394,6759)	100.0
(1395,2506)	6.0
(1395,4346)	3.0
(1395,6387)	6.0
(1395,6760)	3.0
(1395,7848)	6.0
(1396,2499)	3.0
(1396,4219)	6.0
(1396,5047)	26.0
(1396,5644)	6.0
(1396,6385)	3.0
(1396,6386)	3.0
(1396,7190)	3.0
(1397,1899)	3.0
(1397,4218)	3.0
(1397,4219)	6.0
(1397,4665)	3.0
(1397,6382)	3.0
(1397,7534)	3.0
(1399,2483)	19.0
(1399,2670)	6.0
(1399,4218)	3.0
(1399,6365)	3.0
(1399,6367)	12.0
(1399,6368)	112.0
(1400,2474)	9.0
(1400,6550)	10.0
(1400,7727)	6.0
(1401,5658)	3.0
(1401,6549)	3.0
(1401,6692)	9.0
(1401,6771)	3.0
(1401,8037)	3.0
(1402,4217)	15.0
(1402,7184)	3.0
(1402,7546)	6.0
(1403,2462)	9.0
(1403,2670)	3.0
(1403,6243)	3.0
(1403,6786)	6.0
(1404,7723)	3.0
(1404,8040)	3.0
(1405,1897)	6.0
(1405,5672)	3.0
(1405,6352)	3.0
(1405,6549)	3.0
(1405,6790)	3.0
(1405,7551)	6.0
(1406,4217)	6.0
(1406,5675)	6.0
(1406,6206)	6.0
(1406,7687)	3.0
(1407,5677)	3.0
(1407,5678)	3.0
(1407,6792)	3.0
(1407,8042)	3.0
(1408,2453)	3.0
(1408,2666)	9.0
(1408,2668)	103.0
(1408,2681)	3.0
(1408,5365)	3.0
(1408,6346)	9.0
(1408,6548)	3.0
(1409,2559)	3.0
(1409,5029)	3.0
(1409,5804)	3.0
(1409,6341)	6.0
(1409,6566)	3.0
(1409,7043)	3.0
(1410,3932)	6.0
(1410,5685)	6.0
(1410,6177)	3.0
(1410,6336)	3.0
(1410,6507)	15.0
(1410,8043)	3.0
(1411,4657)	3.0
(1411,6326)	3.0
(1411,6331)	3.0
(1411,6336)	3.0
(1412,2447)	6.0
(1412,6323)	3.0
(1412,6325)	6.0
(1412,6326)	100.0
(1412,7556)	6.0
(1413,6322)	3.0
(1413,6546)	3.0
(1413,6567)	3.0
(1414,4219)	3.0
(1414,6305)	6.0
(1414,6307)	3.0
(1414,6546)	3.0
(1414,6805)	6.0
(1415,3929)	10.0
(1415,6231)	3.0
(1415,6239)	3.0
(1415,6314)	3.0
(1415,6808)	12.0
(1415,7558)	6.0
(1416,232)	3.0
(1416,6664)	3.0
(1417,2670)	3.0
(1417,6688)	20.0
(1417,6811)	9.0
(1418,6508)	3.0
(1418,6569)	3.0
(1418,6814)	9.0
(1418,7198)	3.0
(1419,5985)	3.0
(1419,6246)	3.0
(1419,6247)	3.0
(1419,6570)	6.0
(1420,1609)	9.0
(1420,6542)	6.0
(1420,7221)	3.0
(1421,7410)	3.0
(1422,236)	3.0
(1422,4764)	10.0
(1422,5028)	3.0
(1423,2213)	10.0
(1423,5062)	3.0
(1423,6537)	3.0
(1423,7565)	6.0
(1424,4219)	6.0
(1424,5781)	3.0
(1424,5798)	3.0
(1424,6687)	6.0
(1424,7198)	109.0
(1424,7202)	3.0
(1424,7566)	9.0
(1424,7567)	3.0
(1425,4766)	3.0
(1425,5779)	3.0
(1425,6253)	9.0
(1425,6261)	3.0
(1425,6264)	3.0
(1425,7707)	3.0
(1426,6285)	6.0
(1426,7202)	6.0
(1426,7629)	3.0
(1427,239)	3.0
(1427,2213)	3.0
(1427,4767)	19.0
(1427,5775)	19.0
(1427,6280)	100.0
(1427,6282)	3.0
(1427,6283)	3.0
(1427,6284)	6.0
(1427,6533)	3.0
(1427,7202)	3.0
(1427,7203)	3.0
(1427,7681)	32.0
(1428,239)	13.0
(1428,240)	9.0
(1428,2669)	3.0
(1428,4793)	6.0
(1428,5026)	3.0
(1428,6208)	3.0
(1428,7224)	3.0
(1429,5704)	9.0
(1429,5799)	3.0
(1430,4629)	3.0
(1430,4797)	3.0
(1430,6642)	3.0
(1430,6685)	3.0
(1431,4770)	3.0
(1431,5983)	16.0
(1431,7203)	15.0
(1431,7225)	3.0
(1432,6128)	3.0
(1432,6530)	6.0
(1433,4771)	3.0
(1433,6513)	9.0
(1433,7203)	18.0
(1434,3930)	3.0
(1434,5806)	3.0
(1434,5807)	3.0
(1434,6573)	3.0
(1435,5722)	6.0
(1435,7229)	3.0
(1436,241)	110.0
(1436,4221)	3.0
(1436,4287)	3.0
(1436,6514)	3.0
(1436,7596)	12.0
(1437,6515)	21.0
(1437,6646)	6.0
(1437,6647)	3.0
(1437,6667)	3.0
(1438,5703)	10.0
(1438,5814)	10.0
(1438,6573)	3.0
(1438,6664)	3.0
(1438,6665)	6.0
(1438,6666)	3.0
(1438,6683)	6.0
(1438,6748)	3.0
(1438,7592)	3.0
(1438,7597)	6.0
(1439,2669)	3.0
(1439,5703)	6.0
(1439,6649)	6.0
(1439,6652)	6.0
(1439,6654)	9.0
(1439,6655)	3.0
(1439,6660)	3.0
(1439,6662)	6.0
(1439,7599)	100.0
(1440,5347)	6.0
(1440,5732)	3.0
(1440,6656)	3.0
(1440,6657)	3.0
(1440,6675)	6.0
(1440,6683)	6.0
(1440,6748)	3.0
(1440,7233)	3.0
(1440,7234)	9.0
(1440,8041)	3.0
(1441,6198)	9.0
(1441,6575)	12.0
(1441,7203)	9.0
(1441,7236)	6.0
(1442,3109)	3.0
(1442,4275)	10.0
(1442,5734)	6.0
(1442,6197)	3.0
(1442,6522)	9.0
(1442,6576)	3.0
(1442,6678)	24.0
(1442,7203)	6.0
(1443,240)	3.0
(1443,1901)	3.0
(1443,2668)	6.0
(1443,6679)	3.0
(1443,6680)	3.0
(1443,7203)	3.0
(1444,5020)	6.0
(1444,5735)	3.0
(1444,6196)	3.0
(1444,6518)	3.0
(1444,6680)	3.0
(1444,7239)	3.0
(1445,6638)	9.0
(1445,6681)	3.0
(1445,6684)	3.0
(1446,1602)	3.0
(1446,6194)	3.0
(1446,6683)	3.0
(1446,6685)	33.0
(1446,7202)	6.0
(1447,6683)	3.0
(1447,6748)	9.0
(1448,4788)	3.0
(1448,5700)	3.0
(1448,5701)	3.0
(1448,6686)	12.0
(1448,7200)	3.0
(1448,7242)	3.0
(1449,4820)	3.0
(1449,5700)	6.0
(1449,6685)	6.0
(1449,6687)	12.0
(1450,6685)	19.0
(1450,7615)	3.0
(1450,7843)	3.0
(1451,2403)	3.0
(1451,5699)	3.0
(1451,6635)	6.0
(1451,6657)	3.0
(1451,6685)	9.0
(1451,6907)	100.0
(1451,7622)	3.0
(1452,2401)	13.0
(1452,6359)	6.0
(1452,6685)	9.0
(1452,6749)	3.0
(1452,7192)	3.0
(1452,7575)	3.0
(1453,5744)	3.0
(1453,5745)	3.0
(1453,5749)	3.0
(1453,6506)	6.0
(1453,6519)	3.0
(1453,6691)	6.0
(1454,6104)	3.0
(1454,6364)	3.0
(1454,6907)	6.0
(1454,7039)	6.0
(1455,6584)	12.0
(1455,7247)	6.0
(1455,7414)	3.0
(1455,7785)	6.0
(1456,6374)	12.0
(1456,6388)	3.0
(1456,6499)	6.0
(1456,6615)	9.0
(1456,6699)	3.0
(1456,7039)	3.0
(1456,7184)	3.0
(1457,4254)	13.0
(1457,6394)	3.0
(1457,6395)	6.0
(1457,6496)	12.0
(1457,6585)	3.0
(1458,1419)	6.0
(1458,4253)	3.0
(1458,5331)	3.0
(1458,6475)	3.0
(1458,6482)	3.0
(1458,6585)	3.0
(1458,6627)	6.0
(1458,6631)	3.0
(1459,241)	9.0
(1459,1600)	3.0
(1459,3930)	3.0
(1459,6589)	6.0
(1459,6603)	3.0
(1460,1824)	3.0
(1460,1907)	6.0
(1460,4833)	3.0
(1460,5068)	3.0
(1460,5694)	100.0
(1460,5979)	3.0
(1460,6400)	6.0
(1460,6401)	3.0
(1460,6470)	15.0
(1460,6471)	6.0
(1460,6687)	3.0
(1461,5332)	3.0
(1461,6468)	9.0
(1461,6469)	3.0
(1461,6488)	6.0
(1461,6705)	103.0
(1462,268)	6.0
(1462,2856)	10.0
(1462,3930)	10.0
(1462,5692)	27.0
(1462,6172)	23.0
(1462,6489)	103.0
(1462,6490)	3.0
(1462,6608)	3.0
(1462,7251)	21.0
(1462,7454)	3.0
(1462,7841)	3.0
(1463,6247)	6.0
(1463,6657)	3.0
(1463,7439)	3.0
(1463,7445)	3.0
(1464,3929)	12.0
(1464,5845)	3.0
(1464,5846)	9.0
(1464,6459)	3.0
(1464,6460)	6.0
(1464,6492)	3.0
(1465,241)	3.0
(1465,1864)	9.0
(1465,5307)	3.0
(1465,6338)	3.0
(1465,6457)	3.0
(1465,7200)	3.0
(1465,7484)	3.0
(1466,1862)	3.0
(1466,4838)	3.0
(1466,7200)	3.0
(1466,7253)	3.0
(1467,5304)	123.0
(1467,6162)	3.0
(1467,6515)	12.0
(1468,241)	209.0
(1468,6455)	3.0
(1468,6657)	103.0
(1468,6686)	3.0
(1468,6718)	3.0
(1468,6719)	3.0
(1469,2664)	9.0
(1469,4242)	3.0
(1469,5686)	3.0
(1469,6086)	3.0
(1469,6328)	3.0
(1469,6454)	3.0
(1469,6514)	12.0
(1469,6686)	3.0
(1469,6722)	6.0
(1469,7561)	3.0
(1470,2378)	3.0
(1470,4203)	6.0
(1470,4208)	3.0
(1470,5685)	6.0
(1470,6157)	3.0
(1470,6569)	100.0
(1470,6570)	6.0
(1471,4192)	10.0
(1471,4200)	3.0
(1471,5684)	3.0
(1471,6725)	6.0
(1471,7254)	9.0
(1472,4213)	3.0
(1472,4815)	3.0
(1472,6290)	3.0
(1472,6293)	22.0
(1472,6294)	12.0
(1472,6451)	9.0
(1472,6525)	6.0
(1472,6562)	3.0
(1472,6615)	6.0
(1472,6686)	103.0
(1472,7034)	9.0
(1473,4212)	6.0
(1473,6062)	103.0
(1473,6063)	3.0
