1024 x 1024 sparse matrix, nnz = 6148
(191,945)	3.0
(191,951)	3.0
(192,34)	15.0
(192,270)	3.0
(192,292)	121.0
(192,377)	6.0
(192,388)	3.0
(192,517)	19.0
(192,518)	6.0
(192,527)	6.0
(192,528)	3.0
(192,609)	3.0
(192,615)	3.0
(192,621)	3.0
(192,656)	3.0
(192,705)	27.0
(192,733)	15.0
(192,735)	15.0
(192,736)	6.0
(192,737)	100.0
(192,739)	6.0
(192,740)	3.0
(192,741)	10.0
(192,747)	18.0
(192,748)	6.0
(192,812)	6.0
(192,813)	106.0
(192,818)	3.0
(192,837)	15.0
(192,843)	9.0
(192,857)	21.0
(192,881)	12.0
(192,909)	9.0
(192,932)	3.0
(192,935)	3.0
(192,936)	6.0
(192,951)	3.0
(193,29)	140.0
(193,132)	22.0
(193,229)	3.0
(193,290)	6.0
(193,497)	100.0
(193,498)	3.0
(193,499)	3.0
(193,516)	3.0
(193,617)	10.0
(193,618)	12.0
(193,697)	400.0
(193,705)	9.0
(193,723)	9.0
(193,733)	6.0
(193,745)	6.0
(193,746)	3.0
(193,747)	3.0
(193,783)	3.0
(193,818)	9.0
(193,843)	9.0
(193,844)	9.0
(193,857)	31.0
(193,858)	19.0
(193,904)	100.0
(193,910)	3.0
(193,932)	3.0
(193,935)	3.0
(193,952)	12.0
(194,29)	12.0
(194,245)	9.0
(194,246)	3.0
(194,287)	3.0
(194,612)	25.0
(194,613)	3.0
(194,653)	3.0
(194,704)	6.0
(194,706)	3.0
(194,725)	3.0
(194,734)	10.0
(194,736)	22.0
(194,744)	9.0
(194,783)	19.0
(194,816)	36.0
(194,837)	6.0
(194,842)	3.0
(194,845)	3.0
(194,858)	12.0
(194,859)	6.0
(194,873)	10.0
(194,903)	9.0
(194,930)	21.0
(194,931)	10.0
(194,932)	3.0
(194,933)	3.0
(194,944)	9.0
(194,955)	113.0
(195,33)	9.0
(195,40)	3.0
(195,243)	3.0
(195,244)	100.0
(195,250)	3.0
(195,334)	6.0
(195,471)	3.0
(195,488)	13.0
(195,506)	3.0
(195,507)	6.0
(195,527)	3.0
(195,653)	10.0
(195,687)	10.0
(195,688)	3.0
(195,690)	3.0
(195,691)	3.0
(195,693)	6.0
(195,731)	3.0
(195,732)	9.0
(195,734)	12.0
(195,740)	10.0
(195,783)	12.0
(195,815)	3.0
(195,836)	533.0
(195,837)	33.0
(195,842)	3.0
(195,860)	6.0
(195,862)	9.0
(195,873)	18.0
(195,903)	21.0
(195,928)	3.0
(195,929)	9.0
(195,952)	6.0
(196,240)	6.0
(196,251)	3.0
(196,282)	3.0
(196,577)	13.0
(196,669)	3.0
(196,729)	6.0
(196,734)	6.0
(196,783)	29.0
(196,789)	3.0
(196,823)	9.0
(196,826)	6.0
(196,836)	9.0
(196,843)	3.0
(196,844)	3.0
(196,860)	3.0
(196,862)	3.0
(196,863)	9.0
(196,873)	3.0
(196,903)	3.0
(196,907)	10.0
(196,927)	3.0
(196,928)	15.0
(197,236)	9.0
(197,237)	12.0
(197,255)	9.0
(197,256)	112.0
(197,258)	3.0
(197,259)	6.0
(197,260)	9.0
(197,262)	3.0
(197,281)	22.0
(197,335)	6.0
(197,473)	3.0
(197,529)	3.0
(197,617)	6.0
(197,622)	6.0
(197,629)	3.0
(197,633)	3.0
(197,643)	9.0
(197,644)	3.0
(197,651)	3.0
(197,669)	6.0
(197,684)	15.0
(197,702)	10.0
(197,704)	6.0
(197,782)	48.0
(197,823)	3.0
(197,826)	3.0
(197,827)	6.0
(197,828)	3.0
(197,836)	212.0
(197,844)	9.0
(197,846)	3.0
(197,863)	3.0
(197,864)	12.0
(197,913)	6.0
(197,927)	3.0
(197,933)	6.0
(197,952)	3.0
(197,1009)	3.0
(198,279)	3.0
(198,335)	9.0
(198,483)	3.0
(198,617)	3.0
(198,620)	3.0
(198,622)	3.0
(198,630)	9.0
(198,632)	3.0
(198,700)	3.0
(198,756)	9.0
(198,795)	12.0
(198,806)	3.0
(198,829)	3.0
(198,831)	22.0
(198,865)	3.0
(198,867)	6.0
(198,868)	3.0
(198,871)	12.0
(198,873)	15.0
(198,903)	10.0
(198,909)	3.0
(198,913)	15.0
(198,926)	6.0
(199,28)	3.0
(199,266)	9.0
(199,279)	3.0
(199,475)	6.0
(199,529)	9.0
(199,620)	6.0
(199,622)	3.0
(199,644)	6.0
(199,648)	3.0
(199,649)	9.0
(199,669)	9.0
(199,682)	3.0
(199,707)	6.0
(199,781)	3.0
(199,790)	3.0
(199,836)	3.0
(199,870)	3.0
(199,873)	15.0
(199,884)	21.0
(199,913)	6.0
(199,914)	3.0
(199,952)	10.0
(199,1009)	3.0
(200,28)	3.0
(200,29)	9.0
(200,231)	3.0
(200,267)	106.0
(200,481)	16.0
(200,482)	3.0
(200,492)	3.0
(200,528)	6.0
(200,622)	18.0
(200,627)	9.0
(200,629)	12.0
(200,630)	3.0
(200,631)	6.0
(200,632)	12.0
(200,633)	12.0
(200,644)	3.0
(200,645)	3.0
(200,646)	6.0
(200,647)	3.0
(200,662)	6.0
(200,663)	6.0
(200,665)	215.0
(200,672)	3.0
(200,680)	3.0
(200,757)	12.0
(200,806)	9.0
(200,811)	6.0
(200,844)	3.0
(200,872)	119.0
(200,873)	9.0
(200,874)	13.0
(200,875)	6.0
(200,877)	9.0
(200,878)	3.0
(200,880)	3.0
(200,882)	3.0
(200,884)	9.0
(200,885)	22.0
(200,886)	15.0
(200,888)	6.0
(200,889)	13.0
(200,909)	3.0
(200,910)	21.0
(200,926)	3.0
(200,953)	3.0
(200,956)	23.0
(200,996)	6.0
(200,1010)	24.0
(201,29)	100.0
(201,137)	10.0
(201,276)	6.0
(201,334)	3.0
(201,477)	3.0
(201,526)	3.0
(201,622)	6.0
(201,637)	6.0
(201,644)	12.0
(201,646)	3.0
(201,660)	27.0
(201,661)	3.0
(201,670)	3.0
(201,674)	150.0
(201,676)	3.0
(201,677)	3.0
(201,678)	3.0
(201,742)	3.0
(201,743)	6.0
(201,744)	103.0
(201,745)	3.0
(201,747)	3.0
(201,780)	3.0
(201,806)	6.0
(201,807)	3.0
(201,811)	3.0
(201,872)	6.0
(201,881)	9.0
(201,886)	230.0
(201,890)	15.0
(201,903)	3.0
(201,914)	3.0
(201,915)	9.0
(201,924)	3.0
(201,956)	3.0
(201,1001)	3.0
(201,1007)	3.0
(201,1009)	9.0
(202,29)	28.0
(202,30)	203.0
(202,147)	6.0
(202,334)	19.0
(202,492)	6.0
(202,579)	3.0
(202,636)	9.0
(202,645)	3.0
(202,648)	6.0
(202,656)	9.0
(202,671)	133.0
(202,696)	15.0
(202,732)	9.0
(202,738)	3.0
(202,739)	3.0
(202,740)	12.0
(202,741)	9.0
(202,748)	18.0
(202,749)	6.0
(202,750)	3.0
(202,751)	12.0
(202,752)	3.0
(202,768)	6.0
(202,769)	3.0
(202,771)	6.0
(202,773)	3.0
(202,777)	3.0
(202,778)	3.0
(202,809)	3.0
(202,810)	3.0
(202,833)	6.0
(202,836)	18.0
(202,844)	3.0
(202,848)	3.0
(202,871)	3.0
(202,880)	12.0
(202,888)	3.0
(202,891)	6.0
(202,902)	9.0
(202,903)	109.0
(202,915)	3.0
(202,924)	6.0
(202,992)	9.0
(203,28)	9.0
(203,30)	3.0
(203,325)	6.0
(203,334)	3.0
(203,579)	3.0
(203,623)	9.0
(203,645)	3.0
(203,651)	3.0
(203,652)	6.0
(203,653)	6.0
(203,694)	3.0
(203,708)	3.0
(203,737)	3.0
(203,754)	3.0
(203,756)	103.0
(203,757)	3.0
(203,776)	6.0
(203,809)	3.0
(203,833)	3.0
(203,835)	9.0
(203,848)	9.0
(203,849)	12.0
(203,874)	10.0
(203,880)	9.0
(203,888)	12.0
(203,898)	3.0
(203,903)	3.0
(203,915)	3.0
(203,946)	3.0
(203,1010)	12.0
(204,30)	3.0
(204,470)	3.0
(204,471)	6.0
(204,494)	3.0
(204,623)	6.0
(204,672)	9.0
(204,707)	3.0
(204,708)	3.0
(204,729)	6.0
(204,730)	6.0
(204,731)	13.0
(204,732)	12.0
(204,735)	6.0
(204,760)	3.0
(204,767)	6.0
(204,812)	21.0
(204,843)	3.0
(204,850)	3.0
(204,879)	19.0
(204,880)	3.0
(204,889)	120.0
(204,900)	3.0
(204,903)	9.0
(204,909)	100.0
(204,916)	9.0
(204,919)	3.0
(204,921)	6.0
(204,922)	12.0
(204,923)	9.0
(204,955)	3.0
(204,958)	9.0
(204,968)	3.0
(205,199)	3.0
(205,228)	12.0
(205,471)	3.0
(205,579)	113.0
(205,580)	3.0
(205,624)	3.0
(205,625)	3.0
(205,645)	3.0
(205,671)	3.0
(205,705)	9.0
(205,706)	3.0
(205,708)	3.0
(205,714)	19.0
(205,715)	3.0
(205,717)	21.0
(205,723)	3.0
(205,728)	6.0
(205,732)	122.0
(205,733)	13.0
(205,762)	100.0
(205,766)	236.0
(205,777)	3.0
(205,812)	6.0
(205,833)	9.0
(205,834)	28.0
(205,835)	3.0
(205,837)	16.0
(205,852)	3.0
(205,853)	100.0
(205,854)	6.0
(205,855)	9.0
(205,856)	3.0
(205,857)	36.0
(205,858)	31.0
(205,880)	30.0
(205,902)	3.0
(205,903)	3.0
(205,916)	9.0
(205,919)	3.0
(205,920)	6.0
(205,930)	3.0
(205,956)	3.0
(206,30)	3.0
(206,121)	6.0
(206,228)	34.0
(206,334)	10.0
(206,580)	10.0
(206,626)	9.0
(206,719)	13.0
(206,720)	6.0
(206,726)	306.0
(206,732)	6.0
(206,774)	3.0
(206,775)	6.0
(206,778)	6.0
(206,794)	3.0
(206,833)	12.0
(206,834)	22.0
(206,836)	3.0
(206,837)	12.0
(206,838)	100.0
(206,848)	116.0
(206,865)	3.0
(206,876)	3.0
(206,879)	3.0
(206,892)	3.0
(206,894)	3.0
(206,895)	3.0
(206,916)	3.0
(206,917)	12.0
(206,930)	6.0
(206,985)	6.0
(206,1010)	10.0
(207,25)	6.0
(207,29)	100.0
(207,223)	3.0
(207,227)	12.0
(207,472)	9.0
(207,490)	6.0
(207,616)	3.0
(207,627)	3.0
(207,629)	10.0
(207,647)	100.0
(207,703)	3.0
(207,704)	23.0
(207,721)	3.0
(207,722)	9.0
(207,732)	3.0
(207,766)	3.0
(207,774)	3.0
(207,778)	3.0
(207,833)	3.0
(207,840)	22.0
(207,842)	6.0
(207,848)	9.0
(207,866)	6.0
(207,879)	6.0
(207,891)	6.0
(207,909)	3.0
(207,915)	10.0
(207,917)	9.0
(207,918)	3.0
(207,930)	3.0
(208,473)	22.0
(208,515)	6.0
(208,524)	3.0
(208,553)	3.0
(208,660)	6.0
(208,665)	15.0
(208,669)	3.0
(208,670)	3.0
(208,671)	3.0
(208,677)	3.0
(208,678)	37.0
(208,679)	19.0
(208,680)	3.0
(208,681)	3.0
(208,682)	3.0
(208,683)	28.0
(208,684)	9.0
(208,685)	3.0
(208,687)	13.0
(208,688)	3.0
(208,689)	15.0
(208,692)	3.0
(208,702)	109.0
(208,708)	6.0
(208,711)	3.0
(208,767)	6.0
(208,774)	120.0
(208,833)	21.0
(208,842)	27.0
(208,843)	6.0
(208,879)	9.0
(208,893)	100.0
(208,898)	28.0
(208,903)	13.0
(208,908)	13.0
(208,912)	15.0
(208,917)	9.0
(208,918)	6.0
(208,929)	3.0
(208,1010)	6.0
(209,25)	12.0
(209,36)	3.0
(209,474)	3.0
(209,495)	6.0
(209,581)	3.0
(209,630)	3.0
(209,632)	6.0
(209,633)	3.0
(209,647)	3.0
(209,651)	6.0
(209,659)	6.0
(209,664)	6.0
(209,666)	26.0
(209,667)	9.0
(209,668)	3.0
(209,674)	3.0
(209,675)	39.0
(209,676)	3.0
(209,685)	3.0
(209,687)	3.0
(209,699)	9.0
(209,701)	6.0
(209,740)	6.0
(209,768)	9.0
(209,800)	6.0
(209,832)	3.0
(209,842)	3.0
(209,843)	3.0
(209,848)	3.0
(209,868)	12.0
(209,880)	12.0
(209,893)	100.0
(209,898)	3.0
(209,899)	9.0
(209,900)	3.0
(209,904)	6.0
(209,909)	9.0
(209,910)	12.0
(209,1009)	10.0
(210,24)	3.0
(210,32)	3.0
(210,199)	6.0
(210,277)	6.0
(210,495)	223.0
(210,648)	6.0
(210,650)	3.0
(210,651)	39.0
(210,652)	3.0
(210,653)	39.0
(210,654)	6.0
(210,655)	21.0
(210,656)	3.0
(210,657)	16.0
(210,673)	33.0
(210,689)	9.0
(210,694)	6.0
(210,695)	28.0
(210,696)	35.0
(210,732)	18.0
(210,744)	3.0
(210,765)	3.0
(210,767)	3.0
(210,773)	12.0
(210,791)	3.0
(210,832)	6.0
(210,833)	9.0
(210,842)	6.0
(210,843)	16.0
(210,877)	3.0
(210,880)	9.0
(210,900)	12.0
(210,916)	3.0
(210,928)	3.0
(210,929)	3.0
(210,978)	3.0
(210,1010)	6.0
(211,28)	13.0
(211,35)	9.0
(211,36)	26.0
(211,225)	3.0
(211,332)	6.0
(211,476)	3.0
(211,495)	43.0
(211,522)	3.0
(211,629)	3.0
(211,640)	12.0
(211,641)	9.0
(211,642)	3.0
(211,645)	3.0
(211,646)	12.0
(211,732)	9.0
(211,772)	6.0
(211,773)	3.0
(211,800)	3.0
(211,810)	3.0
(211,831)	9.0
(211,833)	6.0
(211,834)	9.0
(211,843)	3.0
(211,868)	13.0
(211,881)	6.0
(211,904)	9.0
(211,914)	6.0
(211,920)	6.0
(211,929)	3.0
(211,1011)	3.0
(212,24)	15.0
(212,35)	3.0
(212,36)	6.0
(212,145)	3.0
(212,225)	9.0
(212,337)	6.0
(212,521)	3.0
(212,554)	23.0
(212,615)	3.0
(212,643)	3.0
(212,688)	3.0
(212,831)	6.0
(212,834)	103.0
(212,841)	3.0
(212,842)	3.0
(212,844)	6.0
(212,845)	33.0
(212,846)	3.0
(212,868)	23.0
(212,881)	6.0
(212,891)	6.0
(212,894)	3.0
(212,896)	3.0
(212,897)	24.0
(212,898)	3.0
(212,900)	100.0
(212,906)	13.0
(212,913)	12.0
(212,920)	33.0
(212,921)	9.0
(212,922)	12.0
(212,923)	6.0
(212,924)	3.0
(212,925)	12.0
(212,926)	3.0
(212,928)	3.0
(212,1009)	12.0
(212,1011)	3.0
(213,280)	3.0
(213,340)	3.0
(213,342)	3.0
(213,520)	3.0
(213,656)	3.0
(213,772)	3.0
(213,800)	3.0
(213,801)	9.0
(213,822)	3.0
(213,829)	3.0
(213,836)	12.0
(213,841)	6.0
(213,847)	3.0
(213,867)	6.0
(213,894)	9.0
(213,911)	6.0
(213,918)	10.0
(213,928)	26.0
(213,959)	3.0
(213,970)	3.0
(213,972)	3.0
(214,222)	3.0
(214,348)	10.0
(214,460)	3.0
(214,495)	6.0
(214,657)	3.0
(214,731)	3.0
(214,764)	6.0
(214,773)	3.0
(214,786)	3.0
(214,803)	9.0
(214,831)	126.0
(214,847)	3.0
(214,867)	3.0
(214,882)	6.0
(214,893)	6.0
(214,896)	3.0
(214,930)	12.0
(214,936)	6.0
(214,947)	3.0
(214,950)	13.0
(214,969)	3.0
(214,970)	15.0
(215,24)	6.0
(215,27)	3.0
(215,218)	6.0
(215,221)	3.0
(215,281)	3.0
(215,480)	15.0
(215,481)	3.0
(215,630)	3.0
(215,657)	3.0
(215,730)	13.0
(215,772)	3.0
(215,812)	3.0
(215,832)	6.0
(215,844)	3.0
(215,859)	3.0
(215,883)	6.0
(215,895)	3.0
(215,899)	12.0
(215,901)	6.0
(215,932)	6.0
(215,933)	18.0
(215,937)	6.0
(215,952)	3.0
(215,965)	10.0
(215,1010)	6.0
(216,126)	15.0
(216,501)	3.0
(216,785)	3.0
(216,803)	3.0
(216,827)	3.0
(216,831)	3.0
(216,835)	3.0
(216,844)	19.0
(216,858)	3.0
(216,878)	3.0
(216,883)	3.0
(216,897)	6.0
(216,898)	3.0
(216,909)	3.0
(216,919)	3.0
(216,928)	3.0
(216,961)	6.0
(216,962)	9.0
(216,963)	100.0
(216,1010)	3.0
(217,26)	6.0
(217,200)	3.0
(217,330)	3.0
(217,502)	106.0
(217,620)	3.0
(217,657)	9.0
(217,658)	6.0
(217,766)	15.0
(217,771)	9.0
(217,811)	3.0
(217,812)	3.0
(217,830)	3.0
(217,835)	9.0
(217,845)	9.0
(217,856)	13.0
(217,867)	15.0
(217,884)	12.0
(217,941)	3.0
(217,942)	13.0
(217,960)	3.0
(217,1010)	3.0
(218,177)	100.0
(218,208)	12.0
(218,220)	3.0
(218,257)	3.0
(218,329)	23.0
(218,485)	3.0
(218,637)	3.0
(218,658)	3.0
(218,767)	10.0
(218,769)	3.0
(218,770)	3.0
(218,810)	3.0
(218,830)	3.0
(218,835)	15.0
(218,856)	3.0
(218,868)	6.0
(218,884)	9.0
(218,896)	55.0
(218,913)	12.0
(218,930)	9.0
(218,1010)	3.0
(218,1011)	3.0
(219,24)	3.0
(219,26)	3.0
(219,203)	6.0
(219,204)	6.0
(219,206)	3.0
(219,219)	15.0
(219,487)	3.0
(219,730)	19.0
(219,784)	3.0
(219,802)	3.0
(219,810)	3.0
(219,811)	9.0
(219,830)	12.0
(219,835)	12.0
(219,850)	6.0
(219,893)	6.0
(219,896)	3.0
(219,897)	6.0
(219,922)	3.0
(219,925)	6.0
(219,926)	3.0
(219,930)	9.0
(220,24)	6.0
(220,26)	3.0
(220,488)	3.0
(220,506)	3.0
(220,510)	15.0
(220,511)	3.0
(220,513)	3.0
(220,581)	6.0
(220,658)	45.0
(220,803)	3.0
(220,807)	3.0
(220,827)	3.0
(220,835)	6.0
(220,848)	9.0
(220,878)	6.0
(220,897)	3.0
(220,913)	10.0
(221,507)	3.0
(221,658)	6.0
(221,674)	3.0
(221,729)	12.0
(221,777)	15.0
(221,781)	6.0
(221,807)	3.0
(221,825)	3.0
(221,826)	3.0
(221,830)	3.0
(221,831)	3.0
(221,834)	3.0
(221,835)	3.0
(221,870)	9.0
(221,897)	6.0
(221,908)	9.0
(221,914)	3.0
(221,922)	6.0
(221,923)	3.0
(221,927)	13.0
(221,928)	3.0
(222,192)	210.0
(222,288)	9.0
(222,608)	6.0
(222,632)	15.0
(222,710)	100.0
(222,728)	3.0
(222,767)	6.0
(222,807)	3.0
(222,830)	9.0
(222,832)	3.0
(222,834)	6.0
(222,835)	15.0
(222,849)	3.0
(222,852)	3.0
(222,884)	3.0
(222,897)	3.0
(222,915)	23.0
(222,929)	9.0
(222,930)	6.0
(222,931)	3.0
(222,1011)	43.0
(223,25)	10.0
(223,26)	3.0
(223,41)	10.0
(223,132)	10.0
(223,187)	22.0
(223,190)	6.0
(223,200)	12.0
(223,289)	6.0
(223,453)	6.0
(223,491)	3.0
(223,501)	3.0
(223,558)	3.0
(223,580)	12.0
(223,659)	3.0
(223,674)	3.0
(223,727)	3.0
(223,766)	16.0
(223,782)	10.0
(223,806)	3.0
(223,834)	27.0
(223,849)	3.0
(223,915)	3.0
(223,922)	31.0
(224,142)	3.0
(224,186)	28.0
(224,492)	3.0
(224,526)	9.0
(224,632)	6.0
(224,687)	3.0
(224,727)	12.0
(224,766)	3.0
(224,806)	3.0
(224,807)	3.0
(224,822)	103.0
(224,834)	6.0
(224,871)	6.0
(224,878)	3.0
(224,885)	6.0
(224,890)	3.0
(224,904)	103.0
(224,905)	3.0
(224,922)	6.0
(224,1012)	3.0
(225,42)	6.0
(225,489)	3.0
(225,494)	6.0
(225,526)	3.0
(225,527)	3.0
(225,528)	6.0
(225,545)	27.0
(225,633)	3.0
(225,637)	3.0
(225,658)	10.0
(225,727)	9.0
(225,833)	3.0
(225,834)	100.0
(225,871)	6.0
(225,885)	6.0
(225,897)	10.0
(225,912)	3.0
(225,913)	9.0
(225,1010)	3.0
(225,1011)	3.0
(226,151)	10.0
(226,326)	6.0
(226,532)	3.0
(226,542)	3.0
(226,543)	6.0
(226,727)	6.0
(226,776)	3.0
(226,807)	6.0
(226,835)	15.0
(226,843)	3.0
(226,844)	3.0
(226,846)	24.0
(226,847)	3.0
(226,848)	6.0
(226,871)	9.0
(226,885)	3.0
(226,895)	9.0
(226,896)	3.0
(226,913)	6.0
(227,25)	3.0
(227,68)	3.0
(227,177)	6.0
(227,181)	6.0
(227,182)	3.0
(227,184)	6.0
(227,213)	3.0
(227,220)	12.0
(227,252)	3.0
(227,535)	6.0
(227,537)	21.0
(227,575)	9.0
(227,704)	10.0
(227,781)	19.0
(227,836)	9.0
(227,871)	19.0
(227,879)	6.0
(227,885)	9.0
(227,894)	6.0
(227,895)	6.0
(227,913)	16.0
(227,917)	13.0
(228,25)	3.0
(228,44)	3.0
(228,67)	206.0
(228,251)	3.0
(228,328)	3.0
(228,574)	3.0
(228,634)	3.0
(228,657)	12.0
(228,729)	22.0
(228,807)	3.0
(228,831)	3.0
(228,836)	3.0
(228,848)	6.0
(228,872)	6.0
(228,880)	9.0
(228,886)	3.0
(228,889)	6.0
(228,891)	6.0
(228,892)	19.0
(228,894)	16.0
(228,914)	9.0
(229,24)	3.0
(229,25)	3.0
(229,328)	3.0
(229,554)	13.0
(229,561)	3.0
(229,562)	3.0
(229,563)	3.0
(229,567)	6.0
(229,572)	3.0
(229,634)	6.0
(229,639)	3.0
(229,730)	15.0
(229,765)	3.0
(229,803)	3.0
(229,817)	6.0
(229,836)	18.0
(229,848)	3.0
(229,872)	9.0
(229,873)	3.0
(229,880)	9.0
(229,887)	9.0
(229,907)	3.0
(229,919)	3.0
(229,922)	12.0
(229,935)	6.0
(230,24)	3.0
(230,26)	3.0
(230,75)	110.0
(230,76)	3.0
(230,325)	3.0
(230,494)	15.0
(230,532)	6.0
(230,583)	3.0
(230,615)	15.0
(230,635)	24.0
(230,731)	3.0
(230,764)	6.0
(230,836)	3.0
(230,873)	12.0
(230,874)	3.0
(230,914)	9.0
(230,915)	3.0
(230,919)	3.0
(230,935)	6.0
(230,936)	3.0
(231,23)	3.0
(231,65)	6.0
(231,77)	6.0
(231,836)	3.0
(231,837)	3.0
(231,848)	6.0
(231,874)	6.0
(231,882)	27.0
(231,892)	18.0
(231,971)	3.0
(232,23)	3.0
(232,63)	3.0
(232,79)	3.0
(232,156)	3.0
(232,623)	3.0
(232,624)	3.0
(232,625)	3.0
(232,628)	3.0
(232,634)	3.0
(232,731)	3.0
(232,849)	3.0
(232,874)	6.0
(232,883)	3.0
(232,896)	9.0
(232,907)	12.0
(233,328)	10.0
(233,582)	30.0
(233,609)	18.0
(233,610)	12.0
(233,617)	3.0
(233,622)	6.0
(233,633)	6.0
(233,852)	3.0
(233,875)	3.0
(233,881)	3.0
(233,885)	24.0
(233,891)	6.0
(233,914)	10.0
(233,1013)	13.0
(234,23)	3.0
(234,26)	6.0
(234,82)	9.0
(234,86)	63.0
(234,155)	119.0
(234,182)	6.0
(234,491)	3.0
(234,494)	3.0
(234,632)	6.0
(234,633)	9.0
(234,809)	3.0
(234,836)	9.0
(234,852)	6.0
(234,877)	3.0
(234,878)	33.0
(234,890)	3.0
(234,896)	3.0
(234,920)	3.0
(234,938)	3.0
(235,47)	15.0
(235,60)	3.0
(235,137)	3.0
(235,138)	6.0
(235,155)	9.0
(235,582)	13.0
(235,631)	6.0
(235,657)	3.0
(235,730)	528.0
(235,780)	3.0
(235,837)	3.0
(235,861)	100.0
(235,875)	9.0
(235,876)	6.0
(235,878)	106.0
(235,879)	25.0
(235,898)	125.0
(235,913)	9.0
(236,24)	3.0
(236,48)	9.0
(236,616)	3.0
(236,631)	3.0
(236,657)	16.0
(236,730)	16.0
(236,837)	6.0
(236,854)	6.0
(236,856)	3.0
(236,857)	6.0
(236,879)	9.0
(237,95)	3.0
(237,494)	3.0
(237,617)	3.0
(237,730)	265.0
(237,810)	3.0
(237,836)	3.0
(237,854)	3.0
(237,862)	3.0
(237,864)	9.0
(237,866)	6.0
(237,868)	12.0
(237,880)	3.0
(237,899)	6.0
(237,900)	21.0
(237,920)	3.0
(238,26)	12.0
(238,303)	3.0
(238,327)	3.0
(238,488)	9.0
(238,495)	3.0
(238,582)	200.0
(238,631)	142.0
(238,655)	3.0
(238,690)	3.0
(238,731)	3.0
(238,780)	3.0
(238,814)	10.0
(238,828)	9.0
(238,829)	9.0
(238,831)	6.0
(238,832)	12.0
(238,833)	22.0
(238,834)	3.0
(238,835)	9.0
(238,836)	6.0
(238,837)	3.0
(238,869)	3.0
(238,900)	6.0
(238,1017)	3.0
(239,24)	9.0
(239,56)	6.0
(239,98)	10.0
(239,325)	3.0
(239,494)	19.0
(239,582)	9.0
(239,583)	10.0
(239,631)	9.0
(239,653)	3.0
(239,826)	9.0
(239,827)	12.0
(239,828)	12.0
(239,835)	6.0
(239,843)	3.0
(239,850)	3.0
(239,853)	21.0
(239,864)	9.0
(239,902)	21.0
(240,55)	9.0
(240,99)	3.0
(240,254)	6.0
(240,325)	3.0
(240,328)	31.0
(240,583)	3.0
(240,631)	3.0
(240,653)	6.0
(240,675)	20.0
(240,812)	3.0
(240,815)	6.0
(240,816)	6.0
(240,817)	3.0
(240,818)	12.0
(240,819)	6.0
(240,820)	3.0
(240,821)	6.0
(240,822)	51.0
(240,824)	6.0
(240,825)	12.0
(240,836)	3.0
(240,838)	3.0
(240,845)	3.0
(240,846)	3.0
(240,847)	30.0
(240,849)	28.0
(240,868)	3.0
(240,879)	3.0
(240,903)	12.0
(240,917)	3.0
(241,54)	126.0
(241,325)	138.0
(241,780)	6.0
(241,814)	3.0
(241,838)	3.0
(241,839)	21.0
(241,840)	3.0
(241,887)	6.0
(242,495)	3.0
(242,621)	3.0
(242,644)	6.0
(242,675)	3.0
(242,732)	3.0
(242,812)	6.0
(242,839)	9.0
(242,904)	6.0
(242,914)	3.0
(242,917)	3.0
(242,1017)	3.0
(243,24)	9.0
(243,51)	3.0
(243,201)	9.0
(243,317)	3.0
(243,584)	9.0
(243,622)	3.0
(243,733)	3.0
(243,838)	6.0
(243,888)	100.0
(243,906)	3.0
(243,915)	3.0
(243,1018)	3.0
(244,24)	27.0
(244,46)	3.0
(244,48)	3.0
(244,50)	6.0
(244,151)	120.0
(244,584)	3.0
(244,642)	9.0
(244,649)	9.0
(244,650)	3.0
(244,676)	3.0
(244,733)	3.0
(244,781)	12.0
(244,808)	3.0
(244,811)	3.0
(244,834)	6.0
(244,849)	3.0
(244,906)	12.0
(244,916)	206.0
(244,917)	3.0
(245,24)	16.0
(245,105)	10.0
(245,106)	18.0
(245,107)	6.0
(245,151)	119.0
(245,486)	3.0
(245,504)	3.0
(245,641)	13.0
(245,653)	6.0
(245,676)	3.0
(245,804)	3.0
(245,805)	6.0
(245,808)	15.0
(245,811)	3.0
(245,834)	3.0
(245,841)	3.0
(245,854)	3.0
(245,867)	21.0
(245,909)	6.0
(245,918)	9.0
(245,971)	3.0
(245,972)	3.0
(246,24)	18.0
(246,44)	6.0
(246,108)	30.0
(246,111)	13.0
(246,198)	106.0
(246,505)	3.0
(246,545)	18.0
(246,631)	3.0
(246,633)	6.0
(246,653)	12.0
(246,654)	12.0
(246,676)	3.0
(246,807)	29.0
(246,809)	3.0
(246,840)	25.0
(246,843)	3.0
(246,855)	18.0
(246,870)	10.0
(246,918)	9.0
(247,24)	33.0
(247,26)	9.0
(247,40)	12.0
(247,43)	6.0
(247,53)	6.0
(247,73)	3.0
(247,74)	3.0
(247,79)	9.0
(247,116)	6.0
(247,194)	16.0
(247,428)	12.0
(247,430)	10.0
(247,494)	3.0
(247,655)	9.0
(247,780)	3.0
(247,806)	3.0
(247,809)	3.0
(247,844)	3.0
(247,848)	9.0
(247,854)	18.0
(247,871)	3.0
(247,876)	3.0
(247,877)	3.0
(247,919)	3.0
(248,17)	3.0
(248,20)	3.0
(248,24)	6.0
(248,47)	3.0
(248,61)	6.0
(248,62)	6.0
(248,327)	3.0
(248,328)	16.0
(248,431)	3.0
(248,487)	3.0
(248,494)	3.0
(248,583)	15.0
(248,634)	9.0
(248,655)	9.0
