geometry,time,area_ardida,f
POINT(-8.67670667335605 38.0654939064347),2001-01-01 00:00:00,349.0151,6
POINT(-8.67670667335605 38.2305678618166),2001-01-01 00:00:00,10.055,6
POINT(-8.67670667335605 38.3956418171985),2001-01-01 00:00:00,5.0001,2
POINT(-8.67670667335605 38.5607157725804),2001-01-01 00:00:00,16.6056,12
POINT(-8.67670667335605 38.7257897279623),2001-01-01 00:00:00,24.4805,13
POINT(-8.67670667335605 38.8908636833443),2001-01-01 00:00:00,9.473,17
POINT(-8.67670667335605 39.0559376387262),2001-01-01 00:00:00,23.6125,34
POINT(-8.67670667335605 39.2210115941081),2001-01-01 00:00:00,5.3095,19
POINT(-8.67670667335605 39.38608554949),2001-01-01 00:00:00,28.3367,48
POINT(-8.67670667335605 39.5511595048719),2001-01-01 00:00:00,26.805,64
POINT(-8.67670667335605 39.7162334602538),2001-01-01 00:00:00,316.9203,75
POINT(-8.67670667335605 39.8813074156357),2001-01-01 00:00:00,19.4333,29
POINT(-8.67670667335605 40.0463813710176),2001-01-01 00:00:00,4.9051,21
POINT(-8.67670667335605 40.2114553263995),2001-01-01 00:00:00,11.5184,25
POINT(-8.67670667335605 40.3765292817815),2001-01-01 00:00:00,1.6259,26
POINT(-8.67670667335605 40.5416032371634),2001-01-01 00:00:00,3.4243,67
POINT(-8.67670667335605 40.7066771925453),2001-01-01 00:00:00,17.9957,89
POINT(-8.67670667335605 40.8717511479272),2001-01-01 00:00:00,104.0355,621
POINT(-8.67670667335605 41.0368251033091),2001-01-01 00:00:00,263.50,828
POINT(-8.67670667335605 41.201899058691),2001-01-01 00:00:00,632.02,506
POINT(-8.67670667335605 41.3669730140729),2001-01-01 00:00:00,108.96,238
POINT(-8.67670667335605 41.5320469694549),2001-01-01 00:00:00,246.23300101,272
POINT(-8.67670667335605 41.6971209248368),2001-01-01 00:00:00,621.78371011,225
POINT(-8.67670667335605 41.8621948802187),2001-01-01 00:00:00,559.14260100001,271
POINT(-8.67670667335605 42.0272688356006),2001-01-01 00:00:00,55.67200101,31
POINT(-8.51163271797415 37.0750501741432),2001-01-01 00:00:00,1397.728,20
POINT(-8.51163271797415 37.2401241295251),2001-01-01 00:00:00,119.537,16
POINT(-8.51163271797415 37.405198084907),2001-01-01 00:00:00,2.0001,2
POINT(-8.51163271797415 37.5702720402889),2001-01-01 00:00:00,11.5001,7
POINT(-8.51163271797415 37.7353459956709),2001-01-01 00:00:00,40.0001,3
POINT(-8.51163271797415 37.9004199510528),2001-01-01 00:00:00,58.5121,11
POINT(-8.51163271797415 38.0654939064347),2001-01-01 00:00:00,119.5,3
POINT(-8.51163271797415 38.2305678618166),2001-01-01 00:00:00,0.0252,4
POINT(-8.51163271797415 38.3956418171985),2001-01-01 00:00:00,9.5003,2
POINT(-8.51163271797415 38.5607157725804),2001-01-01 00:00:00,0.0003,3
POINT(-8.51163271797415 38.7257897279623),2001-01-01 00:00:00,3.0,4
POINT(-8.51163271797415 38.8908636833443),2001-01-01 00:00:00,58.68,7
POINT(-8.51163271797415 39.0559376387262),2001-01-01 00:00:00,0.5405,5
POINT(-8.51163271797415 39.2210115941081),2001-01-01 00:00:00,9.4005,10
POINT(-8.51163271797415 39.38608554949),2001-01-01 00:00:00,22.3816,35
POINT(-8.51163271797415 39.5511595048719),2001-01-01 00:00:00,7.1670,26
POINT(-8.51163271797415 39.7162334602538),2001-01-01 00:00:00,30.1835,35
POINT(-8.51163271797415 39.8813074156357),2001-01-01 00:00:00,3.0673,27
POINT(-8.51163271797415 40.0463813710176),2001-01-01 00:00:00,258.9853,85
POINT(-8.51163271797415 40.2114553263995),2001-01-01 00:00:00,13.2434,56
POINT(-8.51163271797415 40.3765292817815),2001-01-01 00:00:00,17.0106,102
POINT(-8.51163271797415 40.5416032371634),2001-01-01 00:00:00,60.8947,115
POINT(-8.51163271797415 40.7066771925453),2001-01-01 00:00:00,187.6602,224
POINT(-8.51163271797415 40.8717511479272),2001-01-01 00:00:00,303.30,418
POINT(-8.51163271797415 41.0368251033091),2001-01-01 00:00:00,750.46,740
POINT(-8.51163271797415 41.201899058691),2001-01-01 00:00:00,637.61,1177
POINT(-8.51163271797415 41.3669730140729),2001-01-01 00:00:00,338.05,635
POINT(-8.51163271797415 41.5320469694549),2001-01-01 00:00:00,469.46,292
POINT(-8.51163271797415 41.6971209248368),2001-01-01 00:00:00,259.059501,274
POINT(-8.51163271797415 41.8621948802187),2001-01-01 00:00:00,335.4205001,162
POINT(-8.51163271797415 42.0272688356006),2001-01-01 00:00:00,80.400401,50
POINT(-8.34655876259222 37.0750501741432),2001-01-01 00:00:00,1.050,11
POINT(-8.34655876259222 37.2401241295251),2001-01-01 00:00:00,15.20,9
POINT(-8.34655876259222 37.405198084907),2001-01-01 00:00:00,79.5,9
POINT(-8.34655876259222 37.5702720402889),2001-01-01 00:00:00,0.0001,1
POINT(-8.34655876259222 37.7353459956709),2001-01-01 00:00:00,0.0001,1
POINT(-8.34655876259222 38.2305678618166),2001-01-01 00:00:00,440.0001,2
POINT(-8.34655876259222 38.3956418171985),2001-01-01 00:00:00,1145,2
POINT(-8.34655876259222 38.5607157725804),2001-01-01 00:00:00,29,2
POINT(-8.34655876259222 38.8908636833443),2001-01-01 00:00:00,8.006,6
POINT(-8.34655876259222 39.2210115941081),2001-01-01 00:00:00,27.8,7
POINT(-8.34655876259222 39.38608554949),2001-01-01 00:00:00,210.1593,118
POINT(-8.34655876259222 39.5511595048719),2001-01-01 00:00:00,2836.0133,79
POINT(-8.34655876259222 39.7162334602538),2001-01-01 00:00:00,8.84332,21
POINT(-8.34655876259222 39.8813074156357),2001-01-01 00:00:00,263.0069,66
POINT(-8.34655876259222 40.0463813710176),2001-01-01 00:00:00,134.3418,78
POINT(-8.34655876259222 40.2114553263995),2001-01-01 00:00:00,10.1677,44
POINT(-8.34655876259222 40.3765292817815),2001-01-01 00:00:00,0.9016,17
POINT(-8.34655876259222 40.5416032371634),2001-01-01 00:00:00,119.6443,38
POINT(-8.34655876259222 40.7066771925453),2001-01-01 00:00:00,273.1546,172
POINT(-8.34655876259222 40.8717511479272),2001-01-01 00:00:00,582.235,135
POINT(-8.34655876259222 41.0368251033091),2001-01-01 00:00:00,619.15,638
POINT(-8.34655876259222 41.201899058691),2001-01-01 00:00:00,585.41,930
POINT(-8.34655876259222 41.3669730140729),2001-01-01 00:00:00,547.92,794
POINT(-8.34655876259222 41.5320469694549),2001-01-01 00:00:00,750.12,499
POINT(-8.34655876259222 41.6971209248368),2001-01-01 00:00:00,169.611000000001,177
POINT(-8.34655876259222 41.8621948802187),2001-01-01 00:00:00,77.9043,39
POINT(-8.34655876259222 42.0272688356006),2001-01-01 00:00:00,408.1841,73
POINT(-8.18148480721032 36.9099762187613),2001-01-01 00:00:00,4.07,3
POINT(-8.18148480721032 37.0750501741432),2001-01-01 00:00:00,3.122,8
POINT(-8.18148480721032 37.2401241295251),2001-01-01 00:00:00,0.01,1
POINT(-8.18148480721032 37.405198084907),2001-01-01 00:00:00,86.5,5
POINT(-8.18148480721032 37.5702720402889),2001-01-01 00:00:00,254,4
POINT(-8.18148480721032 37.7353459956709),2001-01-01 00:00:00,14.0002,4
POINT(-8.18148480721032 37.9004199510528),2001-01-01 00:00:00,0.5,1
POINT(-8.18148480721032 38.0654939064347),2001-01-01 00:00:00,0.0001,1
POINT(-8.18148480721032 38.3956418171985),2001-01-01 00:00:00,32.5001,4
POINT(-8.18148480721032 38.5607157725804),2001-01-01 00:00:00,5.7,1
POINT(-8.18148480721032 38.8908636833443),2001-01-01 00:00:00,197,4
POINT(-8.18148480721032 39.0559376387262),2001-01-01 00:00:00,2.0002,3
POINT(-8.18148480721032 39.2210115941081),2001-01-01 00:00:00,28.386,14
POINT(-8.18148480721032 39.38608554949),2001-01-01 00:00:00,43.4455,38
POINT(-8.18148480721032 39.5511595048719),2001-01-01 00:00:00,5.7018,21
POINT(-8.18148480721032 39.7162334602538),2001-01-01 00:00:00,2.1236,11
POINT(-8.18148480721032 39.8813074156357),2001-01-01 00:00:00,18.1371,24
POINT(-8.18148480721032 40.0463813710176),2001-01-01 00:00:00,16.2624,12
POINT(-8.18148480721032 40.2114553263995),2001-01-01 00:00:00,54.7604,43
POINT(-8.18148480721032 40.3765292817815),2001-01-01 00:00:00,46.0791,98
POINT(-8.18148480721032 40.5416032371634),2001-01-01 00:00:00,2187.6219,139
POINT(-8.18148480721032 40.7066771925453),2001-01-01 00:00:00,1286.3982,76
POINT(-8.18148480721032 40.8717511479272),2001-01-01 00:00:00,719.0462,55
POINT(-8.18148480721032 41.0368251033091),2001-01-01 00:00:00,608.26,244
POINT(-8.18148480721032 41.201899058691),2001-01-01 00:00:00,604.418,476
POINT(-8.18148480721032 41.3669730140729),2001-01-01 00:00:00,851.67,545
POINT(-8.18148480721032 41.5320469694549),2001-01-01 00:00:00,929.93,244
POINT(-8.18148480721032 41.6971209248368),2001-01-01 00:00:00,414.42,42
POINT(-8.18148480721032 41.8621948802187),2001-01-01 00:00:00,3.03,2
POINT(-8.18148480721032 42.0272688356006),2001-01-01 00:00:00,6.65,5
POINT(-8.0164108518284 36.9099762187613),2001-01-01 00:00:00,8.041,10
POINT(-8.0164108518284 37.0750501741432),2001-01-01 00:00:00,13.269,16
POINT(-8.0164108518284 37.405198084907),2001-01-01 00:00:00,3,1
POINT(-8.0164108518284 37.5702720402889),2001-01-01 00:00:00,148,1
POINT(-8.0164108518284 37.7353459956709),2001-01-01 00:00:00,438,4
POINT(-8.0164108518284 37.9004199510528),2001-01-01 00:00:00,155,1
POINT(-8.0164108518284 38.0654939064347),2001-01-01 00:00:00,1.0001,2
POINT(-8.0164108518284 38.2305678618166),2001-01-01 00:00:00,97.7001,6
POINT(-8.0164108518284 38.3956418171985),2001-01-01 00:00:00,5.0003,7
POINT(-8.0164108518284 38.5607157725804),2001-01-01 00:00:00,3.7003,5
POINT(-8.0164108518284 38.7257897279623),2001-01-01 00:00:00,3,1
POINT(-8.0164108518284 38.8908636833443),2001-01-01 00:00:00,78.0,6
POINT(-8.0164108518284 39.0559376387262),2001-01-01 00:00:00,18.0002,5
POINT(-8.0164108518284 39.2210115941081),2001-01-01 00:00:00,15.0001,7
POINT(-8.0164108518284 39.38608554949),2001-01-01 00:00:00,6.0254,11
POINT(-8.0164108518284 39.5511595048719),2001-01-01 00:00:00,13.14,7
POINT(-8.0164108518284 39.7162334602538),2001-01-01 00:00:00,1.968,7
POINT(-8.0164108518284 39.8813074156357),2001-01-01 00:00:00,8.268,28
POINT(-8.0164108518284 40.0463813710176),2001-01-01 00:00:00,2586.3403,27
POINT(-8.0164108518284 40.2114553263995),2001-01-01 00:00:00,157.5373,93
POINT(-8.0164108518284 40.3765292817815),2001-01-01 00:00:00,184.0407,169
POINT(-8.0164108518284 40.5416032371634),2001-01-01 00:00:00,146.8508,233
POINT(-8.0164108518284 40.7066771925453),2001-01-01 00:00:00,343.2466,115
POINT(-8.0164108518284 40.8717511479272),2001-01-01 00:00:00,2449.9153,173
POINT(-8.0164108518284 41.0368251033091),2001-01-01 00:00:00,480.73,227
POINT(-8.0164108518284 41.201899058691),2001-01-01 00:00:00,679.97,115
POINT(-8.0164108518284 41.3669730140729),2001-01-01 00:00:00,355.625,297
POINT(-8.0164108518284 41.5320469694549),2001-01-01 00:00:00,1010.254,129
POINT(-8.0164108518284 41.6971209248368),2001-01-01 00:00:00,621.15,83
POINT(-8.0164108518284 41.8621948802187),2001-01-01 00:00:00,33.01,7
POINT(-7.8513368964465 36.9099762187613),2001-01-01 00:00:00,4.007,5
POINT(-7.8513368964465 37.0750501741432),2001-01-01 00:00:00,0.733,9
POINT(-7.8513368964465 37.2401241295251),2001-01-01 00:00:00,4.5,2
POINT(-7.8513368964465 37.405198084907),2001-01-01 00:00:00,2.5,2
POINT(-7.8513368964465 37.7353459956709),2001-01-01 00:00:00,92,5
POINT(-7.8513368964465 37.9004199510528),2001-01-01 00:00:00,28,2
POINT(-7.8513368964465 38.0654939064347),2001-01-01 00:00:00,14.0,3
POINT(-7.8513368964465 38.2305678618166),2001-01-01 00:00:00,8.0001,2
POINT(-7.8513368964465 38.3956418171985),2001-01-01 00:00:00,18.2,1
POINT(-7.8513368964465 38.5607157725804),2001-01-01 00:00:00,51,1
POINT(-7.8513368964465 38.8908636833443),2001-01-01 00:00:00,12.0001,2
POINT(-7.8513368964465 39.0559376387262),2001-01-01 00:00:00,0.0001,1
POINT(-7.8513368964465 39.2210115941081),2001-01-01 00:00:00,144.6254,7
POINT(-7.8513368964465 39.38608554949),2001-01-01 00:00:00,0.0001,1
POINT(-7.8513368964465 39.5511595048719),2001-01-01 00:00:00,19.2901,11
POINT(-7.8513368964465 39.7162334602538),2001-01-01 00:00:00,20.878,16
POINT(-7.8513368964465 39.8813074156357),2001-01-01 00:00:00,4.737,11
POINT(-7.8513368964465 40.0463813710176),2001-01-01 00:00:00,7657.64,12
POINT(-7.8513368964465 40.2114553263995),2001-01-01 00:00:00,2697.4212,33
POINT(-7.8513368964465 40.3765292817815),2001-01-01 00:00:00,1338.2109,141
POINT(-7.8513368964465 40.5416032371634),2001-01-01 00:00:00,423.2089,142
POINT(-7.8513368964465 40.7066771925453),2001-01-01 00:00:00,163.5724,136
POINT(-7.8513368964465 40.8717511479272),2001-01-01 00:00:00,389.2150,167
POINT(-7.8513368964465 41.0368251033091),2001-01-01 00:00:00,368.449,255
POINT(-7.8513368964465 41.201899058691),2001-01-01 00:00:00,1159.767,376
POINT(-7.8513368964465 41.3669730140729),2001-01-01 00:00:00,406.571,127
POINT(-7.8513368964465 41.5320469694549),2001-01-01 00:00:00,594.794,106
POINT(-7.8513368964465 41.6971209248368),2001-01-01 00:00:00,390.703,52
POINT(-7.8513368964465 41.8621948802187),2001-01-01 00:00:00,157.50,12
POINT(-7.68626294106457 37.0750501741432),2001-01-01 00:00:00,112.605,21
POINT(-7.68626294106457 37.405198084907),2001-01-01 00:00:00,18.0001,7
POINT(-7.68626294106457 37.5702720402889),2001-01-01 00:00:00,60.9001,5
POINT(-7.68626294106457 37.7353459956709),2001-01-01 00:00:00,15,2
POINT(-7.68626294106457 37.9004199510528),2001-01-01 00:00:00,48,2
POINT(-7.68626294106457 38.2305678618166),2001-01-01 00:00:00,250.04,3
POINT(-7.68626294106457 38.3956418171985),2001-01-01 00:00:00,190,2
POINT(-7.68626294106457 38.7257897279623),2001-01-01 00:00:00,0.0001,1
POINT(-7.68626294106457 39.2210115941081),2001-01-01 00:00:00,734.5002,4
POINT(-7.68626294106457 39.38608554949),2001-01-01 00:00:00,1197.4503,5
POINT(-7.68626294106457 39.5511595048719),2001-01-01 00:00:00,8.0002,4
POINT(-7.68626294106457 39.7162334602538),2001-01-01 00:00:00,61.5935,21
POINT(-7.68626294106457 39.8813074156357),2001-01-01 00:00:00,27.040,20
POINT(-7.68626294106457 40.0463813710176),2001-01-01 00:00:00,819.110,31
POINT(-7.68626294106457 40.2114553263995),2001-01-01 00:00:00,1628.9770,43
POINT(-7.68626294106457 40.3765292817815),2001-01-01 00:00:00,731.215,91
POINT(-7.68626294106457 40.5416032371634),2001-01-01 00:00:00,2416.3539,125
POINT(-7.68626294106457 40.7066771925453),2001-01-01 00:00:00,1232.6715,44
POINT(-7.68626294106457 40.8717511479272),2001-01-01 00:00:00,134.58,59
POINT(-7.68626294106457 41.0368251033091),2001-01-01 00:00:00,50.27,54
POINT(-7.68626294106457 41.201899058691),2001-01-01 00:00:00,310.43,204
POINT(-7.68626294106457 41.3669730140729),2001-01-01 00:00:00,2336.679,119
POINT(-7.68626294106457 41.5320469694549),2001-01-01 00:00:00,464.30,116
POINT(-7.68626294106457 41.6971209248368),2001-01-01 00:00:00,1523.680,108
POINT(-7.68626294106457 41.8621948802187),2001-01-01 00:00:00,0.8,1
POINT(-7.52118898568267 37.0750501741432),2001-01-01 00:00:00,0.025,2
POINT(-7.52118898568267 37.2401241295251),2001-01-01 00:00:00,0.001,1
POINT(-7.52118898568267 37.405198084907),2001-01-01 00:00:00,70,2
POINT(-7.52118898568267 37.5702720402889),2001-01-01 00:00:00,18.5001,5
POINT(-7.52118898568267 37.7353459956709),2001-01-01 00:00:00,27,1
POINT(-7.52118898568267 37.9004199510528),2001-01-01 00:00:00,96,1
POINT(-7.52118898568267 38.0654939064347),2001-01-01 00:00:00,50,1
POINT(-7.52118898568267 38.3956418171985),2001-01-01 00:00:00,263.5001,2
POINT(-7.52118898568267 38.5607157725804),2001-01-01 00:00:00,7.5002,4
POINT(-7.52118898568267 38.7257897279623),2001-01-01 00:00:00,1,1
POINT(-7.52118898568267 39.2210115941081),2001-01-01 00:00:00,0.7004,5
POINT(-7.52118898568267 39.38608554949),2001-01-01 00:00:00,58.0009,15
POINT(-7.52118898568267 39.5511595048719),2001-01-01 00:00:00,0.003,1
POINT(-7.52118898568267 39.7162334602538),2001-01-01 00:00:00,16.629,21
POINT(-7.52118898568267 39.8813074156357),2001-01-01 00:00:00,43.352,35
POINT(-7.52118898568267 40.0463813710176),2001-01-01 00:00:00,222.094,105
POINT(-7.52118898568267 40.2114553263995),2001-01-01 00:00:00,237.243,38
POINT(-7.52118898568267 40.3765292817815),2001-01-01 00:00:00,709.802,27
POINT(-7.52118898568267 40.5416032371634),2001-01-01 00:00:00,3472.33,82
POINT(-7.52118898568267 40.7066771925453),2001-01-01 00:00:00,648.3212,40
POINT(-7.52118898568267 40.8717511479272),2001-01-01 00:00:00,77.06,71
POINT(-7.52118898568267 41.0368251033091),2001-01-01 00:00:00,142.62,76
POINT(-7.52118898568267 41.201899058691),2001-01-01 00:00:00,784.79,146
POINT(-7.52118898568267 41.3669730140729),2001-01-01 00:00:00,367.16,172
POINT(-7.52118898568267 41.5320469694549),2001-01-01 00:00:00,276.595,97
POINT(-7.52118898568267 41.6971209248368),2001-01-01 00:00:00,835.393,92
POINT(-7.35611503030074 37.9004199510528),2001-01-01 00:00:00,65,1
POINT(-7.35611503030074 38.0654939064347),2001-01-01 00:00:00,30,1
POINT(-7.35611503030074 38.2305678618166),2001-01-01 00:00:00,30,1
POINT(-7.35611503030074 38.3956418171985),2001-01-01 00:00:00,0.5,1
POINT(-7.35611503030074 38.7257897279623),2001-01-01 00:00:00,338.7055,3
POINT(-7.35611503030074 39.2210115941081),2001-01-01 00:00:00,157.1878,6
POINT(-7.35611503030074 39.7162334602538),2001-01-01 00:00:00,14.023,8
POINT(-7.35611503030074 39.8813074156357),2001-01-01 00:00:00,1314.132,18
POINT(-7.35611503030074 40.0463813710176),2001-01-01 00:00:00,25.785,12
POINT(-7.35611503030074 40.2114553263995),2001-01-01 00:00:00,368.272,38
POINT(-7.35611503030074 40.3765292817815),2001-01-01 00:00:00,811.701,26
POINT(-7.35611503030074 40.5416032371634),2001-01-01 00:00:00,972.001,46
POINT(-7.35611503030074 40.7066771925453),2001-01-01 00:00:00,1102.001,58
POINT(-7.35611503030074 40.8717511479272),2001-01-01 00:00:00,602.93,112
POINT(-7.35611503030074 41.0368251033091),2001-01-01 00:00:00,1334.90,64
POINT(-7.35611503030074 41.201899058691),2001-01-01 00:00:00,500.16,125
POINT(-7.35611503030074 41.3669730140729),2001-01-01 00:00:00,182.14,42
POINT(-7.35611503030074 41.5320469694549),2001-01-01 00:00:00,456.13,78
POINT(-7.35611503030074 41.6971209248368),2001-01-01 00:00:00,312.15,62
POINT(-7.19104107491884 37.9004199510528),2001-01-01 00:00:00,80,1
POINT(-7.19104107491884 38.0654939064347),2001-01-01 00:00:00,20.7,4
POINT(-7.19104107491884 38.7257897279623),2001-01-01 00:00:00,94.9001,2
POINT(-7.19104107491884 38.8908636833443),2001-01-01 00:00:00,52.5625,2
POINT(-7.19104107491884 39.5511595048719),2001-01-01 00:00:00,0.055,2
POINT(-7.19104107491884 39.7162334602538),2001-01-01 00:00:00,1972.091,7
POINT(-7.19104107491884 39.8813074156357),2001-01-01 00:00:00,38.5825,34
POINT(-7.19104107491884 40.0463813710176),2001-01-01 00:00:00,187.215,26
POINT(-7.19104107491884 40.2114553263995),2001-01-01 00:00:00,234.5,16
POINT(-7.19104107491884 40.3765292817815),2001-01-01 00:00:00,1320.7,17
POINT(-7.19104107491884 40.5416032371634),2001-01-01 00:00:00,404.251,25
POINT(-7.19104107491884 40.7066771925453),2001-01-01 00:00:00,520.001,49
POINT(-7.19104107491884 40.8717511479272),2001-01-01 00:00:00,1185.0,58
POINT(-7.19104107491884 41.0368251033091),2001-01-01 00:00:00,535.154,78
POINT(-7.19104107491884 41.201899058691),2001-01-01 00:00:00,379.17,76
POINT(-7.19104107491884 41.3669730140729),2001-01-01 00:00:00,182.73,48
POINT(-7.19104107491884 41.5320469694549),2001-01-01 00:00:00,79.48,48
POINT(-7.19104107491884 41.6971209248368),2001-01-01 00:00:00,173.06,69
POINT(-7.19104107491884 41.8621948802187),2001-01-01 00:00:00,58.52,37
POINT(-7.02596711953692 38.0654939064347),2001-01-01 00:00:00,189.0001,4
POINT(-7.02596711953692 39.7162334602538),2001-01-01 00:00:00,439.006,4
POINT(-7.02596711953692 39.8813074156357),2001-01-01 00:00:00,187.065,7
POINT(-7.02596711953692 40.2114553263995),2001-01-01 00:00:00,40.072,26
POINT(-7.02596711953692 40.3765292817815),2001-01-01 00:00:00,616.1,26
POINT(-7.02596711953692 40.5416032371634),2001-01-01 00:00:00,1501.55,20
POINT(-7.02596711953692 40.7066771925453),2001-01-01 00:00:00,729.2,33
POINT(-7.02596711953692 40.8717511479272),2001-01-01 00:00:00,2013.8,51
POINT(-7.02596711953692 41.0368251033091),2001-01-01 00:00:00,676.40,76
POINT(-7.02596711953692 41.201899058691),2001-01-01 00:00:00,838.36,51
POINT(-7.02596711953692 41.3669730140729),2001-01-01 00:00:00,451.23,54
POINT(-7.02596711953692 41.5320469694549),2001-01-01 00:00:00,466.504,60
