geometry,time,area_ardida,f
POINT(-8.84178062873798 40.8717511479272),2001-11-01 00:00:00,8.94,51
POINT(-8.84178062873798 41.201899058691),2001-11-01 00:00:00,4.66,23
POINT(-8.84178062873798 41.5320469694549),2001-11-01 00:00:00,81.01,23
POINT(-8.84178062873798 41.8621948802187),2001-11-01 00:00:00,119,12
POINT(-8.51163271797415 36.9099762187613),2001-11-01 00:00:00,0.101,2
POINT(-8.51163271797415 37.5702720402889),2001-11-01 00:00:00,0.0001,1
POINT(-8.51163271797415 39.2210115941081),2001-11-01 00:00:00,0.002,2
POINT(-8.51163271797415 39.5511595048719),2001-11-01 00:00:00,3.254,8
POINT(-8.51163271797415 39.8813074156357),2001-11-01 00:00:00,1.731,8
POINT(-8.51163271797415 40.2114553263995),2001-11-01 00:00:00,0.7512,11
POINT(-8.51163271797415 40.5416032371634),2001-11-01 00:00:00,38.5061,42
POINT(-8.51163271797415 40.8717511479272),2001-11-01 00:00:00,49.58,67
POINT(-8.51163271797415 41.201899058691),2001-11-01 00:00:00,17.03,63
POINT(-8.51163271797415 41.5320469694549),2001-11-01 00:00:00,94.53,98
POINT(-8.51163271797415 41.8621948802187),2001-11-01 00:00:00,55,20
POINT(-8.18148480721032 36.9099762187613),2001-11-01 00:00:00,0.05,1
POINT(-8.18148480721032 39.2210115941081),2001-11-01 00:00:00,0.54,3
POINT(-8.18148480721032 39.5511595048719),2001-11-01 00:00:00,2.04,3
POINT(-8.18148480721032 39.8813074156357),2001-11-01 00:00:00,1.5003,6
POINT(-8.18148480721032 40.2114553263995),2001-11-01 00:00:00,15.8694,32
POINT(-8.18148480721032 40.5416032371634),2001-11-01 00:00:00,29.1871,36
POINT(-8.18148480721032 40.8717511479272),2001-11-01 00:00:00,116.893,34
POINT(-8.18148480721032 41.201899058691),2001-11-01 00:00:00,94.39,54
POINT(-8.18148480721032 41.5320469694549),2001-11-01 00:00:00,33.71,26
POINT(-7.8513368964465 39.5511595048719),2001-11-01 00:00:00,0.08,2
POINT(-7.8513368964465 40.2114553263995),2001-11-01 00:00:00,67.62,12
POINT(-7.8513368964465 40.5416032371634),2001-11-01 00:00:00,18.7353,29
POINT(-7.8513368964465 40.8717511479272),2001-11-01 00:00:00,19.08,28
POINT(-7.8513368964465 41.201899058691),2001-11-01 00:00:00,40.20,56
POINT(-7.8513368964465 41.5320469694549),2001-11-01 00:00:00,11.59,12
POINT(-7.52118898568267 39.5511595048719),2001-11-01 00:00:00,0.5,1
POINT(-7.52118898568267 39.8813074156357),2001-11-01 00:00:00,17.325,15
POINT(-7.52118898568267 40.2114553263995),2001-11-01 00:00:00,13.06,6
POINT(-7.52118898568267 40.5416032371634),2001-11-01 00:00:00,25.0,10
POINT(-7.52118898568267 40.8717511479272),2001-11-01 00:00:00,6.45,8
POINT(-7.52118898568267 41.201899058691),2001-11-01 00:00:00,13.64,23
POINT(-7.52118898568267 41.5320469694549),2001-11-01 00:00:00,7.52,8
POINT(-7.19104107491884 39.8813074156357),2001-11-01 00:00:00,1.02,3
POINT(-7.19104107491884 40.2114553263995),2001-11-01 00:00:00,1.5,2
POINT(-7.19104107491884 40.5416032371634),2001-11-01 00:00:00,30.5,12
POINT(-7.19104107491884 40.8717511479272),2001-11-01 00:00:00,0.01,1
POINT(-7.19104107491884 41.201899058691),2001-11-01 00:00:00,11.24,11
POINT(-7.19104107491884 41.5320469694549),2001-11-01 00:00:00,21.51,29
POINT(-6.86089316415502 40.8717511479272),2001-11-01 00:00:00,8.3,6
POINT(-6.86089316415502 41.201899058691),2001-11-01 00:00:00,7.77,12
POINT(-6.86089316415502 41.5320469694549),2001-11-01 00:00:00,5.67,9
POINT(-6.86089316415502 41.8621948802187),2001-11-01 00:00:00,17.06,8
POINT(-6.53074525339119 41.201899058691),2001-11-01 00:00:00,0.21,2
POINT(-6.53074525339119 41.5320469694549),2001-11-01 00:00:00,8.3,5
POINT(-9.50207645026561 38.2305678618166),2001-12-01 00:00:00,0.35,2
POINT(-9.50207645026561 38.5607157725804),2001-12-01 00:00:00,14.5245,26
POINT(-9.50207645026561 38.8908636833443),2001-12-01 00:00:00,23.901,55
POINT(-9.50207645026561 39.2210115941081),2001-12-01 00:00:00,11.194,27
POINT(-9.17192853950178 38.2305678618166),2001-12-01 00:00:00,0.23,3
POINT(-9.17192853950178 38.5607157725804),2001-12-01 00:00:00,0.0400,7
POINT(-9.17192853950178 38.8908636833443),2001-12-01 00:00:00,8.832,18
POINT(-9.17192853950178 39.2210115941081),2001-12-01 00:00:00,80.711,55
POINT(-9.17192853950178 39.5511595048719),2001-12-01 00:00:00,7.856,12
POINT(-9.17192853950178 39.8813074156357),2001-12-01 00:00:00,0.002,2
POINT(-9.17192853950178 41.5320469694549),2001-12-01 00:00:00,1,1
POINT(-8.84178062873798 37.2401241295251),2001-12-01 00:00:00,0.1,1
POINT(-8.84178062873798 37.5702720402889),2001-12-01 00:00:00,0.0002,2
POINT(-8.84178062873798 37.9004199510528),2001-12-01 00:00:00,2,1
POINT(-8.84178062873798 38.5607157725804),2001-12-01 00:00:00,1,1
POINT(-8.84178062873798 38.8908636833443),2001-12-01 00:00:00,0.015,2
POINT(-8.84178062873798 39.2210115941081),2001-12-01 00:00:00,2.551,7
POINT(-8.84178062873798 39.5511595048719),2001-12-01 00:00:00,39.138,30
POINT(-8.84178062873798 39.8813074156357),2001-12-01 00:00:00,5.121,20
POINT(-8.84178062873798 40.2114553263995),2001-12-01 00:00:00,1.006,12
POINT(-8.84178062873798 40.5416032371634),2001-12-01 00:00:00,11.615,9
POINT(-8.84178062873798 40.8717511479272),2001-12-01 00:00:00,16.04,78
POINT(-8.84178062873798 41.201899058691),2001-12-01 00:00:00,34.63,71
POINT(-8.84178062873798 41.5320469694549),2001-12-01 00:00:00,345.28,59
POINT(-8.84178062873798 41.8621948802187),2001-12-01 00:00:00,87,26
POINT(-8.51163271797415 36.9099762187613),2001-12-01 00:00:00,0.001,1
POINT(-8.51163271797415 38.8908636833443),2001-12-01 00:00:00,0.0005,1
POINT(-8.51163271797415 39.2210115941081),2001-12-01 00:00:00,2.075,5
POINT(-8.51163271797415 39.5511595048719),2001-12-01 00:00:00,4.979,8
POINT(-8.51163271797415 39.8813074156357),2001-12-01 00:00:00,9.275,20
POINT(-8.51163271797415 40.2114553263995),2001-12-01 00:00:00,4.946,12
POINT(-8.51163271797415 40.5416032371634),2001-12-01 00:00:00,116.5121,92
POINT(-8.51163271797415 40.8717511479272),2001-12-01 00:00:00,220.87,98
POINT(-8.51163271797415 41.201899058691),2001-12-01 00:00:00,52.76,132
POINT(-8.51163271797415 41.5320469694549),2001-12-01 00:00:00,151.05,125
POINT(-8.51163271797415 41.8621948802187),2001-12-01 00:00:00,59,25
POINT(-8.18148480721032 39.2210115941081),2001-12-01 00:00:00,0.5,1
POINT(-8.18148480721032 39.5511595048719),2001-12-01 00:00:00,0.07,3
POINT(-8.18148480721032 39.8813074156357),2001-12-01 00:00:00,1747.801,16
POINT(-8.18148480721032 40.2114553263995),2001-12-01 00:00:00,11.647,29
POINT(-8.18148480721032 40.5416032371634),2001-12-01 00:00:00,43.110,68
POINT(-8.18148480721032 40.8717511479272),2001-12-01 00:00:00,60.297,41
POINT(-8.18148480721032 41.201899058691),2001-12-01 00:00:00,64.06,62
POINT(-8.18148480721032 41.5320469694549),2001-12-01 00:00:00,328.49,58
POINT(-7.8513368964465 39.5511595048719),2001-12-01 00:00:00,1,1
POINT(-7.8513368964465 39.8813074156357),2001-12-01 00:00:00,4.065,4
POINT(-7.8513368964465 40.2114553263995),2001-12-01 00:00:00,9.603,15
POINT(-7.8513368964465 40.5416032371634),2001-12-01 00:00:00,32.411,60
POINT(-7.8513368964465 40.8717511479272),2001-12-01 00:00:00,7.596,17
POINT(-7.8513368964465 41.201899058691),2001-12-01 00:00:00,59.68,70
POINT(-7.8513368964465 41.5320469694549),2001-12-01 00:00:00,31.18,19
POINT(-7.52118898568267 39.8813074156357),2001-12-01 00:00:00,1.59,7
POINT(-7.52118898568267 40.2114553263995),2001-12-01 00:00:00,4.0,4
POINT(-7.52118898568267 40.8717511479272),2001-12-01 00:00:00,2.80,4
POINT(-7.52118898568267 41.201899058691),2001-12-01 00:00:00,13.21,22
POINT(-7.52118898568267 41.5320469694549),2001-12-01 00:00:00,12.58,7
POINT(-7.19104107491884 40.2114553263995),2001-12-01 00:00:00,1,1
POINT(-7.19104107491884 40.5416032371634),2001-12-01 00:00:00,1,1
POINT(-7.19104107491884 40.8717511479272),2001-12-01 00:00:00,1.31,4
POINT(-7.19104107491884 41.201899058691),2001-12-01 00:00:00,3.57,7
POINT(-7.19104107491884 41.5320469694549),2001-12-01 00:00:00,32.55,14
POINT(-7.19104107491884 41.8621948802187),2001-12-01 00:00:00,5.5,5
POINT(-6.86089316415502 40.5416032371634),2001-12-01 00:00:00,2,2
POINT(-6.86089316415502 40.8717511479272),2001-12-01 00:00:00,0.51,2
POINT(-6.86089316415502 41.201899058691),2001-12-01 00:00:00,1.1,2
POINT(-6.86089316415502 41.5320469694549),2001-12-01 00:00:00,16.01,6
POINT(-6.86089316415502 41.8621948802187),2001-12-01 00:00:00,6.01,3
POINT(-6.53074525339119 41.201899058691),2001-12-01 00:00:00,1.52,4
POINT(-6.53074525339119 41.5320469694549),2001-12-01 00:00:00,1.5,1
POINT(-9.50207645026561 38.5607157725804),2002-01-01 00:00:00,0.0655,4
POINT(-9.50207645026561 38.8908636833443),2002-01-01 00:00:00,0.861,5
POINT(-9.50207645026561 39.2210115941081),2002-01-01 00:00:00,0.011,2
POINT(-9.17192853950178 38.2305678618166),2002-01-01 00:00:00,0.033,2
POINT(-9.17192853950178 38.5607157725804),2002-01-01 00:00:00,0.0215,5
POINT(-9.17192853950178 38.8908636833443),2002-01-01 00:00:00,0.05,2
POINT(-9.17192853950178 39.2210115941081),2002-01-01 00:00:00,6.882,7
POINT(-9.17192853950178 39.5511595048719),2002-01-01 00:00:00,0.541,3
POINT(-8.84178062873798 36.9099762187613),2002-01-01 00:00:00,0.5,1
POINT(-8.84178062873798 37.5702720402889),2002-01-01 00:00:00,0.0001,1
POINT(-8.84178062873798 37.9004199510528),2002-01-01 00:00:00,1.001,2
POINT(-8.84178062873798 38.5607157725804),2002-01-01 00:00:00,0.08,2
POINT(-8.84178062873798 39.2210115941081),2002-01-01 00:00:00,0.03,1
POINT(-8.84178062873798 39.5511595048719),2002-01-01 00:00:00,0.02,1
POINT(-8.84178062873798 40.2114553263995),2002-01-01 00:00:00,0.001,1
POINT(-8.84178062873798 40.5416032371634),2002-01-01 00:00:00,0.0125,2
POINT(-8.84178062873798 40.8717511479272),2002-01-01 00:00:00,1.145,6
POINT(-8.84178062873798 41.201899058691),2002-01-01 00:00:00,0.02,1
POINT(-8.84178062873798 41.5320469694549),2002-01-01 00:00:00,0.01,1
POINT(-8.51163271797415 39.2210115941081),2002-01-01 00:00:00,0.051,2
POINT(-8.51163271797415 39.5511595048719),2002-01-01 00:00:00,0.0025,2
POINT(-8.51163271797415 39.8813074156357),2002-01-01 00:00:00,0.072,4
POINT(-8.51163271797415 40.2114553263995),2002-01-01 00:00:00,0.0801,2
POINT(-8.51163271797415 40.5416032371634),2002-01-01 00:00:00,0.1801,4
POINT(-8.51163271797415 40.8717511479272),2002-01-01 00:00:00,0.12,3
POINT(-8.51163271797415 41.201899058691),2002-01-01 00:00:00,0.15,3
POINT(-8.18148480721032 36.9099762187613),2002-01-01 00:00:00,0.8,1
POINT(-8.18148480721032 37.2401241295251),2002-01-01 00:00:00,0.0001,1
POINT(-8.18148480721032 37.5702720402889),2002-01-01 00:00:00,0.0001,1
POINT(-8.18148480721032 39.8813074156357),2002-01-01 00:00:00,1,1
POINT(-8.18148480721032 40.5416032371634),2002-01-01 00:00:00,1.4,2
POINT(-8.18148480721032 40.8717511479272),2002-01-01 00:00:00,0.51,2
POINT(-8.18148480721032 41.201899058691),2002-01-01 00:00:00,1.5,1
POINT(-8.18148480721032 41.5320469694549),2002-01-01 00:00:00,1,1
POINT(-7.8513368964465 37.5702720402889),2002-01-01 00:00:00,0.5,1
POINT(-7.8513368964465 40.2114553263995),2002-01-01 00:00:00,0.502,3
POINT(-7.8513368964465 40.5416032371634),2002-01-01 00:00:00,0.45,1
POINT(-7.8513368964465 41.201899058691),2002-01-01 00:00:00,0.01,1
POINT(-7.52118898568267 36.9099762187613),2002-01-01 00:00:00,0.001,1
POINT(-7.52118898568267 39.8813074156357),2002-01-01 00:00:00,0.003,1
POINT(-7.52118898568267 40.2114553263995),2002-01-01 00:00:00,0.001,1
POINT(-7.52118898568267 40.5416032371634),2002-01-01 00:00:00,0.001,1
POINT(-7.19104107491884 40.2114553263995),2002-01-01 00:00:00,0.5,1
POINT(-7.19104107491884 41.201899058691),2002-01-01 00:00:00,0.1,1
POINT(-6.86089316415502 41.201899058691),2002-01-01 00:00:00,0.1,1
POINT(-6.53074525339119 41.5320469694549),2002-01-01 00:00:00,0.01,1
POINT(-9.50207645026561 38.5607157725804),2002-02-01 00:00:00,1.0935,8
POINT(-9.50207645026561 38.8908636833443),2002-02-01 00:00:00,8.196,26
POINT(-9.50207645026561 39.2210115941081),2002-02-01 00:00:00,3.005,4
POINT(-9.17192853950178 38.2305678618166),2002-02-01 00:00:00,2.5234,5
POINT(-9.17192853950178 38.5607157725804),2002-02-01 00:00:00,1.5740,8
POINT(-9.17192853950178 38.8908636833443),2002-02-01 00:00:00,4.5666,16
POINT(-9.17192853950178 39.2210115941081),2002-02-01 00:00:00,2.791,9
POINT(-9.17192853950178 39.5511595048719),2002-02-01 00:00:00,0.5302,5
POINT(-9.17192853950178 39.8813074156357),2002-02-01 00:00:00,0.0002,1
POINT(-9.17192853950178 41.5320469694549),2002-02-01 00:00:00,0.015,1
POINT(-8.84178062873798 37.2401241295251),2002-02-01 00:00:00,3,2
POINT(-8.84178062873798 37.9004199510528),2002-02-01 00:00:00,1.1,3
POINT(-8.84178062873798 38.2305678618166),2002-02-01 00:00:00,1.015,2
POINT(-8.84178062873798 38.5607157725804),2002-02-01 00:00:00,0.055,2
POINT(-8.84178062873798 38.8908636833443),2002-02-01 00:00:00,0.2437,8
POINT(-8.84178062873798 39.2210115941081),2002-02-01 00:00:00,0.095,6
POINT(-8.84178062873798 39.5511595048719),2002-02-01 00:00:00,0.750,4
POINT(-8.84178062873798 39.8813074156357),2002-02-01 00:00:00,1.411,5
POINT(-8.84178062873798 40.2114553263995),2002-02-01 00:00:00,1.01,2
POINT(-8.84178062873798 40.5416032371634),2002-02-01 00:00:00,1.591,7
POINT(-8.84178062873798 40.8717511479272),2002-02-01 00:00:00,9.72,34
POINT(-8.84178062873798 41.201899058691),2002-02-01 00:00:00,4.25,13
POINT(-8.84178062873798 41.5320469694549),2002-02-01 00:00:00,1.175,13
POINT(-8.84178062873798 41.8621948802187),2002-02-01 00:00:00,3.19,13
POINT(-8.51163271797415 36.9099762187613),2002-02-01 00:00:00,0.1,1
POINT(-8.51163271797415 38.5607157725804),2002-02-01 00:00:00,0.5,1
POINT(-8.51163271797415 39.2210115941081),2002-02-01 00:00:00,2.505,3
POINT(-8.51163271797415 39.5511595048719),2002-02-01 00:00:00,0.246,5
POINT(-8.51163271797415 39.8813074156357),2002-02-01 00:00:00,1.172,6
POINT(-8.51163271797415 40.2114553263995),2002-02-01 00:00:00,3.99,7
POINT(-8.51163271797415 40.5416032371634),2002-02-01 00:00:00,6.495,16
POINT(-8.51163271797415 40.8717511479272),2002-02-01 00:00:00,3.35,18
POINT(-8.51163271797415 41.201899058691),2002-02-01 00:00:00,4.505,43
POINT(-8.51163271797415 41.5320469694549),2002-02-01 00:00:00,9.50,16
POINT(-8.51163271797415 41.8621948802187),2002-02-01 00:00:00,4.65,8
POINT(-8.18148480721032 39.5511595048719),2002-02-01 00:00:00,0.615,2
POINT(-8.18148480721032 39.8813074156357),2002-02-01 00:00:00,5.09,3
POINT(-8.18148480721032 40.2114553263995),2002-02-01 00:00:00,9.446,11
POINT(-8.18148480721032 40.5416032371634),2002-02-01 00:00:00,8.0671,16
POINT(-8.18148480721032 40.8717511479272),2002-02-01 00:00:00,26.975,18
POINT(-8.18148480721032 41.201899058691),2002-02-01 00:00:00,15.50,15
POINT(-8.18148480721032 41.5320469694549),2002-02-01 00:00:00,34.34,23
POINT(-7.8513368964465 39.2210115941081),2002-02-01 00:00:00,0.0001,1
POINT(-7.8513368964465 39.8813074156357),2002-02-01 00:00:00,6.71,5
POINT(-7.8513368964465 40.2114553263995),2002-02-01 00:00:00,18.517,14
POINT(-7.8513368964465 40.5416032371634),2002-02-01 00:00:00,34.333,18
POINT(-7.8513368964465 40.8717511479272),2002-02-01 00:00:00,14.12,14
POINT(-7.8513368964465 41.201899058691),2002-02-01 00:00:00,12.7403,35
POINT(-7.8513368964465 41.5320469694549),2002-02-01 00:00:00,19.55,15
POINT(-7.52118898568267 37.2401241295251),2002-02-01 00:00:00,0.51,2
POINT(-7.52118898568267 38.5607157725804),2002-02-01 00:00:00,0.0001,1
POINT(-7.52118898568267 39.2210115941081),2002-02-01 00:00:00,0.6,2
POINT(-7.52118898568267 39.8813074156357),2002-02-01 00:00:00,0.11,3
POINT(-7.52118898568267 40.2114553263995),2002-02-01 00:00:00,33.023,8
POINT(-7.52118898568267 40.5416032371634),2002-02-01 00:00:00,7.203,6
POINT(-7.52118898568267 40.8717511479272),2002-02-01 00:00:00,2,1
POINT(-7.52118898568267 41.201899058691),2002-02-01 00:00:00,10.29,10
POINT(-7.52118898568267 41.5320469694549),2002-02-01 00:00:00,2.07,5
POINT(-7.19104107491884 39.8813074156357),2002-02-01 00:00:00,0.12,4
POINT(-7.19104107491884 40.2114553263995),2002-02-01 00:00:00,8.5,6
POINT(-7.19104107491884 40.5416032371634),2002-02-01 00:00:00,17.5,3
POINT(-7.19104107491884 40.8717511479272),2002-02-01 00:00:00,8.5,6
POINT(-7.19104107491884 41.201899058691),2002-02-01 00:00:00,4.20,8
POINT(-7.19104107491884 41.5320469694549),2002-02-01 00:00:00,56.78,6
POINT(-7.19104107491884 41.8621948802187),2002-02-01 00:00:00,1,1
POINT(-6.86089316415502 40.8717511479272),2002-02-01 00:00:00,0.5,1
POINT(-6.86089316415502 41.201899058691),2002-02-01 00:00:00,2.75,5
POINT(-6.86089316415502 41.5320469694549),2002-02-01 00:00:00,7.30,4
POINT(-6.86089316415502 41.8621948802187),2002-02-01 00:00:00,16.20,4
POINT(-6.53074525339119 41.5320469694549),2002-02-01 00:00:00,0.01,1
POINT(-9.50207645026561 38.5607157725804),2002-03-01 00:00:00,2.0115,5
POINT(-9.50207645026561 38.8908636833443),2002-03-01 00:00:00,1.692,13
POINT(-9.50207645026561 39.2210115941081),2002-03-01 00:00:00,0.021,2
POINT(-9.17192853950178 38.2305678618166),2002-03-01 00:00:00,0.300,3
POINT(-9.17192853950178 38.5607157725804),2002-03-01 00:00:00,2.135,7
POINT(-9.17192853950178 38.8908636833443),2002-03-01 00:00:00,1.565,4
POINT(-9.17192853950178 39.2210115941081),2002-03-01 00:00:00,2.223,7
POINT(-9.17192853950178 39.5511595048719),2002-03-01 00:00:00,0.221,5
POINT(-9.17192853950178 40.2114553263995),2002-03-01 00:00:00,0.0021,2
POINT(-9.17192853950178 41.5320469694549),2002-03-01 00:00:00,0.2,1
POINT(-8.84178062873798 38.2305678618166),2002-03-01 00:00:00,0.505,2
POINT(-8.84178062873798 38.8908636833443),2002-03-01 00:00:00,0.0771,6
POINT(-8.84178062873798 39.2210115941081),2002-03-01 00:00:00,0.05,1
POINT(-8.84178062873798 39.5511595048719),2002-03-01 00:00:00,1.65,7
POINT(-8.84178062873798 39.8813074156357),2002-03-01 00:00:00,1.303,7
POINT(-8.84178062873798 40.2114553263995),2002-03-01 00:00:00,0.155,4
POINT(-8.84178062873798 40.5416032371634),2002-03-01 00:00:00,1.7667,13
POINT(-8.84178062873798 40.8717511479272),2002-03-01 00:00:00,13.0101,70
POINT(-8.84178062873798 41.201899058691),2002-03-01 00:00:00,6.76,40
POINT(-8.84178062873798 41.5320469694549),2002-03-01 00:00:00,31.83,48
POINT(-8.84178062873798 41.8621948802187),2002-03-01 00:00:00,8.345,22
POINT(-8.51163271797415 36.9099762187613),2002-03-01 00:00:00,0.005,1
POINT(-8.51163271797415 38.5607157725804),2002-03-01 00:00:00,3,1
POINT(-8.51163271797415 39.2210115941081),2002-03-01 00:00:00,0.07,2
POINT(-8.51163271797415 39.5511595048719),2002-03-01 00:00:00,0.145,4
POINT(-8.51163271797415 39.8813074156357),2002-03-01 00:00:00,2.675,5
POINT(-8.51163271797415 40.2114553263995),2002-03-01 00:00:00,7.66,9
POINT(-8.51163271797415 40.5416032371634),2002-03-01 00:00:00,22.8002,38
POINT(-8.51163271797415 40.8717511479272),2002-03-01 00:00:00,55.25,58
POINT(-8.51163271797415 41.201899058691),2002-03-01 00:00:00,91.790,155
POINT(-8.51163271797415 41.5320469694549),2002-03-01 00:00:00,153.291,67
POINT(-8.51163271797415 41.8621948802187),2002-03-01 00:00:00,25.135,30
POINT(-8.18148480721032 38.5607157725804),2002-03-01 00:00:00,0.0001,1
POINT(-8.18148480721032 38.8908636833443),2002-03-01 00:00:00,0.0002,2
POINT(-8.18148480721032 39.5511595048719),2002-03-01 00:00:00,0.0057,2
POINT(-8.18148480721032 39.8813074156357),2002-03-01 00:00:00,0.005,1
POINT(-8.18148480721032 40.2114553263995),2002-03-01 00:00:00,3.827,12
POINT(-8.18148480721032 40.5416032371634),2002-03-01 00:00:00,7.882,18
POINT(-8.18148480721032 40.8717511479272),2002-03-01 00:00:00,64.545,31
POINT(-8.18148480721032 41.201899058691),2002-03-01 00:00:00,27.27,49
POINT(-8.18148480721032 41.5320469694549),2002-03-01 00:00:00,128.724,34
POINT(-8.18148480721032 41.8621948802187),2002-03-01 00:00:00,5,1
POINT(-7.8513368964465 36.9099762187613),2002-03-01 00:00:00,0.0001,1
POINT(-7.8513368964465 38.5607157725804),2002-03-01 00:00:00,2,1
POINT(-7.8513368964465 39.8813074156357),2002-03-01 00:00:00,2.0,2
POINT(-7.8513368964465 40.2114553263995),2002-03-01 00:00:00,93.403,9
POINT(-7.8513368964465 40.5416032371634),2002-03-01 00:00:00,23.177,19
POINT(-7.8513368964465 40.8717511479272),2002-03-01 00:00:00,10.951,11
POINT(-7.8513368964465 41.201899058691),2002-03-01 00:00:00,145.6501,48
POINT(-7.8513368964465 41.5320469694549),2002-03-01 00:00:00,41.54,21
POINT(-7.52118898568267 37.9004199510528),2002-03-01 00:00:00,0.0002,2
POINT(-7.52118898568267 39.2210115941081),2002-03-01 00:00:00,0.5,1
POINT(-7.52118898568267 39.8813074156357),2002-03-01 00:00:00,0.03,2
POINT(-7.52118898568267 40.2114553263995),2002-03-01 00:00:00,26.011,7
POINT(-7.52118898568267 40.5416032371634),2002-03-01 00:00:00,10.504,6
POINT(-7.52118898568267 40.8717511479272),2002-03-01 00:00:00,1.6,2
POINT(-7.52118898568267 41.201899058691),2002-03-01 00:00:00,10.80,12
POINT(-7.52118898568267 41.5320469694549),2002-03-01 00:00:00,19.04,19
POINT(-7.19104107491884 40.2114553263995),2002-03-01 00:00:00,31.02,6
POINT(-7.19104107491884 40.5416032371634),2002-03-01 00:00:00,2,2
POINT(-7.19104107491884 40.8717511479272),2002-03-01 00:00:00,6,5
POINT(-7.19104107491884 41.201899058691),2002-03-01 00:00:00,1.11,5
POINT(-7.19104107491884 41.5320469694549),2002-03-01 00:00:00,24.391,17
POINT(-7.19104107491884 41.8621948802187),2002-03-01 00:00:00,2,1
POINT(-6.86089316415502 40.5416032371634),2002-03-01 00:00:00,3,1
POINT(-6.86089316415502 40.8717511479272),2002-03-01 00:00:00,8.5,3
POINT(-6.86089316415502 41.201899058691),2002-03-01 00:00:00,5.85,6
POINT(-6.86089316415502 41.5320469694549),2002-03-01 00:00:00,3.5,3
POINT(-6.86089316415502 41.8621948802187),2002-03-01 00:00:00,9.34,2
POINT(-9.50207645026561 38.2305678618166),2002-04-01 00:00:00,0.03,1
POINT(-9.50207645026561 38.5607157725804),2002-04-01 00:00:00,0.8674,24
POINT(-9.50207645026561 38.8908636833443),2002-04-01 00:00:00,2.93,11
POINT(-9.50207645026561 39.2210115941081),2002-04-01 00:00:00,0.83,7
POINT(-9.17192853950178 38.2305678618166),2002-04-01 00:00:00,0.0775,6
POINT(-9.17192853950178 38.5607157725804),2002-04-01 00:00:00,1.583,8
POINT(-9.17192853950178 38.8908636833443),2002-04-01 00:00:00,3.055,12
POINT(-9.17192853950178 39.2210115941081),2002-04-01 00:00:00,10.505,20
POINT(-9.17192853950178 39.5511595048719),2002-04-01 00:00:00,1.905,15
POINT(-9.17192853950178 41.5320469694549),2002-04-01 00:00:00,0.461,5
POINT(-8.84178062873798 36.9099762187613),2002-04-01 00:00:00,0.0001,1
POINT(-8.84178062873798 37.5702720402889),2002-04-01 00:00:00,0.5001,2
POINT(-8.84178062873798 37.9004199510528),2002-04-01 00:00:00,4.021,3
POINT(-8.84178062873798 38.2305678618166),2002-04-01 00:00:00,1,1
POINT(-8.84178062873798 38.5607157725804),2002-04-01 00:00:00,0.124,3
POINT(-8.84178062873798 38.8908636833443),2002-04-01 00:00:00,0.522,3
POINT(-8.84178062873798 39.2210115941081),2002-04-01 00:00:00,3.613,9
POINT(-8.84178062873798 39.5511595048719),2002-04-01 00:00:00,12.0825,19
POINT(-8.84178062873798 39.8813074156357),2002-04-01 00:00:00,7.361,10
POINT(-8.84178062873798 40.2114553263995),2002-04-01 00:00:00,0.512,4
POINT(-8.84178062873798 40.5416032371634),2002-04-01 00:00:00,36.30,19
POINT(-8.84178062873798 40.8717511479272),2002-04-01 00:00:00,58.5411,154
POINT(-8.84178062873798 41.201899058691),2002-04-01 00:00:00,29.44,78
POINT(-8.84178062873798 41.5320469694549),2002-04-01 00:00:00,31.9261,45
POINT(-8.84178062873798 41.8621948802187),2002-04-01 00:00:00,43.241,42
POINT(-8.51163271797415 36.9099762187613),2002-04-01 00:00:00,5,2
POINT(-8.51163271797415 37.2401241295251),2002-04-01 00:00:00,0.5,1
POINT(-8.51163271797415 38.5607157725804),2002-04-01 00:00:00,6.5,2
POINT(-8.51163271797415 38.8908636833443),2002-04-01 00:00:00,6,2
POINT(-8.51163271797415 39.2210115941081),2002-04-01 00:00:00,9.101,8
POINT(-8.51163271797415 39.5511595048719),2002-04-01 00:00:00,7.7485,8
POINT(-8.51163271797415 39.8813074156357),2002-04-01 00:00:00,2.594,5
POINT(-8.51163271797415 40.2114553263995),2002-04-01 00:00:00,1.0921,11
POINT(-8.51163271797415 40.5416032371634),2002-04-01 00:00:00,33.073,49
POINT(-8.51163271797415 40.8717511479272),2002-04-01 00:00:00,144.020,193
POINT(-8.51163271797415 41.201899058691),2002-04-01 00:00:00,100.38,202
POINT(-8.51163271797415 41.5320469694549),2002-04-01 00:00:00,32.0805,43
POINT(-8.51163271797415 41.8621948802187),2002-04-01 00:00:00,242.505,33
POINT(-8.18148480721032 38.8908636833443),2002-04-01 00:00:00,0.0002,2
POINT(-8.18148480721032 39.2210115941081),2002-04-01 00:00:00,2.5001,3
POINT(-8.18148480721032 39.5511595048719),2002-04-01 00:00:00,4.0005,2
POINT(-8.18148480721032 40.2114553263995),2002-04-01 00:00:00,3.5681,15
POINT(-8.18148480721032 40.5416032371634),2002-04-01 00:00:00,51.617,18
POINT(-8.18148480721032 40.8717511479272),2002-04-01 00:00:00,36.002,28
POINT(-8.18148480721032 41.201899058691),2002-04-01 00:00:00,59.00,53
POINT(-8.18148480721032 41.5320469694549),2002-04-01 00:00:00,108.11,21
POINT(-8.18148480721032 41.8621948802187),2002-04-01 00:00:00,7.003,3
