geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
7;COIMBRA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;41
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;9;0;0;1
8;EVORA;01/01/2010 00:00;ER - Estrada Regional;Bom tempo;5;0;0;1
2;AVEIRO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;1;1;1;1
7;COIMBRA;01/01/2009 00:00;IP- Itinerário Principal;Chuva;2;0;0;10
10;GUARDA;01/01/2011 00:00;A  - Auto-Estrada;Chuva;5;0;0;1
16;SETUBAL;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;1;0;1
12;LISBOA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;2;0;1;1
3;BEJA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;3;2;0;1
5;BRAGANCA;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;2;1;0;3
11;LEIRIA;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;2;1;0;1
4;BRAGA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
16;SETUBAL;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;2;1;0;1
18;VILA REAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;5
9;FARO;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
6;CASTELO BRANCO;01/01/2009 00:00;IC - Itinerário Complementar;Chuva;2;0;0;1
15;SANTAREM;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;15
2;AVEIRO;01/01/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;30
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;6;0;0;2
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;0;0;1;1
15;SANTAREM;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;2;2;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;95
6;CASTELO BRANCO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;5
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;1
17;VIANA DO CASTELO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;145
8;EVORA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;24
3;BEJA;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;1;1;1;1
13;PORTALEGRE;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;6
7;COIMBRA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;4;1;0;1
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;Chuva;0;3;0;1
3;BEJA;01/01/2007 00:00;IC - Itinerário Complementar;Chuva;1;0;0;1
15;SANTAREM;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;6
15;SANTAREM;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;0;2;2;1
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;6;0;1
12;LISBOA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;0;1;0;2
18;VILA REAL;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;10;0;4;1
15;SANTAREM;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;4
13;PORTALEGRE;01/01/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
17;VIANA DO CASTELO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;21
8;EVORA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;5
14;PORTO;01/01/2012 00:00;Arruamento;Bom tempo;4;0;0;1
9;FARO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
13;PORTALEGRE;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;5
18;VILA REAL;01/01/2009 00:00;IP- Itinerário Principal;Nevoeiro;1;0;0;1
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
8;EVORA;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;2
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;2;1
4;BRAGA;01/01/2008 00:00;EN - Estrada Nacional;Chuva;2;1;0;4
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
16;SETUBAL;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
6;CASTELO BRANCO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;10
18;VILA REAL;01/01/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
7;COIMBRA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;15
16;SETUBAL;01/01/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;5
14;PORTO;01/01/2012 00:00;Outra Via;Bom tempo;1;0;0;1
17;VIANA DO CASTELO;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
15;SANTAREM;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;2
10;GUARDA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;7
17;VIANA DO CASTELO;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;3
11;LEIRIA;01/01/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
6;CASTELO BRANCO;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;3;0;0;1
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
12;LISBOA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;2;1;0;1
3;BEJA;01/01/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;3
10;GUARDA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;4
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;8;0;0;1
18;VILA REAL;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;12
16;SETUBAL;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;0;1;1
9;FARO;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
3;BEJA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
16;SETUBAL;01/01/2010 00:00;PNT - Ponte;Bom tempo;1;0;0;2
14;PORTO;01/01/2007 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;2;1;1
17;VIANA DO CASTELO;01/01/2010 00:00;EN - Estrada Nacional;Chuva;0;0;1;2
3;BEJA;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;3
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Nevoeiro;1;0;0;1
9;FARO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;6
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;1;1;1
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;4;1;0;1
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Nevoeiro;5;0;0;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
19;VISEU;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;4
5;BRAGANCA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;3
6;CASTELO BRANCO;01/01/2007 00:00;EN - Estrada Nacional;Neve;1;0;0;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;10;0;0;1
7;COIMBRA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;6;0;0;1
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;239
12;LISBOA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;1;1;1
14;PORTO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;108
13;PORTALEGRE;01/01/2012 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;5;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;95
19;VISEU;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;33
14;PORTO;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;0;2;2
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;4
3;BEJA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
11;LEIRIA;01/01/2010 00:00;IP- Itinerário Principal;Bom tempo;0;1;1;1
19;VISEU;01/01/2009 00:00;IP- Itinerário Principal;Chuva;2;0;0;5
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;NÃO DEFINIDO;2;0;0;2
5;BRAGANCA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;3
4;BRAGA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;43
9;FARO;01/01/2008 00:00;IC - Itinerário Complementar;Chuva;1;0;0;2
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;4;0;0;3
2;AVEIRO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;11
2;AVEIRO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;9
17;VIANA DO CASTELO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;2
12;LISBOA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
15;SANTAREM;01/01/2011 00:00;A  - Auto-Estrada;Chuva;2;2;0;1
3;BEJA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;1;1
19;VISEU;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;6
15;SANTAREM;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;0;0;13
6;CASTELO BRANCO;01/01/2010 00:00;ER - Estrada Regional;Bom tempo;2;0;0;1
17;VIANA DO CASTELO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
12;LISBOA;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;0;2;0;1
7;COIMBRA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;4
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;41
2;AVEIRO;01/01/2011 00:00;Arruamento;Bom tempo;1;0;0;5
18;VILA REAL;01/01/2010 00:00;ER - Estrada Regional;Bom tempo;2;0;0;1
19;VISEU;01/01/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;4
14;PORTO;01/01/2012 00:00;Arruamento;Bom tempo;1;0;0;10
2;AVEIRO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;2
13;PORTALEGRE;01/01/2011 00:00;IP- Itinerário Principal;Chuva;0;1;0;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Nevoeiro;0;2;1;1
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;80
15;SANTAREM;01/01/2010 00:00;A  - Auto-Estrada;Vento Forte;5;0;0;1
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;2
7;COIMBRA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;2
9;FARO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;26
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;NÃO DEFINIDO;3;0;0;1
15;SANTAREM;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;1;0;0;5
2;AVEIRO;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;23
12;LISBOA;01/01/2012 00:00;Outra Via;Bom tempo;3;0;0;1
5;BRAGANCA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;20
17;VIANA DO CASTELO;01/01/2008 00:00;Outra Via;Chuva;4;0;0;1
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;2;2;0;1
8;EVORA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;1
13;PORTALEGRE;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
19;VISEU;01/01/2012 00:00;A  - Auto-Estrada;Nevoeiro;2;0;0;1
7;COIMBRA;01/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;1;1;0;1
12;LISBOA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
3;BEJA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
16;SETUBAL;01/01/2010 00:00;Outra Via;Bom tempo;1;0;0;1
5;BRAGANCA;01/01/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;10
9;FARO;01/01/2008 00:00;A  - Auto-Estrada;Chuva;1;0;0;17
18;VILA REAL;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;1;0;1
16;SETUBAL;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;4
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;5
10;GUARDA;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;1;1
7;COIMBRA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;14
11;LEIRIA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
4;BRAGA;01/01/2007 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
11;LEIRIA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;3;1;1
16;SETUBAL;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;4
4;BRAGA;01/01/2007 00:00;EN - Estrada Nacional;Vento Forte;2;0;0;1
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;23
4;BRAGA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;0;1;3
6;CASTELO BRANCO;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
16;SETUBAL;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;2;3;2;1
11;LEIRIA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;5
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;14
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;2;2;1
6;CASTELO BRANCO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;1;1;1
12;LISBOA;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;1
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;15
14;PORTO;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;24
6;CASTELO BRANCO;01/01/2012 00:00;A  - Auto-Estrada;Chuva;1;0;0;2
12;LISBOA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;5
18;VILA REAL;01/01/2012 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;3
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;Chuva;0;0;1;1
15;SANTAREM;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;2;1;1
12;LISBOA;01/01/2007 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;3
12;LISBOA;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;0;0;1;1
6;CASTELO BRANCO;01/01/2009 00:00;ER - Estrada Regional;Bom tempo;6;0;0;1
3;BEJA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;3
8;EVORA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;2;0;0;6
2;AVEIRO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;3;2;0;1
13;PORTALEGRE;01/01/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;9
19;VISEU;01/01/2011 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
19;VISEU;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
8;EVORA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;0;1;1;1
14;PORTO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;26
2;AVEIRO;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;0;3;1
9;FARO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;3
11;LEIRIA;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;3
16;SETUBAL;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
17;VIANA DO CASTELO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
14;PORTO;01/01/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;37
11;LEIRIA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
16;SETUBAL;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;7;0;0;1
16;SETUBAL;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;2
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Nevoeiro;0;1;0;3
15;SANTAREM;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;1;0;2
14;PORTO;01/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;4
3;BEJA;01/01/2011 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;4
2;AVEIRO;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;42
10;GUARDA;01/01/2010 00:00;A  - Auto-Estrada;Chuva;1;0;1;1
2;AVEIRO;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;1;1;1
5;BRAGANCA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
10;GUARDA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
19;VISEU;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;1
16;SETUBAL;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;6;0;0;1
4;BRAGA;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;0;2;1;1
19;VISEU;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;1;1
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;3
17;VIANA DO CASTELO;01/01/2011 00:00;EN - Estrada Nacional;Nevoeiro;3;0;0;1
16;SETUBAL;01/01/2011 00:00;ER - Estrada Regional;Bom tempo;3;0;0;2
14;PORTO;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
9;FARO;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;6;0;0;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Nevoeiro;1;0;0;1
2;AVEIRO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;1
14;PORTO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;2
19;VISEU;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
7;COIMBRA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;7
11;LEIRIA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;2
19;VISEU;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
16;SETUBAL;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
16;SETUBAL;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;3;0;2;1
7;COIMBRA;01/01/2012 00:00;IP- Itinerário Principal;Chuva;1;0;0;10
10;GUARDA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;4;2;0;1
19;VISEU;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;2
12;LISBOA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;1;2
5;BRAGANCA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;3
11;LEIRIA;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
5;BRAGANCA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;9
14;PORTO;01/01/2008 00:00;A  - Auto-Estrada;NÃO DEFINIDO;2;0;0;1
12;LISBOA;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;0;3;1;1
16;SETUBAL;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;2
2;AVEIRO;01/01/2008 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
7;COIMBRA;01/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;6
17;VIANA DO CASTELO;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;8
12;LISBOA;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;24
4;BRAGA;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;1;1
16;SETUBAL;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;0;1;2
2;AVEIRO;01/01/2009 00:00;A  - Auto-Estrada;Chuva;3;0;0;3
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;4;3;0;1
14;PORTO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;287
4;BRAGA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;4;0;0;6
12;LISBOA;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;3
3;BEJA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;3
12;LISBOA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;2;1;1
19;VISEU;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
13;PORTALEGRE;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;3;0;0;1
14;PORTO;01/01/2010 00:00;IP- Itinerário Principal;Chuva;2;0;0;2
16;SETUBAL;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;21
3;BEJA;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;2;0;1;1
4;BRAGA;01/01/2008 00:00;A  - Auto-Estrada;Chuva;2;0;0;4
9;FARO;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;5
11;LEIRIA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;2;0;1
11;LEIRIA;01/01/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;9
3;BEJA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;0;1;0;1
16;SETUBAL;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;10
16;SETUBAL;01/01/2009 00:00;IP- Itinerário Principal;Chuva;1;0;0;4
7;COIMBRA;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
19;VISEU;01/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;7
11;LEIRIA;01/01/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;21
12;LISBOA;01/01/2011 00:00;A  - Auto-Estrada;Chuva;1;2;0;1
2;AVEIRO;01/01/2010 00:00;A  - Auto-Estrada;Vento Forte;1;0;0;1
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;2;0;1
12;LISBOA;01/01/2011 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;15
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;1;1;1
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;40
17;VIANA DO CASTELO;01/01/2008 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
14;PORTO;01/01/2012 00:00;EN - Estrada Nacional;Chuva;7;0;0;1
11;LEIRIA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;64
14;PORTO;01/01/2012 00:00;A  - Auto-Estrada;Chuva;5;0;0;2
4;BRAGA;01/01/2009 00:00;EN - Estrada Nacional;Chuva;2;0;0;37
14;PORTO;01/01/2009 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
6;CASTELO BRANCO;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
8;EVORA;01/01/2012 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
8;EVORA;01/01/2009 00:00;A  - Auto-Estrada;Chuva;1;1;0;1
18;VILA REAL;01/01/2010 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;4
4;BRAGA;01/01/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;6
7;COIMBRA;01/01/2011 00:00;EN - Estrada Nacional;Chuva;0;1;0;2
7;COIMBRA;01/01/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;6
12;LISBOA;01/01/2011 00:00;IC - Itinerário Complementar;Chuva;2;0;0;4
5;BRAGANCA;01/01/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;26
11;LEIRIA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
17;VIANA DO CASTELO;01/01/2009 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;2
16;SETUBAL;01/01/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;3
14;PORTO;01/01/2007 00:00;A  - Auto-Estrada;Chuva;0;1;0;2
16;SETUBAL;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;12
11;LEIRIA;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;2
11;LEIRIA;01/01/2009 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;4
17;VIANA DO CASTELO;01/01/2012 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
10;GUARDA;01/01/2011 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;2
16;SETUBAL;01/01/2008 00:00;EN - Estrada Nacional;Nevoeiro;2;0;0;1
9;FARO;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;19
10;GUARDA;01/01/2011 00:00;A  - Auto-Estrada;Bom tempo;0;0;1;1
18;VILA REAL;01/01/2010 00:00;IP- Itinerário Principal;Chuva;3;3;0;1
19;VISEU;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;3;1;0;2
9;FARO;01/01/2012 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;7
19;VISEU;01/01/2009 00:00;IP- Itinerário Principal;Bom tempo;5;0;0;1
11;LEIRIA;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
5;BRAGANCA;01/01/2007 00:00;IP- Itinerário Principal;Bom tempo;0;1;0;1
16;SETUBAL;01/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;0;1;1
19;VISEU;01/01/2010 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
10;GUARDA;01/01/2012 00:00;EN - Estrada Nacional;Neve;1;0;0;1
