geometry;name;time;tipos_vias;f_atmosfericos;fleves;fgraves;mortos;f
16;SETUBAL;30/04/2012 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
2;AVEIRO;14/06/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
4;BRAGA;01/11/2010 00:00;EN - Estrada Nacional;Bom tempo;0;2;0;1
14;PORTO;11/08/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
16;SETUBAL;13/10/2008 00:00;A  - Auto-Estrada;Bom tempo;1;1;1;1
16;SETUBAL;27/10/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
4;BRAGA;11/04/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
18;VILA REAL;06/04/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
15;SANTAREM;19/05/2008 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
17;VIANA DO CASTELO;22/12/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
3;BEJA;16/07/2012 00:00;IC - Itinerário Complementar;Bom tempo;3;0;0;1
11;LEIRIA;18/02/2008 00:00;IC - Itinerário Complementar;Chuva;4;0;0;1
12;LISBOA;23/01/2012 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;2
4;BRAGA;13/07/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
16;SETUBAL;16/07/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
12;LISBOA;19/10/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
4;BRAGA;30/04/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
7;COIMBRA;18/02/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
2;AVEIRO;06/07/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
18;VILA REAL;18/06/2012 00:00;ER - Estrada Regional;Chuva;1;0;0;1
18;VILA REAL;28/01/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
11;LEIRIA;27/06/2011 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
9;FARO;09/04/2007 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
19;VISEU;25/10/2010 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
13;PORTALEGRE;01/12/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
17;VIANA DO CASTELO;23/06/2008 00:00;A  - Auto-Estrada;Bom tempo;2;2;1;1
12;LISBOA;17/09/2012 00:00;IP- Itinerário Principal;Bom tempo;4;0;0;1
11;LEIRIA;09/07/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
18;VILA REAL;22/03/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
12;LISBOA;19/10/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;4
4;BRAGA;30/04/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
4;BRAGA;13/07/2009 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;5
7;COIMBRA;21/07/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
16;SETUBAL;04/10/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
15;SANTAREM;13/12/2010 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
12;LISBOA;01/08/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;5
19;VISEU;10/11/2008 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
4;BRAGA;14/12/2009 00:00;EN - Estrada Nacional;Neve;11;0;2;1
6;CASTELO BRANCO;22/03/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
9;FARO;12/07/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
19;VISEU;25/10/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
17;VIANA DO CASTELO;04/06/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
16;SETUBAL;19/11/2007 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
16;SETUBAL;17/05/2010 00:00;ER - Estrada Regional;Bom tempo;0;0;1;1
2;AVEIRO;14/02/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
4;BRAGA;16/07/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
17;VIANA DO CASTELO;27/06/2011 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
3;BEJA;09/11/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
4;BRAGA;02/01/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
6;CASTELO BRANCO;31/10/2011 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
19;VISEU;10/08/2009 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
12;LISBOA;10/11/2008 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
14;PORTO;12/10/2009 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
12;LISBOA;07/05/2012 00:00;PNT - Ponte;Chuva;1;0;0;1
12;LISBOA;01/09/2008 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
9;FARO;05/11/2007 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
9;FARO;10/09/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
14;PORTO;11/06/2007 00:00;A  - Auto-Estrada;Chuva;2;0;0;4
4;BRAGA;02/07/2007 00:00;A  - Auto-Estrada;Nevoeiro;2;1;0;1
12;LISBOA;17/10/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
9;FARO;07/12/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;1;1
15;SANTAREM;07/06/2010 00:00;IC - Itinerário Complementar;Chuva;2;1;0;1
8;EVORA;26/10/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
8;EVORA;06/04/2009 00:00;IP- Itinerário Principal;Bom tempo;2;0;0;1
14;PORTO;12/09/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
14;PORTO;03/09/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
14;PORTO;26/11/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
11;LEIRIA;04/06/2012 00:00;IC - Itinerário Complementar;Bom tempo;5;0;0;1
3;BEJA;26/10/2009 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
13;PORTALEGRE;31/10/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;1
19;VISEU;27/12/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
6;CASTELO BRANCO;03/12/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
2;AVEIRO;03/05/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
17;VIANA DO CASTELO;16/11/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
12;LISBOA;25/04/2011 00:00;A  - Auto-Estrada;Chuva;4;0;0;1
17;VIANA DO CASTELO;04/07/2011 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
3;BEJA;19/04/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
2;AVEIRO;03/10/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
11;LEIRIA;29/11/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
2;AVEIRO;29/08/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
10;GUARDA;05/01/2009 00:00;A  - Auto-Estrada;Neve;1;0;0;1
9;FARO;07/02/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
6;CASTELO BRANCO;08/02/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
19;VISEU;01/09/2008 00:00;IP- Itinerário Principal;Chuva;1;0;0;1
11;LEIRIA;03/03/2008 00:00;EN - Estrada Nacional;Bom tempo;2;1;1;1
3;BEJA;31/10/2011 00:00;IC - Itinerário Complementar;Chuva;1;1;1;1
4;BRAGA;01/12/2008 00:00;EN - Estrada Nacional;Chuva;2;1;0;2
16;SETUBAL;30/07/2007 00:00;A  - Auto-Estrada;Bom tempo;5;0;0;1
17;VIANA DO CASTELO;30/07/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
17;VIANA DO CASTELO;25/07/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
5;BRAGANCA;06/08/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
16;SETUBAL;02/03/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
3;BEJA;31/03/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
11;LEIRIA;02/03/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
9;FARO;14/07/2008 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
16;SETUBAL;05/09/2011 00:00;PNT - Ponte;Bom tempo;2;0;0;1
3;BEJA;08/09/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
4;BRAGA;01/06/2009 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
12;LISBOA;23/01/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
10;GUARDA;02/11/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
12;LISBOA;08/01/2007 00:00;A  - Auto-Estrada;NÃO DEFINIDO;1;0;0;2
17;VIANA DO CASTELO;27/02/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
16;SETUBAL;16/07/2007 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
16;SETUBAL;06/08/2007 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;2
12;LISBOA;20/04/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
6;CASTELO BRANCO;01/12/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
3;BEJA;17/10/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
6;CASTELO BRANCO;27/08/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
15;SANTAREM;12/01/2009 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;1
14;PORTO;12/07/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
12;LISBOA;01/03/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;4
10;GUARDA;25/01/2010 00:00;EN - Estrada Nacional;Bom tempo;0;0;1;1
16;SETUBAL;28/11/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;1;1
18;VILA REAL;10/11/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
3;BEJA;30/05/2011 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
11;LEIRIA;25/02/2008 00:00;IC - Itinerário Complementar;Bom tempo;4;0;0;1
10;GUARDA;17/01/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
3;BEJA;09/05/2011 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
16;SETUBAL;01/10/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
9;FARO;07/07/2008 00:00;EN - Estrada Nacional;Bom tempo;0;4;0;1
4;BRAGA;12/12/2011 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
16;SETUBAL;21/06/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
12;LISBOA;20/12/2010 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
3;BEJA;27/07/2009 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
14;PORTO;29/01/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
10;GUARDA;14/04/2008 00:00;A  - Auto-Estrada;Chuva;5;0;0;1
16;SETUBAL;30/08/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
14;PORTO;03/05/2010 00:00;A  - Auto-Estrada;Chuva;0;1;0;1
17;VIANA DO CASTELO;29/12/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
2;AVEIRO;04/01/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
11;LEIRIA;30/08/2010 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
12;LISBOA;01/03/2010 00:00;IP- Itinerário Principal;Chuva;2;0;0;1
12;LISBOA;19/07/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
14;PORTO;10/01/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
11;LEIRIA;01/10/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
14;PORTO;14/07/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
10;GUARDA;03/01/2011 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
18;VILA REAL;27/08/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
15;SANTAREM;11/06/2012 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
2;AVEIRO;24/11/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
9;FARO;04/08/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
9;FARO;19/03/2012 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
19;VISEU;26/10/2009 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
12;LISBOA;11/10/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;3
14;PORTO;04/05/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
2;AVEIRO;21/04/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
12;LISBOA;18/01/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;4
8;EVORA;05/03/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
5;BRAGANCA;03/11/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
2;AVEIRO;08/11/2010 00:00;EN - Estrada Nacional;NÃO DEFINIDO;1;0;0;1
19;VISEU;31/10/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
13;PORTALEGRE;05/03/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
19;VISEU;06/04/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
12;LISBOA;25/08/2008 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
12;LISBOA;11/07/2011 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
12;LISBOA;22/03/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
15;SANTAREM;28/03/2011 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
7;COIMBRA;01/01/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
2;AVEIRO;15/11/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
12;LISBOA;16/04/2007 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
14;PORTO;31/08/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
15;SANTAREM;27/09/2010 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
6;CASTELO BRANCO;05/03/2007 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
10;GUARDA;27/09/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
3;BEJA;01/08/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
17;VIANA DO CASTELO;18/04/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
14;PORTO;22/10/2007 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
6;CASTELO BRANCO;27/07/2009 00:00;EN - Estrada Nacional;Bom tempo;2;1;1;1
14;PORTO;12/11/2007 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
12;LISBOA;08/02/2010 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
15;SANTAREM;13/04/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
8;EVORA;10/08/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
2;AVEIRO;11/08/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
10;GUARDA;28/03/2011 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
9;FARO;03/09/2012 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
14;PORTO;22/12/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
12;LISBOA;16/08/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
18;VILA REAL;20/04/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
2;AVEIRO;13/12/2010 00:00;IC - Itinerário Complementar;Chuva;6;0;0;1
4;BRAGA;25/06/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;12
6;CASTELO BRANCO;20/04/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
14;PORTO;30/05/2011 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
14;PORTO;14/02/2011 00:00;A  - Auto-Estrada;Chuva;2;0;0;3
18;VILA REAL;27/12/2010 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
18;VILA REAL;05/03/2007 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
4;BRAGA;08/10/2012 00:00;EN - Estrada Nacional;Chuva;0;0;1;1
5;BRAGANCA;14/12/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
3;BEJA;21/02/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
14;PORTO;10/09/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
5;BRAGANCA;07/11/2011 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
9;FARO;03/12/2007 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
11;LEIRIA;12/03/2007 00:00;A  - Auto-Estrada;Bom tempo;1;1;0;1
10;GUARDA;29/12/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
15;SANTAREM;18/06/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
9;FARO;11/06/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
7;COIMBRA;03/12/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
7;COIMBRA;12/12/2011 00:00;IP- Itinerário Principal;Chuva;1;0;0;2
7;COIMBRA;17/03/2008 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
16;SETUBAL;30/08/2010 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;2
18;VILA REAL;07/12/2009 00:00;EN - Estrada Nacional;Nevoeiro;1;0;0;1
5;BRAGANCA;25/02/2008 00:00;EN - Estrada Nacional;Nevoeiro;5;0;0;1
12;LISBOA;05/10/2009 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
3;BEJA;27/07/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
12;LISBOA;09/11/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
14;PORTO;22/10/2012 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
15;SANTAREM;04/06/2007 00:00;EN - Estrada Nacional;Chuva;3;0;0;1
19;VISEU;08/02/2010 00:00;IP- Itinerário Principal;Bom tempo;1;0;0;1
2;AVEIRO;12/04/2010 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
2;AVEIRO;04/01/2010 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
14;PORTO;19/05/2008 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
12;LISBOA;24/11/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
15;SANTAREM;22/10/2012 00:00;A  - Auto-Estrada;Chuva;1;0;1;1
13;PORTALEGRE;10/11/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
18;VILA REAL;06/07/2009 00:00;ER - Estrada Regional;Bom tempo;3;0;0;1
14;PORTO;07/02/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
2;AVEIRO;14/11/2011 00:00;A  - Auto-Estrada;Chuva;2;1;0;1
12;LISBOA;25/02/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
14;PORTO;12/07/2010 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;8
11;LEIRIA;02/02/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
2;AVEIRO;10/12/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
14;PORTO;27/04/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;7
2;AVEIRO;16/06/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
12;LISBOA;20/08/2007 00:00;A  - Auto-Estrada;Chuva;1;0;0;1
12;LISBOA;22/06/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;9
15;SANTAREM;10/12/2007 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
3;BEJA;01/11/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
19;VISEU;21/07/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
7;COIMBRA;01/09/2008 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
2;AVEIRO;31/08/2009 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;4
16;SETUBAL;20/06/2011 00:00;IC - Itinerário Complementar;Bom tempo;5;0;0;1
4;BRAGA;09/06/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;2
12;LISBOA;28/05/2012 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;5
4;BRAGA;20/10/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;4
8;EVORA;13/08/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
2;AVEIRO;08/11/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;3
19;VISEU;12/02/2007 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
8;EVORA;14/05/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
2;AVEIRO;17/09/2007 00:00;IC - Itinerário Complementar;Chuva;0;1;0;1
15;SANTAREM;15/12/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
9;FARO;17/09/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;5
9;FARO;08/06/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
19;VISEU;18/02/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
17;VIANA DO CASTELO;06/10/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
2;AVEIRO;21/01/2008 00:00;IC - Itinerário Complementar;Bom tempo;2;0;0;1
7;COIMBRA;25/10/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
14;PORTO;25/08/2008 00:00;EN - Estrada Nacional;Bom tempo;5;0;0;1
11;LEIRIA;11/01/2010 00:00;EN - Estrada Nacional;Chuva;1;2;0;1
9;FARO;14/06/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;4
11;LEIRIA;01/09/2008 00:00;A  - Auto-Estrada;Bom tempo;4;0;0;1
4;BRAGA;07/11/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
19;VISEU;24/01/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
16;SETUBAL;26/03/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
16;SETUBAL;13/10/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
15;SANTAREM;15/08/2011 00:00;IC - Itinerário Complementar;Bom tempo;1;0;0;1
4;BRAGA;19/11/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
3;BEJA;19/09/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
15;SANTAREM;02/07/2007 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
15;SANTAREM;06/12/2010 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
10;GUARDA;15/08/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
17;VIANA DO CASTELO;15/12/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
4;BRAGA;01/09/2008 00:00;EN - Estrada Nacional;Chuva;4;0;0;1
11;LEIRIA;17/11/2008 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
16;SETUBAL;14/12/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;2
16;SETUBAL;09/06/2008 00:00;A  - Auto-Estrada;Bom tempo;1;2;0;1
12;LISBOA;02/04/2007 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
15;SANTAREM;14/03/2011 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
18;VILA REAL;01/01/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
16;SETUBAL;20/10/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
9;FARO;29/03/2010 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;2
16;SETUBAL;09/06/2008 00:00;A  - Auto-Estrada;Bom tempo;2;0;0;1
16;SETUBAL;25/04/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;1
10;GUARDA;18/07/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
4;BRAGA;01/06/2009 00:00;EN - Estrada Nacional;Chuva;3;0;0;3
11;LEIRIA;20/10/2008 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;1
3;BEJA;15/01/2007 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
18;VILA REAL;05/02/2007 00:00;IP- Itinerário Principal;Vento Forte;2;1;0;1
9;FARO;14/01/2008 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;6
8;EVORA;11/07/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;2
11;LEIRIA;14/12/2009 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
9;FARO;06/07/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
4;BRAGA;05/02/2007 00:00;EN - Estrada Nacional;Nevoeiro;0;0;2;1
6;CASTELO BRANCO;03/12/2007 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
15;SANTAREM;02/05/2011 00:00;EN - Estrada Nacional;Bom tempo;0;1;0;1
16;SETUBAL;03/11/2008 00:00;EN - Estrada Nacional;Chuva;1;0;0;1
9;FARO;29/08/2011 00:00;EN - Estrada Nacional;Bom tempo;3;0;0;3
18;VILA REAL;19/04/2010 00:00;A  - Auto-Estrada;Bom tempo;0;1;0;1
17;VIANA DO CASTELO;10/03/2008 00:00;EN - Estrada Nacional;Chuva;2;0;0;1
15;SANTAREM;18/07/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;4
11;LEIRIA;26/10/2009 00:00;A  - Auto-Estrada;Bom tempo;0;2;0;1
12;LISBOA;29/06/2009 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;9
10;GUARDA;14/03/2011 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;1
4;BRAGA;17/03/2008 00:00;EN - Estrada Nacional;Chuva;1;1;0;1
4;BRAGA;10/11/2008 00:00;EN - Estrada Nacional;Bom tempo;4;0;0;1
14;PORTO;11/06/2007 00:00;A  - Auto-Estrada;Chuva;0;0;1;1
15;SANTAREM;21/04/2008 00:00;EN - Estrada Nacional;Bom tempo;1;1;0;1
14;PORTO;12/04/2010 00:00;EN - Estrada Nacional;Bom tempo;2;0;0;2
16;SETUBAL;09/08/2010 00:00;IC - Itinerário Complementar;Bom tempo;0;1;0;1
15;SANTAREM;15/08/2011 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;2
12;LISBOA;30/03/2009 00:00;A  - Auto-Estrada;Bom tempo;3;0;0;1
12;LISBOA;28/09/2009 00:00;A  - Auto-Estrada;Bom tempo;1;0;0;6
16;SETUBAL;06/10/2008 00:00;ER - Estrada Regional;Bom tempo;1;0;0;1
17;VIANA DO CASTELO;23/05/2011 00:00;EN - Estrada Nacional;Bom tempo;1;0;0;1
